dz_2011,total,married,single
S01011501,537,178,359
S01011502,610,289,321
S01011503,835,377,458
S01011504,556,244,312
S01011505,552,181,371
S01011506,508,230,278
S01011507,658,257,401
S01011508,788,321,467
S01011509,521,227,294
S01011510,840,328,512
S01011511,572,198,374
S01011512,907,272,635
S01011513,717,233,484
S01011514,824,326,498
S01011515,631,268,363
S01011516,718,408,310
S01011517,530,260,270
S01011518,552,216,336
S01011519,642,283,359
S01011520,885,267,618
S01011521,1120,374,746
S01011522,796,267,529
S01011523,1075,434,641
S01011524,762,386,376
S01011525,860,458,402
S01011526,814,409,405
S01011527,816,465,351
S01011528,830,338,492
S01011529,879,275,604
S01011530,1092,442,650
S01011531,1478,734,744
S01011532,941,498,443
S01011533,570,160,410
S01011534,596,273,323
S01011535,765,189,576
S01011536,573,323,250
S01011537,715,328,387
S01011538,631,353,278
S01011539,910,309,601
S01011540,1566,759,807
S01011541,786,263,523
S01011542,853,397,456
S01011543,699,254,445
S01011544,640,276,364
S01011545,718,323,395
S01011546,549,362,187
S01011547,347,170,177
S01011548,670,333,337
S01011549,770,463,307
S01011550,826,559,267
S01011551,722,364,358
S01011552,831,430,401
S01011553,920,549,371
S01011554,1577,847,730
S01011555,625,236,389
S01011556,537,162,375
S01011557,807,363,444
S01011558,699,320,379
S01011559,579,238,341
S01011560,851,339,512
S01011561,646,238,408
S01011562,797,243,554
S01011563,883,273,610
S01011564,771,368,403
S01011565,853,370,483
S01011566,695,271,424
S01011567,734,350,384
S01011568,652,334,318
S01011569,710,354,356
S01011570,790,334,456
S01011571,771,185,586
S01011572,771,246,525
S01011573,842,404,438
S01011574,817,418,399
S01011575,648,308,340
S01011576,803,186,617
S01011577,510,221,289
S01011578,1697,793,904
S01011579,783,486,297
S01011580,1067,368,699
S01011581,796,275,521
S01011582,1902,1030,872
S01011583,838,242,596
S01011584,711,310,401
S01011585,993,327,666
S01011586,597,215,382
S01011587,587,219,368
S01011588,747,299,448
S01011589,836,389,447
S01011590,1648,837,811
S01011591,760,292,468
S01011592,1407,694,713
S01011593,601,275,326
S01011594,538,221,317
S01011595,736,322,414
S01011596,1090,437,653
S01011597,703,271,432
S01011598,835,123,712
S01011599,783,343,440
S01011600,644,242,402
S01011601,656,371,285
S01011602,573,224,349
S01011603,845,301,544
S01011604,528,223,305
S01011605,715,349,366
S01011606,730,428,302
S01011607,990,575,415
S01011608,980,532,448
S01011609,762,199,563
S01011610,748,265,483
S01011611,945,496,449
S01011612,224,122,102
S01011613,798,526,272
S01011614,476,255,221
S01011615,1012,494,518
S01011616,416,171,245
S01011617,815,320,495
S01011618,615,268,347
S01011619,699,390,309
S01011620,710,406,304
S01011621,690,355,335
S01011622,138,65,73
S01011623,1443,787,656
S01011624,722,327,395
S01011625,443,218,225
S01011626,845,477,368
S01011627,532,331,201
S01011628,1063,652,411
S01011629,629,254,375
S01011630,591,278,313
S01011631,619,226,393
S01011632,761,283,478
S01011633,877,386,491
S01011634,597,244,353
S01011635,661,284,377
S01011636,658,245,413
S01011637,613,251,362
S01011638,645,258,387
S01011639,544,190,354
S01011640,816,341,475
S01011641,808,531,277
S01011642,717,371,346
S01011643,728,365,363
S01011644,739,406,333
S01011645,528,257,271
S01011646,737,492,245
S01011647,853,486,367
S01011648,324,103,221
S01011649,665,307,358
S01011650,1269,664,605
S01011651,772,322,450
S01011652,642,319,323
S01011653,888,373,515
S01011654,899,335,564
S01011655,718,228,490
S01011656,580,184,396
S01011657,498,128,370
S01011658,762,377,385
S01011659,810,358,452
S01011660,959,502,457
S01011661,947,404,543
S01011662,964,573,391
S01011663,866,278,588
S01011664,834,335,499
S01011665,949,325,624
S01011666,834,279,555
S01011667,881,327,554
S01011668,1293,460,833
S01011669,724,356,368
S01011670,646,254,392
S01011671,656,347,309
S01011672,663,304,359
S01011673,742,309,433
S01011674,1314,581,733
S01011675,1168,550,618
S01011676,634,253,381
S01011677,118,52,66
S01011678,380,139,241
S01011679,1087,468,619
S01011680,1010,442,568
S01011681,667,329,338
S01011682,1298,638,660
S01011683,1019,517,502
S01011684,664,358,306
S01011685,648,344,304
S01011686,784,447,337
S01011687,757,318,439
S01011688,908,521,387
S01011689,729,423,306
S01011690,1258,719,539
S01011691,353,193,160
S01011692,1000,409,591
S01011693,1316,724,592
S01011694,492,280,212
S01011695,2536,1574,962
S01011696,565,350,215
S01011697,803,433,370
S01011698,537,233,304
S01011699,764,432,332
S01011700,760,360,400
S01011701,987,532,455
S01011702,818,452,366
S01011703,761,471,290
S01011704,1158,738,420
S01011705,1318,727,591
S01011706,883,389,494
S01011707,584,375,209
S01011708,944,405,539
S01011709,916,466,450
S01011710,566,226,340
S01011711,932,311,621
S01011712,461,144,317
S01011713,978,514,464
S01011714,940,566,374
S01011715,871,378,493
S01011716,770,424,346
S01011717,660,402,258
S01011718,715,420,295
S01011719,1481,894,587
S01011720,550,333,217
S01011721,647,364,283
S01011722,1095,520,575
S01011723,1621,967,654
S01011724,525,230,295
S01011725,498,289,209
S01011726,424,268,156
S01011727,1072,669,403
S01011728,767,322,445
S01011729,956,350,606
S01011730,782,439,343
S01011731,925,482,443
S01011732,784,496,288
S01011733,705,373,332
S01011734,765,393,372
S01011735,621,402,219
S01011736,897,401,496
S01011737,748,332,416
S01011738,891,342,549
S01011739,588,278,310
S01011740,562,188,374
S01011741,781,259,522
S01011742,703,330,373
S01011743,657,266,391
S01011744,715,237,478
S01011745,900,343,557
S01011746,678,259,419
S01011747,829,299,530
S01011748,774,243,531
S01011749,666,166,500
S01011750,709,302,407
S01011751,908,207,701
S01011752,880,276,604
S01011753,660,314,346
S01011754,776,380,396
S01011755,761,293,468
S01011756,889,333,556
S01011757,746,270,476
S01011758,498,235,263
S01011759,720,366,354
S01011760,729,290,439
S01011761,596,233,363
S01011762,714,199,515
S01011763,653,342,311
S01011764,332,190,142
S01011765,964,572,392
S01011766,583,392,191
S01011767,1022,493,529
S01011768,791,308,483
S01011769,688,238,450
S01011770,753,283,470
S01011771,531,340,191
S01011772,886,604,282
S01011773,447,277,170
S01011774,692,377,315
S01011775,648,418,230
S01011776,887,596,291
S01011777,477,269,208
S01011778,493,250,243
S01011779,640,415,225
S01011780,728,479,249
S01011781,724,416,308
S01011782,734,465,269
S01011783,486,298,188
S01011784,660,282,378
S01011785,858,406,452
S01011786,156,102,54
S01011787,904,347,557
S01011788,933,631,302
S01011789,2353,1452,901
S01011790,1011,510,501
S01011791,696,317,379
S01011792,784,315,469
S01011793,680,303,377
S01011794,792,364,428
S01011795,848,436,412
S01011796,715,229,486
S01011797,940,596,344
S01011798,453,165,288
S01011799,802,464,338
S01011800,557,317,240
S01011801,514,220,294
S01011802,582,248,334
S01011803,723,415,308
S01011804,841,339,502
S01011805,792,337,455
S01011806,1065,601,464
S01011807,914,509,405
S01011808,812,412,400
S01011809,595,354,241
S01011810,1088,625,463
S01011811,931,564,367
S01011812,920,549,371
S01011813,770,449,321
S01011814,575,369,206
S01011815,614,326,288
S01011816,591,396,195
S01011817,592,349,243
S01011818,1319,684,635
S01011819,1064,470,594
S01011820,840,391,449
S01011821,550,212,338
S01011822,790,247,543
S01011823,506,236,270
S01011824,802,390,412
S01011825,462,208,254
S01011826,625,287,338
S01011827,538,277,261
S01011828,764,422,342
S01011829,466,258,208
S01011830,693,364,329
S01011831,895,486,409
S01011832,719,417,302
S01011833,805,519,286
S01011834,629,463,166
S01011835,549,338,211
S01011836,957,620,337
S01011837,779,529,250
S01011838,1018,699,319
S01011839,914,537,377
S01011840,1010,588,422
S01011841,1273,647,626
S01011842,1083,494,589
S01011843,1021,644,377
S01011844,845,513,332
S01011845,674,359,315
S01011846,724,428,296
S01011847,343,245,98
S01011848,681,417,264
S01011849,650,365,285
S01011850,945,522,423
S01011851,735,361,374
S01011852,847,390,457
S01011853,766,411,355
S01011854,936,508,428
S01011855,1062,507,555
S01011856,577,366,211
S01011857,1222,644,578
S01011858,942,573,369
S01011859,943,479,464
S01011860,766,427,339
S01011861,717,400,317
S01011862,878,579,299
S01011863,907,485,422
S01011864,668,433,235
S01011865,560,270,290
S01011866,1004,593,411
S01011867,1051,497,554
S01011868,829,358,471
S01011869,874,329,545
S01011870,695,337,358
S01011871,931,524,407
S01011872,848,523,325
S01011873,646,376,270
S01011874,690,389,301
S01011875,924,485,439
S01011876,859,498,361
S01011877,651,369,282
S01011878,1249,632,617
S01011879,641,407,234
S01011880,983,590,393
S01011881,720,356,364
S01011882,810,428,382
S01011883,1484,739,745
S01011884,615,364,251
S01011885,589,372,217
S01011886,1063,661,402
S01011887,584,277,307
S01011888,1032,402,630
S01011889,862,430,432
S01011890,748,368,380
S01011891,1121,262,859
S01011892,989,377,612
S01011893,939,365,574
S01011894,839,421,418
S01011895,1015,596,419
S01011896,812,403,409
S01011897,908,534,374
S01011898,826,517,309
S01011899,832,539,293
S01011900,602,380,222
S01011901,907,494,413
S01011902,978,606,372
S01011903,782,524,258
S01011904,795,506,289
S01011905,743,498,245
S01011906,299,204,95
S01011907,703,352,351
S01011908,464,264,200
S01011909,653,346,307
S01011910,959,366,593
S01011911,600,281,319
S01011912,655,225,430
S01011913,676,237,439
S01011914,711,213,498
S01011915,719,314,405
S01011916,731,310,421
S01011917,498,210,288
S01011918,675,214,461
S01011919,932,285,647
S01011920,576,212,364
S01011921,465,165,300
S01011922,712,285,427
S01011923,865,313,552
S01011924,747,323,424
S01011925,672,374,298
S01011926,658,282,376
S01011927,502,198,304
S01011928,675,288,387
S01011929,588,229,359
S01011930,569,226,343
S01011931,519,174,345
S01011932,279,107,172
S01011933,1346,416,930
S01011934,811,359,452
S01011935,934,300,634
S01011936,684,186,498
S01011937,615,144,471
S01011938,433,132,301
S01011939,904,212,692
S01011940,827,172,655
S01011941,1011,170,841
S01011942,859,161,698
S01011943,1348,286,1062
S01011944,444,275,169
S01011945,1238,821,417
S01011946,787,339,448
S01011947,503,331,172
S01011948,996,461,535
S01011949,820,528,292
S01011950,820,464,356
S01011951,687,373,314
S01011952,747,495,252
S01011953,755,444,311
S01011954,487,250,237
S01011955,965,482,483
S01011956,844,565,279
S01011957,906,487,419
S01011958,1683,1033,650
S01011959,750,426,324
S01011960,927,583,344
S01011961,934,535,399
S01011962,840,547,293
S01011963,636,367,269
S01011964,911,538,373
S01011965,833,468,365
S01011966,675,429,246
S01011967,963,497,466
S01011968,1161,531,630
S01011969,1354,682,672
S01011970,1474,704,770
S01011971,520,305,215
S01011972,1487,872,615
S01011973,547,316,231
S01011974,724,442,282
S01011975,393,222,171
S01011976,833,450,383
S01011977,1085,550,535
S01011978,1040,515,525
S01011979,1076,649,427
S01011980,429,245,184
S01011981,962,544,418
S01011982,1292,750,542
S01011983,1031,573,458
S01011984,539,236,303
S01011985,623,319,304
S01011986,839,366,473
S01011987,943,516,427
S01011988,660,389,271
S01011989,719,395,324
S01011990,654,415,239
S01011991,806,413,393
S01011992,959,473,486
S01011993,859,285,574
S01011994,762,531,231
S01011995,810,522,288
S01011996,615,306,309
S01011997,989,455,534
S01011998,762,531,231
S01011999,527,279,248
S01012000,469,278,191
S01012001,731,405,326
S01012002,651,378,273
S01012003,729,390,339
S01012004,1397,810,587
S01012005,1184,746,438
S01012006,849,388,461
S01012007,839,425,414
S01012008,1164,551,613
S01012009,618,276,342
S01012010,1335,692,643
S01012011,1254,605,649
S01012012,588,345,243
S01012013,649,381,268
S01012014,1519,752,767
S01012015,1109,560,549
S01012016,740,414,326
S01012017,487,300,187
S01012018,725,438,287
S01012019,712,404,308
S01012020,824,379,445
S01012021,697,391,306
S01012022,872,433,439
S01012023,559,318,241
S01012024,921,564,357
S01012025,563,327,236
S01012026,716,419,297
S01012027,1747,981,766
S01012028,922,594,328
S01012029,1285,581,704
S01012030,1073,615,458
S01012031,461,314,147
S01012032,301,170,131
S01012033,801,389,412
S01012034,790,376,414
S01012035,965,497,468
S01012036,989,534,455
S01012037,964,423,541
S01012038,886,216,670
S01012039,996,402,594
S01012040,558,303,255
S01012041,1006,495,511
S01012042,1059,456,603
S01012043,687,272,415
S01012044,838,280,558
S01012045,1034,346,688
S01012046,698,219,479
S01012047,933,328,605
S01012048,668,202,466
S01012049,641,255,386
S01012050,931,490,441
S01012051,427,195,232
S01012052,831,355,476
S01012053,794,298,496
S01012054,1016,233,783
S01012055,793,288,505
S01012056,866,401,465
S01012057,669,398,271
S01012058,774,402,372
S01012059,800,327,473
S01012060,792,317,475
S01012061,1265,703,562
S01012062,838,438,400
S01012063,521,238,283
S01012064,629,162,467
S01012065,458,100,358
S01012066,635,196,439
S01012067,523,111,412
S01012068,638,155,483
S01012069,520,102,418
S01012070,973,145,828
S01012071,1023,173,850
S01012072,1026,238,788
S01012073,609,259,350
S01012074,524,241,283
S01012075,838,427,411
S01012076,800,331,469
S01012077,951,280,671
S01012078,783,325,458
S01012079,1014,340,674
S01012080,790,274,516
S01012081,581,143,438
S01012082,815,294,521
S01012083,925,269,656
S01012084,570,308,262
S01012085,676,362,314
S01012086,750,263,487
S01012087,674,279,395
S01012088,489,262,227
S01012089,692,426,266
S01012090,933,621,312
S01012091,672,338,334
S01012092,544,333,211
S01012093,478,222,256
S01012094,765,448,317
S01012095,1196,514,682
S01012096,725,258,467
S01012097,537,241,296
S01012098,811,293,518
S01012099,886,299,587
S01012100,1347,651,696
S01012101,784,441,343
S01012102,682,230,452
S01012103,858,357,501
S01012104,700,439,261
S01012105,1296,682,614
S01012106,1004,451,553
S01012107,587,314,273
S01012108,968,280,688
S01012109,1001,198,803
S01012110,761,231,530
S01012111,1095,323,772
S01012112,928,425,503
S01012113,1147,450,697
S01012114,1242,611,631
S01012115,627,280,347
S01012116,568,270,298
S01012117,509,327,182
S01012118,815,521,294
S01012119,741,473,268
S01012120,468,181,287
S01012121,787,329,458
S01012122,751,298,453
S01012123,605,257,348
S01012124,561,215,346
S01012125,867,156,711
S01012126,801,262,539
S01012127,1078,249,829
S01012128,602,111,491
S01012129,828,206,622
S01012130,1114,332,782
S01012131,1368,276,1092
S01012132,744,162,582
S01012133,991,227,764
S01012134,1232,427,805
S01012135,984,176,808
S01012136,778,98,680
S01012137,773,188,585
S01012138,908,344,564
S01012139,961,397,564
S01012140,755,428,327
S01012141,1037,618,419
S01012142,800,508,292
S01012143,1133,644,489
S01012144,874,499,375
S01012145,928,563,365
S01012146,941,252,689
S01012147,839,257,582
S01012148,574,165,409
S01012149,766,326,440
S01012150,623,257,366
S01012151,829,321,508
S01012152,835,265,570
S01012153,644,115,529
S01012154,668,124,544
S01012155,776,192,584
S01012156,1023,286,737
S01012157,890,296,594
S01012158,1347,534,813
S01012159,454,280,174
S01012160,804,421,383
S01012161,400,128,272
S01012162,792,243,549
S01012163,681,277,404
S01012164,917,499,418
S01012165,712,189,523
S01012166,655,221,434
S01012167,595,211,384
S01012168,877,442,435
S01012169,725,334,391
S01012170,1109,474,635
S01012171,990,411,579
S01012172,783,325,458
S01012173,721,401,320
S01012174,860,486,374
S01012175,843,429,414
S01012176,1172,608,564
S01012177,715,470,245
S01012178,815,503,312
S01012179,655,282,373
S01012180,604,298,306
S01012181,1065,407,658
S01012182,1164,517,647
S01012183,1792,607,1185
S01012184,707,204,503
S01012185,696,101,595
S01012186,739,298,441
S01012187,753,261,492
S01012188,603,336,267
S01012189,673,329,344
S01012190,597,363,234
S01012191,894,551,343
S01012192,395,251,144
S01012193,589,373,216
S01012194,659,420,239
S01012195,741,419,322
S01012196,438,247,191
S01012197,856,411,445
S01012198,949,429,520
S01012199,722,357,365
S01012200,516,259,257
S01012201,884,456,428
S01012202,468,252,216
S01012203,833,526,307
S01012204,662,411,251
S01012205,746,441,305
S01012206,783,429,354
S01012207,969,468,501
S01012208,1109,505,604
S01012209,834,372,462
S01012210,647,257,390
S01012211,958,520,438
S01012212,980,623,357
S01012213,1079,597,482
S01012214,672,420,252
S01012215,846,538,308
S01012216,1081,681,400
S01012217,440,121,319
S01012218,458,155,303
S01012219,791,307,484
S01012220,814,236,578
S01012221,622,252,370
S01012222,1044,415,629
S01012223,644,208,436
S01012224,803,315,488
S01012225,1005,370,635
S01012226,652,336,316
S01012227,726,357,369
S01012228,638,330,308
S01012229,711,400,311
S01012230,866,507,359
S01012231,645,430,215
S01012232,922,591,331
S01012233,753,515,238
S01012234,1198,710,488
S01012235,762,483,279
S01012236,714,383,331
S01012237,700,450,250
S01012238,509,186,323
S01012239,485,164,321
S01012240,701,329,372
S01012241,570,375,195
S01012242,704,462,242
S01012243,723,459,264
S01012244,851,533,318
S01012245,1081,640,441
S01012246,792,531,261
S01012247,613,359,254
S01012248,757,475,282
S01012249,810,502,308
S01012250,700,418,282
S01012251,903,392,511
S01012252,938,436,502
S01012253,867,320,547
S01012254,760,382,378
S01012255,815,389,426
S01012256,1097,691,406
S01012257,972,574,398
S01012258,1376,928,448
S01012259,718,492,226
S01012260,1189,673,516
S01012261,984,650,334
S01012262,1479,883,596
S01012263,665,274,391
S01012264,385,215,170
S01012265,958,489,469
S01012266,1066,580,486
S01012267,905,500,405
S01012268,1275,708,567
S01012269,830,459,371
S01012270,727,357,370
S01012271,1215,714,501
S01012272,715,394,321
S01012273,841,516,325
S01012274,977,465,512
S01012275,724,188,536
S01012276,1292,526,766
S01012277,1099,493,606
S01012278,1106,325,781
S01012279,1033,369,664
S01012280,917,426,491
S01012281,814,287,527
S01012282,1084,502,582
S01012283,841,431,410
S01012284,669,222,447
S01012285,550,331,219
S01012286,1054,478,576
S01012287,1135,357,778
S01012288,911,361,550
S01012289,1025,593,432
S01012290,545,247,298
S01012291,668,368,300
S01012292,1129,630,499
S01012293,835,472,363
S01012294,834,435,399
S01012295,569,299,270
S01012296,881,547,334
S01012297,863,557,306
S01012298,1109,658,451
S01012299,506,309,197
S01012300,1035,603,432
S01012301,849,510,339
S01012302,631,361,270
S01012303,788,505,283
S01012304,971,579,392
S01012305,780,395,385
S01012306,735,367,368
S01012307,760,376,384
S01012308,812,471,341
S01012309,817,434,383
S01012310,1333,775,558
S01012311,783,441,342
S01012312,870,517,353
S01012313,719,412,307
S01012314,754,355,399
S01012315,755,329,426
S01012316,580,264,316
S01012317,403,218,185
S01012318,646,313,333
S01012319,913,513,400
S01012320,691,370,321
S01012321,1017,585,432
S01012322,995,606,389
S01012323,1205,756,449
S01012324,900,502,398
S01012325,801,477,324
S01012326,812,348,464
S01012327,800,404,396
S01012328,707,401,306
S01012329,813,496,317
S01012330,583,358,225
S01012331,975,619,356
S01012332,1016,599,417
S01012333,1134,703,431
S01012334,795,438,357
S01012335,1510,842,668
S01012336,736,372,364
S01012337,870,368,502
S01012338,763,296,467
S01012339,884,349,535
S01012340,918,493,425
S01012341,796,525,271
S01012342,846,452,394
S01012343,909,539,370
S01012344,939,484,455
S01012345,656,371,285
S01012346,1109,631,478
S01012347,573,318,255
S01012348,975,576,399
S01012349,953,535,418
S01012350,966,481,485
S01012351,813,382,431
S01012352,1033,578,455
S01012353,738,267,471
S01012354,914,494,420
S01012355,971,602,369
S01012356,971,573,398
S01012357,876,534,342
S01012358,742,471,271
S01012359,723,308,415
S01012360,590,239,351
S01012361,676,282,394
S01012362,902,367,535
S01012363,1059,394,665
S01012364,745,279,466
S01012365,1012,577,435
S01012366,938,367,571
S01012367,924,531,393
S01012368,760,462,298
S01012369,950,513,437
S01012370,1193,606,587
S01012371,1000,379,621
S01012372,997,334,663
S01012373,1085,552,533
S01012374,742,372,370
S01012375,1074,516,558
S01012376,790,504,286
S01012377,608,362,246
S01012378,585,366,219
S01012379,494,259,235
S01012380,1177,553,624
S01012381,913,438,475
S01012382,916,567,349
S01012383,939,529,410
S01012384,488,224,264
S01012385,654,337,317
S01012386,952,443,509
S01012387,755,424,331
S01012388,579,347,232
S01012389,747,412,335
S01012390,620,330,290
S01012391,1097,588,509
S01012392,668,337,331
S01012393,1040,496,544
S01012394,788,302,486
S01012395,698,292,406
S01012396,736,266,470
S01012397,730,322,408
S01012398,926,331,595
S01012399,696,259,437
S01012400,784,293,491
S01012401,777,292,485
S01012402,352,185,167
S01012403,860,472,388
S01012404,1084,475,609
S01012405,554,324,230
S01012406,585,322,263
S01012407,843,470,373
S01012408,659,359,300
S01012409,917,482,435
S01012410,1074,526,548
S01012411,1113,564,549
S01012412,540,281,259
S01012413,847,499,348
S01012414,589,317,272
S01012415,627,375,252
S01012416,456,276,180
S01012417,544,308,236
S01012418,680,398,282
S01012419,936,570,366
S01012420,902,439,463
S01012421,884,459,425
S01012422,1061,557,504
S01012423,863,457,406
S01012424,752,363,389
S01012425,497,192,305
S01012426,487,192,295
S01012427,644,254,390
S01012428,701,376,325
S01012429,466,210,256
S01012430,883,446,437
S01012431,939,494,445
S01012432,700,380,320
S01012433,703,318,385
S01012434,685,273,412
S01012435,745,309,436
S01012436,715,316,399
S01012437,681,346,335
S01012438,822,458,364
S01012439,780,395,385
S01012440,762,496,266
S01012441,835,507,328
S01012442,808,430,378
S01012443,616,346,270
S01012444,1228,743,485
S01012445,95,70,25
S01012446,582,248,334
S01012447,824,502,322
S01012448,712,447,265
S01012449,581,290,291
S01012450,803,486,317
S01012451,787,501,286
S01012452,628,381,247
S01012453,859,637,222
S01012454,931,609,322
S01012455,498,374,124
S01012456,824,563,261
S01012457,1140,756,384
S01012458,736,509,227
S01012459,705,426,279
S01012460,689,426,263
S01012461,500,240,260
S01012462,742,272,470
S01012463,729,259,470
S01012464,491,213,278
S01012465,725,319,406
S01012466,896,465,431
S01012467,1038,497,541
S01012468,706,360,346
S01012469,942,543,399
S01012470,827,358,469
S01012471,732,502,230
S01012472,698,462,236
S01012473,596,389,207
S01012474,719,314,405
S01012475,633,364,269
S01012476,917,453,464
S01012477,676,419,257
S01012478,690,334,356
S01012479,831,477,354
S01012480,681,179,502
S01012481,714,206,508
S01012482,801,311,490
S01012483,811,231,580
S01012484,975,569,406
S01012485,1254,596,658
S01012486,779,412,367
S01012487,529,215,314
S01012488,807,364,443
S01012489,994,228,766
S01012490,1057,226,831
S01012491,582,123,459
S01012492,860,165,695
S01012493,710,265,445
S01012494,1250,532,718
S01012495,945,379,566
S01012496,639,257,382
S01012497,533,195,338
S01012498,712,252,460
S01012499,1020,384,636
S01012500,459,188,271
S01012501,775,211,564
S01012502,789,214,575
S01012503,523,182,341
S01012504,554,203,351
S01012505,932,350,582
S01012506,434,219,215
S01012507,815,343,472
S01012508,713,297,416
S01012509,459,220,239
S01012510,859,484,375
S01012511,696,347,349
S01012512,701,343,358
S01012513,446,267,179
S01012514,614,330,284
S01012515,685,268,417
S01012516,536,298,238
S01012517,831,369,462
S01012518,762,397,365
S01012519,660,289,371
S01012520,715,370,345
S01012521,655,306,349
S01012522,815,515,300
S01012523,941,526,415
S01012524,882,499,383
S01012525,846,502,344
S01012526,827,531,296
S01012527,539,337,202
S01012528,660,290,370
S01012529,738,378,360
S01012530,948,538,410
S01012531,919,502,417
S01012532,943,544,399
S01012533,757,334,423
S01012534,824,358,466
S01012535,760,333,427
S01012536,678,335,343
S01012537,921,354,567
S01012538,1014,432,582
S01012539,659,325,334
S01012540,819,394,425
S01012541,954,501,453
S01012542,1075,616,459
S01012543,549,336,213
S01012544,779,443,336
S01012545,488,216,272
S01012546,763,383,380
S01012547,627,397,230
S01012548,867,516,351
S01012549,656,278,378
S01012550,823,413,410
S01012551,952,590,362
S01012552,816,546,270
S01012553,669,367,302
S01012554,712,442,270
S01012555,437,277,160
S01012556,486,316,170
S01012557,692,467,225
S01012558,617,254,363
S01012559,898,349,549
S01012560,899,440,459
S01012561,983,484,499
S01012562,999,312,687
S01012563,673,463,210
S01012564,756,476,280
S01012565,854,474,380
S01012566,694,245,449
S01012567,984,349,635
S01012568,884,581,303
S01012569,772,451,321
S01012570,631,358,273
S01012571,672,356,316
S01012572,480,258,222
S01012573,677,441,236
S01012574,1057,649,408
S01012575,656,391,265
S01012576,1007,566,441
S01012577,803,476,327
S01012578,1267,682,585
S01012579,632,365,267
S01012580,620,358,262
S01012581,1012,396,616
S01012582,820,475,345
S01012583,584,285,299
S01012584,621,338,283
S01012585,1275,620,655
S01012586,790,400,390
S01012587,843,521,322
S01012588,608,355,253
S01012589,660,337,323
S01012590,915,438,477
S01012591,995,509,486
S01012592,563,360,203
S01012593,957,602,355
S01012594,565,309,256
S01012595,690,338,352
S01012596,614,287,327
S01012597,291,146,145
S01012598,650,356,294
S01012599,621,333,288
S01012600,595,327,268
S01012601,724,457,267
S01012602,630,230,400
S01012603,588,254,334
S01012604,721,358,363
S01012605,752,440,312
S01012606,252,172,80
S01012607,624,350,274
S01012608,860,408,452
S01012609,785,357,428
S01012610,1011,374,637
S01012611,761,431,330
S01012612,976,548,428
S01012613,1018,495,523
S01012614,957,460,497
S01012615,890,512,378
S01012616,855,487,368
S01012617,652,417,235
S01012618,588,323,265
S01012619,643,243,400
S01012620,825,542,283
S01012621,785,451,334
S01012622,698,365,333
S01012623,736,316,420
S01012624,637,279,358
S01012625,594,254,340
S01012626,724,446,278
S01012627,525,261,264
S01012628,1263,735,528
S01012629,283,163,120
S01012630,769,277,492
S01012631,865,347,518
S01012632,590,376,214
S01012633,841,468,373
S01012634,1089,601,488
S01012635,1664,985,679
S01012636,1195,706,489
S01012637,857,356,501
S01012638,848,398,450
S01012639,1329,647,682
S01012640,1135,517,618
S01012641,944,418,526
S01012642,1335,572,763
S01012643,449,226,223
S01012644,594,262,332
S01012645,1092,601,491
S01012646,996,619,377
S01012647,866,502,364
S01012648,543,230,313
S01012649,722,351,371
S01012650,666,402,264
S01012651,673,278,395
S01012652,883,557,326
S01012653,791,348,443
S01012654,744,400,344
S01012655,1163,558,605
S01012656,791,336,455
S01012657,781,441,340
S01012658,818,478,340
S01012659,584,345,239
S01012660,608,275,333
S01012661,798,398,400
S01012662,795,382,413
S01012663,807,444,363
S01012664,904,391,513
S01012665,652,268,384
S01012666,640,298,342
S01012667,566,229,337
S01012668,891,384,507
S01012669,855,513,342
S01012670,613,386,227
S01012671,1216,614,602
S01012672,690,272,418
S01012673,759,306,453
S01012674,572,203,369
S01012675,860,351,509
S01012676,802,405,397
S01012677,476,205,271
S01012678,575,321,254
S01012679,668,346,322
S01012680,437,279,158
S01012681,677,336,341
S01012682,757,395,362
S01012683,735,316,419
S01012684,360,191,169
S01012685,949,455,494
S01012686,1025,536,489
S01012687,1132,779,353
S01012688,761,306,455
S01012689,478,310,168
S01012690,424,280,144
S01012691,824,525,299
S01012692,856,482,374
S01012693,701,475,226
S01012694,506,277,229
S01012695,651,404,247
S01012696,734,383,351
S01012697,405,271,134
S01012698,835,532,303
S01012699,847,478,369
S01012700,722,441,281
S01012701,963,576,387
S01012702,568,289,279
S01012703,559,317,242
S01012704,597,262,335
S01012705,584,386,198
S01012706,802,376,426
S01012707,728,490,238
S01012708,753,294,459
S01012709,522,240,282
S01012710,797,311,486
S01012711,993,331,662
S01012712,739,487,252
S01012713,916,474,442
S01012714,562,376,186
S01012715,848,282,566
S01012716,954,542,412
S01012717,1046,376,670
S01012718,868,371,497
S01012719,1026,324,702
S01012720,795,211,584
S01012721,568,277,291
S01012722,920,295,625
S01012723,689,232,457
S01012724,631,230,401
S01012725,945,345,600
S01012726,778,375,403
S01012727,749,297,452
S01012728,765,221,544
S01012729,768,418,350
S01012730,451,171,280
S01012731,626,305,321
S01012732,626,325,301
S01012733,2513,1587,926
S01012734,74,34,40
S01012735,466,221,245
S01012736,991,507,484
S01012737,1011,530,481
S01012738,506,216,290
S01012739,93,54,39
S01012740,81,29,52
S01012741,489,265,224
S01012742,764,510,254
S01012743,833,514,319
S01012744,575,355,220
S01012745,774,437,337
S01012746,919,517,402
S01012747,948,470,478
S01012748,648,192,456
S01012749,685,236,449
S01012750,615,210,405
S01012751,1060,441,619
S01012752,670,297,373
S01012753,386,124,262
