dz_2011,total,married,single
S01011548,692,360,332
S01011549,838,520,318
S01011550,889,591,298
S01011551,778,435,343
S01011552,814,509,305
S01011553,204,108,96
S01011554,903,470,433
S01011555,644,282,362
S01011556,564,222,342
S01011557,787,390,397
S01011558,682,316,366
S01011559,588,281,307
S01011560,842,388,454
S01011561,626,287,339
S01011562,652,253,399
S01011563,717,271,446
S01011564,631,318,313
S01011565,712,358,354
S01011566,622,255,367
S01011567,748,387,361
S01011568,617,316,301
S01011569,677,334,343
S01011570,866,428,438
S01011571,782,248,534
S01011572,750,269,481
S01011573,540,204,336
S01011574,589,301,288
S01011575,403,188,215
S01011576,728,250,478
S01011577,511,239,272
S01011578,946,404,542
S01011579,789,509,280
S01011580,811,265,546
S01011581,775,325,450
S01011582,1155,624,531
S01011583,857,318,539
S01011584,700,323,377
S01011585,1029,474,555
S01011586,598,274,324
S01011587,609,276,333
S01011588,749,375,374
S01011589,869,438,431
S01011590,927,444,483
S01011591,754,321,433
S01011592,670,294,376
S01011593,517,273,244
S01011594,598,296,302
S01011595,830,401,429
S01011596,1121,531,590
S01011597,677,328,349
S01011598,789,169,620
S01011599,784,389,395
S01011600,663,297,366
S01011601,621,413,208
S01011602,574,239,335
S01011603,909,383,526
S01011604,526,246,280
S01011605,748,404,344
S01011606,300,195,105
S01011607,672,403,269
S01011608,666,366,300
S01011609,763,246,517
S01011610,772,321,451
S01011611,563,305,258
S01011612,206,109,97
S01011613,827,566,261
S01011614,382,223,159
S01011615,688,354,334
S01011616,487,223,264
S01011617,894,434,460
S01011618,685,353,332
S01011619,601,388,213
S01011620,522,359,163
S01011621,683,382,301
S01011622,143,80,63
S01011623,777,433,344
S01011624,644,325,319
S01011625,454,239,215
S01011626,854,601,253
S01011627,462,323,139
S01011628,1094,769,325
S01011629,653,301,352
S01011630,547,275,272
S01011631,682,283,399
S01011632,828,377,451
S01011633,931,458,473
S01011634,683,352,331
S01011635,518,263,255
S01011636,677,294,383
S01011637,611,283,328
S01011638,631,268,363
S01011639,487,202,285
S01011640,833,400,433
S01011641,814,543,271
S01011642,725,409,316
S01011643,463,200,263
S01011644,748,398,350
S01011645,546,288,258
S01011646,765,520,245
S01011647,824,542,282
S01011648,341,151,190
S01011649,330,140,190
S01011650,971,533,438
S01011651,667,351,316
S01011652,732,423,309
S01011653,923,432,491
S01011654,931,376,555
S01011655,718,262,456
S01011656,573,217,356
S01011657,478,173,305
S01011658,880,401,479
S01011659,832,417,415
S01011660,975,601,374
S01011661,884,482,402
S01011662,367,243,124
S01011663,681,274,407
S01011664,901,437,464
S01011665,914,422,492
S01011666,868,358,510
S01011667,897,362,535
S01011668,1228,486,742
S01011669,812,412,400
S01011670,719,314,405
S01011671,662,347,315
S01011672,684,367,317
S01011673,647,298,349
S01011674,686,358,328
S01011675,855,418,437
S01011676,661,311,350
S01011677,119,50,69
S01011678,419,183,236
S01011679,502,258,244
S01011680,990,476,514
S01011681,607,326,281
S01011682,647,391,256
S01011683,680,392,288
S01011684,581,338,243
S01011685,231,107,124
S01011686,776,474,302
S01011687,804,421,383
S01011688,828,493,335
S01011689,428,266,162
S01011690,675,391,284
S01011691,263,164,99
S01011692,1023,484,539
S01011693,790,430,360
S01011694,96,46,50
S01011695,787,461,326
S01011696,127,69,58
S01011697,377,165,212
S01011698,605,293,312
S01011699,728,451,277
S01011700,746,412,334
S01011701,696,439,257
S01011702,726,417,309
S01011703,637,376,261
S01011704,635,396,239
S01011705,704,382,322
S01011706,792,414,378
S01011707,568,358,210
S01011708,892,451,441
S01011709,926,482,444
S01011710,526,228,298
S01011711,972,413,559
S01011712,517,181,336
S01011713,1058,591,467
S01011714,363,208,155
S01011715,864,430,434
S01011716,753,483,270
S01011717,732,464,268
S01011718,194,114,80
S01011719,574,371,203
S01011720,587,361,226
S01011721,667,395,272
S01011722,1198,667,531
S01011723,798,453,345
S01011724,487,249,238
S01011725,464,306,158
S01011726,442,307,135
S01011727,196,110,86
S01011728,825,425,400
S01011729,1014,492,522
S01011730,860,511,349
S01011731,988,555,433
S01011732,818,539,279
S01011733,754,417,337
S01011734,771,462,309
S01011735,674,435,239
S01011736,936,519,417
S01011737,821,413,408
S01011738,691,300,391
S01011739,506,305,201
S01011740,514,244,270
S01011741,803,343,460
S01011742,719,375,344
S01011743,619,304,315
S01011744,660,296,364
S01011745,910,441,469
S01011746,693,309,384
S01011747,814,364,450
S01011748,755,281,474
S01011749,650,227,423
S01011750,687,356,331
S01011751,915,260,655
S01011752,896,401,495
S01011753,746,409,337
S01011754,792,443,349
S01011755,799,363,436
S01011756,943,405,538
S01011757,778,333,445
S01011758,527,289,238
S01011759,759,443,316
S01011760,771,367,404
S01011761,496,223,273
S01011762,750,330,420
S01011763,722,407,315
S01011764,315,197,118
S01011765,1007,688,319
S01011766,598,402,196
S01011767,1056,575,481
S01011768,729,328,401
S01011769,789,318,471
S01011770,809,402,407
S01011771,502,346,156
S01011772,824,628,196
S01011773,402,290,112
S01011774,575,355,220
S01011775,570,378,192
S01011776,320,228,92
S01011777,462,286,176
S01011778,475,304,171
S01011779,588,408,180
S01011780,566,406,160
S01011781,728,471,257
S01011782,658,444,214
S01011783,462,292,170
S01011784,739,346,393
S01011785,938,456,482
S01011786,153,113,40
S01011787,875,406,469
S01011788,338,256,82
S01011789,970,606,364
S01011790,936,503,433
S01011791,640,297,343
S01011792,806,354,452
S01011793,596,303,293
S01011794,695,300,395
S01011795,624,325,299
S01011796,695,250,445
S01011797,736,495,241
S01011798,466,249,217
S01011799,903,580,323
S01011800,610,351,259
S01011801,526,233,293
S01011802,627,323,304
S01011803,521,275,246
S01011804,792,374,418
S01011805,768,366,402
S01011806,900,510,390
S01011807,765,446,319
S01011808,699,421,278
S01011809,467,294,173
S01011810,839,485,354
S01011811,713,437,276
S01011812,775,477,298
S01011813,648,410,238
S01011814,466,291,175
S01011815,392,255,137
S01011816,512,355,157
S01011817,515,344,171
S01011818,1018,610,408
S01011819,1048,548,500
S01011820,636,332,304
S01011821,371,148,223
S01011822,689,260,429
S01011823,524,277,247
S01011824,781,395,386
S01011825,464,214,250
S01011826,576,288,288
S01011827,480,243,237
S01011828,700,405,295
S01011829,366,204,162
S01011830,668,380,288
S01011831,819,457,362
S01011832,621,353,268
S01011833,680,472,208
S01011834,491,340,151
S01011835,447,294,153
S01011836,866,576,290
S01011837,657,413,244
S01011838,913,638,275
S01011839,933,638,295
S01011840,964,613,351
S01011841,1102,592,510
S01011842,1106,586,520
S01011843,975,647,328
S01011844,745,474,271
S01011845,628,371,257
S01011846,702,436,266
S01011847,341,244,97
S01011848,610,401,209
S01011849,570,357,213
S01011850,839,443,396
S01011851,662,355,307
S01011852,789,418,371
S01011853,705,391,314
S01011854,878,537,341
S01011855,962,507,455
S01011856,609,455,154
S01011857,860,485,375
S01011858,726,478,248
S01011859,883,498,385
S01011860,545,373,172
S01011861,623,383,240
S01011862,780,502,278
S01011863,897,464,433
S01011864,668,443,225
S01011865,588,353,235
S01011866,897,488,409
S01011867,783,346,437
S01011868,704,358,346
S01011869,625,273,352
S01011870,555,300,255
S01011871,740,456,284
S01011872,668,412,256
S01011873,570,337,233
S01011874,677,408,269
S01011875,904,507,397
S01011876,786,492,294
S01011877,645,389,256
S01011878,1156,649,507
S01011879,597,377,220
S01011880,764,496,268
S01011881,643,340,303
S01011882,770,447,323
S01011883,1367,717,650
S01011884,300,197,103
S01011885,361,201,160
S01011886,727,445,282
S01011887,588,304,284
S01011888,1002,408,594
S01011889,839,471,368
S01011890,723,390,333
S01011891,881,249,632
S01011892,925,386,539
S01011893,850,382,468
S01011894,588,303,285
S01011895,948,570,378
S01011896,812,415,397
S01011897,894,558,336
S01011898,619,365,254
S01011899,874,583,291
S01011900,578,402,176
S01011901,670,426,244
S01011902,986,670,316
S01011903,826,591,235
S01011904,841,552,289
S01011905,625,426,199
S01011906,294,193,101
S01011907,687,431,256
S01011908,457,298,159
S01011909,393,233,160
S01011910,923,394,529
S01011911,618,352,266
S01011912,657,280,377
S01011913,677,270,407
S01011914,710,223,487
S01011915,702,357,345
S01011916,717,362,355
S01011917,525,275,250
S01011918,662,229,433
S01011919,680,308,372
S01011920,554,254,300
S01011921,493,191,302
S01011922,705,327,378
S01011923,641,280,361
S01011924,741,375,366
S01011925,176,73,103
S01011926,674,306,368
S01011927,503,227,276
S01011928,729,360,369
S01011929,585,274,311
S01011930,608,259,349
S01011931,544,176,368
S01011932,327,118,209
S01011933,890,334,556
S01011934,684,329,355
S01011935,854,281,573
S01011936,657,227,430
S01011937,319,86,233
S01011938,413,134,279
S01011939,741,177,564
S01011940,750,156,594
S01011941,804,156,648
S01011942,654,146,508
S01011943,1097,292,805
S01011944,399,260,139
S01011945,1204,778,426
S01011946,713,346,367
S01011947,563,376,187
S01011948,819,398,421
S01011949,879,617,262
S01011950,847,534,313
S01011951,677,401,276
S01011952,346,210,136
S01011953,795,499,296
S01011954,518,273,245
S01011955,899,471,428
S01011956,587,373,214
S01011957,662,384,278
S01011958,1223,732,491
S01011959,785,477,308
S01011960,583,356,227
S01011961,854,532,322
S01011962,482,316,166
S01011963,494,286,208
S01011964,820,477,343
S01011965,825,529,296
S01011966,608,396,212
S01011967,834,474,360
S01011968,1013,559,454
S01011969,1374,711,663
S01011970,1286,662,624
S01011971,489,304,185
S01011972,1353,845,508
S01011973,481,290,191
S01011974,568,375,193
S01011975,356,213,143
S01011976,737,444,293
S01011977,982,556,426
S01011978,1007,561,446
S01011979,787,460,327
S01011980,375,242,133
S01011981,912,539,373
S01011982,1236,718,518
S01011983,1045,644,401
S01011984,486,207,279
S01011985,564,300,264
S01011986,784,370,414
S01011987,825,443,382
S01011988,625,381,244
S01011989,623,397,226
S01011990,647,442,205
S01011991,793,462,331
S01011992,769,403,366
S01011993,785,303,482
S01011994,692,484,208
S01011995,584,376,208
S01011996,637,372,265
S01011997,951,555,396
S01011998,548,345,203
S01011999,529,307,222
S01012000,460,284,176
S01012001,665,381,284
S01012002,661,429,232
S01012003,719,433,286
S01012004,972,583,389
S01012005,605,383,222
S01012006,822,405,417
S01012007,782,411,371
S01012008,1080,550,530
S01012009,538,296,242
S01012010,1206,666,540
S01012011,1148,613,535
S01012012,590,359,231
S01012013,668,417,251
S01012014,1384,735,649
S01012015,966,535,431
S01012016,603,361,242
S01012017,556,279,277
S01012018,706,438,268
S01012019,546,301,245
S01012020,836,440,396
S01012021,694,423,271
S01012022,887,490,397
S01012023,529,332,197
S01012024,879,549,330
S01012025,590,380,210
S01012026,405,244,161
S01012027,1171,528,643
S01012028,841,585,256
S01012029,916,459,457
S01012030,1273,663,610
S01012031,766,386,380
S01012032,337,217,120
S01012033,801,439,362
S01012034,768,421,347
S01012035,981,591,390
S01012036,1033,630,403
S01012037,987,524,463
S01012038,774,256,518
S01012039,874,488,386
S01012040,514,338,176
S01012041,1018,557,461
S01012042,823,451,372
S01012043,659,281,378
S01012044,835,373,462
S01012045,1108,399,709
S01012046,788,320,468
S01012047,891,362,529
S01012048,572,200,372
S01012049,608,313,295
S01012050,731,478,253
S01012051,456,235,221
S01012052,751,387,364
S01012053,796,362,434
S01012054,936,354,582
S01012055,746,362,384
S01012056,789,434,355
S01012057,679,433,246
S01012058,637,408,229
S01012059,838,432,406
S01012060,746,354,392
S01012061,892,500,392
S01012062,737,417,320
S01012063,532,265,267
S01012064,501,179,322
S01012065,487,122,365
S01012066,662,258,404
S01012067,479,127,352
S01012068,552,176,376
S01012069,511,147,364
S01012070,795,189,606
S01012071,740,158,582
S01012072,885,311,574
S01012073,492,218,274
S01012074,529,263,266
S01012075,803,495,308
S01012076,802,400,402
S01012077,636,280,356
S01012078,608,333,275
S01012079,812,349,463
S01012080,760,284,476
S01012081,613,213,400
S01012082,786,372,414
S01012083,931,381,550
S01012084,570,363,207
S01012085,708,429,279
S01012086,778,356,422
S01012087,708,405,303
S01012088,441,266,175
S01012089,744,442,302
S01012090,994,639,355
S01012091,708,449,259
S01012092,566,368,198
S01012093,511,288,223
S01012094,835,493,342
S01012095,911,499,412
S01012096,728,340,388
S01012097,555,284,271
S01012098,764,370,394
S01012099,915,360,555
S01012100,1178,625,553
S01012101,759,475,284
S01012102,717,282,435
S01012103,882,466,416
S01012104,682,491,191
S01012105,830,489,341
S01012106,838,402,436
S01012107,673,384,289
S01012108,1077,431,646
S01012109,879,211,668
S01012110,829,325,504
S01012111,1050,408,642
S01012112,957,501,456
S01012113,914,509,405
S01012114,1153,538,615
S01012115,611,331,280
S01012116,572,310,262
S01012117,580,185,395
S01012118,832,366,466
S01012119,805,559,246
S01012120,506,205,301
S01012121,729,351,378
S01012122,794,394,400
S01012123,632,299,333
S01012124,572,273,299
S01012125,798,197,601
S01012126,481,152,329
S01012127,691,171,520
S01012128,361,66,295
S01012129,845,268,577
S01012130,1011,327,684
S01012131,1128,345,783
S01012132,727,198,529
S01012133,887,248,639
S01012134,1059,420,639
S01012135,1031,288,743
S01012136,695,149,546
S01012137,727,210,517
S01012138,958,418,540
S01012139,851,403,448
S01012140,779,480,299
S01012141,1028,654,374
S01012142,802,528,274
S01012143,1052,696,356
S01012144,878,573,305
S01012145,964,659,305
S01012146,865,340,525
S01012147,752,275,477
S01012148,593,213,380
S01012149,670,309,361
S01012150,691,305,386
S01012151,942,436,506
S01012152,780,304,476
S01012153,315,102,213
S01012154,537,132,405
S01012155,712,213,499
S01012156,1053,357,696
S01012157,769,324,445
S01012158,732,317,415
S01012159,489,330,159
S01012160,832,519,313
S01012161,397,130,267
S01012162,541,115,426
S01012163,475,209,266
S01012164,314,203,111
S01012165,729,231,498
S01012166,660,273,387
S01012167,538,209,329
S01012168,957,541,416
S01012169,803,382,421
S01012170,1162,597,565
S01012171,1047,530,517
S01012172,859,446,413
S01012173,666,469,197
S01012174,878,565,313
S01012175,919,515,404
S01012176,1191,682,509
S01012177,762,511,251
S01012178,876,562,314
S01012179,669,323,346
S01012180,633,316,317
S01012181,1016,444,572
S01012182,554,308,246
S01012183,512,170,342
S01012184,108,33,75
S01012185,629,151,478
S01012186,764,370,394
S01012187,771,310,461
S01012188,583,376,207
S01012189,571,329,242
S01012190,263,146,117
S01012191,914,605,309
S01012192,412,300,112
S01012193,550,396,154
S01012194,593,452,141
S01012195,738,470,268
S01012196,425,253,172
S01012197,909,451,458
S01012198,895,455,440
S01012199,780,435,345
S01012200,559,301,258
S01012201,923,511,412
S01012202,478,287,191
S01012203,819,567,252
S01012204,615,438,177
S01012205,772,474,298
S01012206,786,487,299
S01012207,1006,562,444
S01012208,1147,629,518
S01012209,880,452,428
S01012210,613,300,313
S01012211,950,548,402
S01012212,1050,690,360
S01012213,1127,670,457
S01012214,707,464,243
S01012215,893,572,321
S01012216,1050,710,340
S01012217,440,168,272
S01012218,569,237,332
S01012219,772,409,363
S01012220,701,297,404
S01012221,707,342,365
S01012222,988,469,519
S01012223,618,290,328
S01012224,904,463,441
S01012225,896,476,420
S01012226,711,406,305
S01012227,750,429,321
S01012228,649,364,285
S01012229,690,408,282
S01012230,861,543,318
S01012231,642,447,195
S01012232,914,634,280
S01012233,703,503,200
S01012234,1023,679,344
S01012235,689,457,232
S01012236,785,420,365
S01012237,680,485,195
S01012238,497,207,290
S01012239,488,211,277
S01012240,628,360,268
S01012241,574,377,197
S01012242,715,516,199
S01012243,777,557,220
S01012244,829,511,318
S01012245,1099,671,428
S01012246,721,494,227
S01012247,588,354,234
S01012248,622,414,208
S01012249,789,495,294
S01012250,693,436,257
S01012251,948,449,499
S01012252,969,479,490
S01012253,859,343,516
S01012254,737,414,323
S01012255,690,333,357
S01012256,644,436,208
S01012257,902,561,341
S01012258,905,657,248
S01012259,737,517,220
S01012260,742,430,312
S01012261,379,267,112
S01012262,777,456,321
S01012263,586,285,301
S01012264,257,128,129
S01012265,985,560,425
S01012266,853,463,390
S01012267,668,362,306
S01012268,942,527,415
S01012269,763,475,288
S01012270,694,382,312
S01012271,868,544,324
S01012272,583,349,234
S01012273,534,379,155
S01012274,903,460,443
S01012275,573,187,386
S01012276,1231,575,656
S01012277,939,464,475
S01012278,1103,416,687
S01012279,931,403,528
S01012280,880,449,431
S01012281,827,387,440
S01012282,973,505,468
S01012283,745,432,313
S01012284,681,303,378
S01012285,605,374,231
S01012286,877,445,432
S01012287,1054,354,700
S01012288,800,334,466
S01012289,777,472,305
S01012290,518,280,238
S01012291,651,384,267
S01012292,943,530,413
S01012293,486,300,186
S01012294,798,458,340
S01012295,229,113,116
S01012296,457,290,167
S01012297,437,288,149
S01012298,706,400,306
S01012299,438,271,167
S01012300,952,559,393
S01012301,771,490,281
S01012302,565,343,222
S01012303,685,411,274
S01012304,897,548,349
S01012305,740,450,290
S01012306,735,387,348
S01012307,784,406,378
S01012308,635,403,232
S01012309,829,505,324
S01012310,1171,698,473
S01012311,795,472,323
S01012312,837,515,322
S01012313,662,431,231
S01012314,712,391,321
S01012315,632,333,299
S01012316,565,282,283
S01012317,353,226,127
S01012318,668,404,264
S01012319,612,370,242
S01012320,599,355,244
S01012321,641,403,238
S01012322,881,564,317
S01012323,753,506,247
S01012324,794,475,319
S01012325,538,294,244
S01012326,817,402,415
S01012327,853,486,367
S01012328,731,413,318
S01012329,821,500,321
S01012330,589,393,196
S01012331,667,458,209
S01012332,774,510,264
S01012333,759,497,262
S01012334,821,500,321
S01012335,1193,749,444
S01012336,780,418,362
S01012337,892,415,477
S01012338,617,270,347
S01012339,708,318,390
S01012340,563,353,210
S01012341,658,435,223
S01012342,735,450,285
S01012343,718,455,263
S01012344,726,392,334
S01012345,587,324,263
S01012346,719,432,287
S01012347,585,327,258
S01012348,734,443,291
S01012349,960,600,360
S01012350,929,526,403
S01012351,771,424,347
S01012352,912,524,388
S01012353,717,307,410
S01012354,775,433,342
S01012355,757,490,267
S01012356,892,519,373
S01012357,784,492,292
S01012358,703,456,247
S01012359,754,360,394
S01012360,565,240,325
S01012361,700,312,388
S01012362,766,332,434
S01012363,1086,443,643
S01012364,718,337,381
S01012365,1062,669,393
S01012366,825,388,437
S01012367,940,606,334
S01012368,790,478,312
S01012369,1014,587,427
S01012370,1083,542,541
S01012371,1046,464,582
S01012372,924,408,516
S01012373,1045,649,396
S01012374,784,446,338
S01012375,1042,553,489
S01012376,676,428,248
S01012377,570,331,239
S01012378,605,424,181
S01012379,447,284,163
S01012380,1118,592,526
S01012381,929,507,422
S01012382,910,591,319
S01012383,980,569,411
S01012384,449,221,228
S01012385,634,351,283
S01012386,885,431,454
S01012387,736,421,315
S01012388,535,308,227
S01012389,592,342,250
S01012390,503,284,219
S01012391,692,446,246
S01012392,458,280,178
S01012393,877,545,332
S01012394,819,350,469
S01012395,674,335,339
S01012396,739,313,426
S01012397,699,357,342
S01012398,859,335,524
S01012399,725,312,413
S01012400,717,276,441
S01012401,761,305,456
S01012402,266,165,101
S01012403,794,477,317
S01012404,921,445,476
S01012405,463,276,187
S01012406,518,301,217
S01012407,697,386,311
S01012408,589,335,254
S01012409,813,460,353
S01012410,960,521,439
S01012411,980,533,447
S01012412,527,273,254
S01012413,852,485,367
S01012414,642,358,284
S01012415,596,362,234
S01012416,408,254,154
S01012417,526,306,220
S01012418,734,455,279
S01012419,917,540,377
S01012420,887,485,402
S01012421,859,475,384
S01012422,1099,614,485
S01012423,888,516,372
S01012424,702,345,357
S01012425,524,219,305
S01012426,514,247,267
S01012427,670,318,352
S01012428,736,439,297
S01012429,428,239,189
S01012430,870,430,440
S01012431,957,500,457
S01012432,720,411,309
S01012433,770,374,396
S01012434,670,323,347
S01012435,746,343,403
S01012436,768,391,377
S01012437,656,358,298
S01012438,481,221,260
S01012439,762,401,361
S01012440,448,302,146
S01012441,812,523,289
S01012442,575,337,238
S01012443,543,309,234
S01012444,963,580,383
S01012445,90,70,20
S01012446,587,297,290
S01012447,766,523,243
S01012448,377,263,114
S01012449,475,285,190
S01012450,656,424,232
S01012451,830,499,331
S01012452,594,399,195
S01012453,754,536,218
S01012454,980,665,315
S01012455,513,383,130
S01012456,895,633,262
S01012457,902,675,227
S01012458,726,526,200
S01012459,706,473,233
S01012460,728,508,220
S01012461,601,344,257
S01012462,775,379,396
S01012463,843,321,522
S01012464,526,242,284
S01012465,837,392,445
S01012466,891,512,379
S01012467,1063,550,513
S01012468,719,409,310
S01012469,921,558,363
S01012470,866,445,421
S01012471,666,468,198
S01012472,713,496,217
S01012473,563,394,169
S01012474,692,355,337
S01012475,611,416,195
S01012476,937,525,412
S01012477,705,460,245
S01012478,693,359,334
S01012479,861,595,266
S01012480,155,56,99
S01012481,672,212,460
S01012482,734,301,433
S01012483,685,225,460
S01012484,1029,594,435
S01012485,1294,647,647
S01012486,804,407,397
S01012487,524,236,288
S01012488,847,435,412
S01012489,905,278,627
S01012490,914,222,692
S01012491,571,151,420
S01012492,851,216,635
S01012493,726,328,398
S01012494,1236,603,633
S01012495,927,471,456
S01012496,680,343,337
S01012497,538,214,324
S01012498,705,298,407
S01012499,861,426,435
S01012500,487,221,266
S01012501,686,223,463
S01012502,701,225,476
S01012503,569,248,321
S01012504,496,240,256
S01012505,875,409,466
S01012506,413,219,194
S01012507,819,411,408
S01012508,692,341,351
S01012509,483,273,210
S01012510,872,532,340
S01012511,674,345,329
S01012512,723,330,393
S01012513,459,288,171
S01012514,593,351,242
S01012515,678,302,376
S01012516,508,288,220
S01012517,738,389,349
S01012518,701,386,315
S01012519,699,311,388
S01012520,693,414,279
S01012521,671,315,356
S01012522,775,494,281
S01012523,930,583,347
S01012524,944,537,407
S01012525,880,525,355
S01012526,798,504,294
S01012527,597,363,234
S01012528,655,326,329
S01012529,803,466,337
S01012530,960,602,358
S01012531,698,415,283
S01012532,898,488,410
S01012533,713,319,394
S01012534,794,371,423
S01012535,771,415,356
S01012536,693,368,325
S01012537,987,437,550
S01012538,839,400,439
S01012539,698,388,310
S01012540,850,434,416
S01012541,797,445,352
S01012542,1007,569,438
S01012543,558,333,225
S01012544,490,268,222
S01012545,441,227,214
S01012546,767,440,327
S01012547,645,448,197
S01012548,713,446,267
S01012549,716,342,374
S01012550,850,474,376
S01012551,971,680,291
S01012552,770,522,248
S01012553,644,364,280
S01012554,565,402,163
S01012555,449,315,134
S01012556,494,341,153
S01012557,709,505,204
S01012558,665,346,319
S01012559,766,379,387
S01012560,923,514,409
S01012561,998,538,460
S01012562,850,333,517
S01012563,677,465,212
S01012564,739,491,248
S01012565,787,441,346
S01012566,755,258,497
S01012567,872,317,555
S01012568,871,608,263
S01012569,645,414,231
S01012570,659,409,250
S01012571,623,322,301
S01012572,476,297,179
S01012573,683,458,225
S01012574,984,608,376
S01012575,667,426,241
S01012576,794,460,334
S01012577,799,475,324
S01012578,1165,633,532
S01012579,580,361,219
S01012580,588,352,236
S01012581,1077,417,660
S01012582,599,341,258
S01012583,605,329,276
S01012584,523,319,204
S01012585,1117,588,529
S01012586,814,390,424
S01012587,624,420,204
S01012588,544,341,203
S01012589,678,403,275
S01012590,857,498,359
S01012591,927,509,418
S01012592,349,218,131
S01012593,717,495,222
S01012594,604,378,226
S01012595,748,416,332
S01012596,552,276,276
S01012597,281,145,136
S01012598,617,360,257
S01012599,610,324,286
S01012600,580,333,247
S01012601,685,447,238
S01012602,670,255,415
S01012603,607,300,307
S01012604,727,412,315
S01012605,590,342,248
S01012606,208,161,47
S01012607,666,381,285
S01012608,867,483,384
S01012609,773,380,393
S01012610,943,433,510
S01012611,785,477,308
S01012612,970,555,415
S01012613,1060,583,477
S01012614,865,505,360
S01012615,872,571,301
S01012616,673,382,291
S01012617,269,186,83
S01012618,547,349,198
S01012619,635,251,384
S01012620,854,594,260
S01012621,826,525,301
S01012622,764,397,367
S01012623,742,343,399
S01012624,695,355,340
S01012625,609,291,318
S01012626,596,364,232
S01012627,522,283,239
S01012628,503,274,229
S01012629,285,169,116
S01012630,717,307,410
S01012631,805,364,441
S01012632,435,263,172
S01012633,751,423,328
S01012634,992,557,435
S01012635,1124,670,454
S01012636,572,387,185
S01012637,865,420,445
S01012638,882,511,371
S01012639,1111,599,512
S01012640,1109,571,538
S01012641,748,427,321
S01012642,1372,676,696
S01012643,440,220,220
S01012644,452,212,240
S01012645,910,432,478
S01012646,750,474,276
S01012647,249,172,77
S01012648,569,312,257
S01012649,710,416,294
S01012650,639,401,238
S01012651,683,349,334
S01012652,848,586,262
S01012653,728,382,346
S01012654,723,454,269
S01012655,1021,514,507
S01012656,790,423,367
S01012657,722,452,270
S01012658,823,528,295
S01012659,396,259,137
S01012660,620,311,309
S01012661,782,459,323
S01012662,847,480,367
S01012663,760,444,316
S01012664,824,403,421
S01012665,769,367,402
S01012666,737,396,341
S01012667,571,288,283
S01012668,905,446,459
S01012669,872,558,314
S01012670,602,383,219
S01012671,1018,563,455
S01012672,592,304,288
S01012673,887,422,465
S01012674,601,247,354
S01012675,887,437,450
S01012676,705,408,297
S01012677,501,259,242
S01012678,613,401,212
S01012679,488,240,248
S01012680,211,138,73
S01012681,557,322,235
S01012682,762,460,302
S01012683,706,364,342
S01012684,390,183,207
S01012685,987,480,507
S01012686,1012,558,454
S01012687,1192,828,364
S01012688,787,358,429
S01012689,511,336,175
S01012690,426,285,141
S01012691,810,542,268
S01012692,817,477,340
S01012693,722,526,196
S01012694,464,280,184
S01012695,594,350,244
S01012696,512,343,169
S01012697,405,267,138
S01012698,872,594,278
S01012699,783,462,321
S01012700,753,486,267
S01012701,979,651,328
S01012702,373,210,163
S01012703,529,326,203
S01012704,554,246,308
S01012705,532,389,143
S01012706,801,414,387
S01012707,767,540,227
S01012708,784,340,444
S01012709,609,310,299
S01012710,764,338,426
S01012711,1076,418,658
S01012712,837,562,275
S01012713,998,586,412
S01012714,613,425,188
S01012715,832,324,508
S01012716,1020,589,431
S01012717,877,369,508
S01012718,666,308,358
S01012719,750,275,475
S01012720,578,216,362
S01012721,623,313,310
S01012722,1005,347,658
S01012723,732,304,428
S01012724,662,294,368
S01012725,788,330,458
S01012726,790,465,325
S01012727,780,362,418
S01012728,789,279,510
S01012729,851,538,313
S01012730,513,228,285
S01012731,689,377,312
S01012732,720,371,349
S01012733,163,104,59
S01012734,85,40,45
S01012735,511,270,241
S01012736,1047,558,489
S01012737,999,548,451
S01012738,501,251,250
S01012739,96,68,28
S01012740,65,29,36
S01012741,543,290,253
S01012742,827,560,267
S01012743,821,555,266
S01012744,609,394,215
S01012745,721,438,283
S01012746,880,549,331
S01012747,1005,554,451
S01012748,683,266,417
S01012749,648,256,392
S01012750,609,256,353
S01012751,1132,597,535
S01012752,546,246,300
S01012753,405,162,243
S01012754,765,355,410
S01012755,522,205,317
S01012756,868,458,410
S01012757,432,206,226
S01012758,532,240,292
S01012759,661,274,387
S01012760,764,290,474
S01012761,865,366,499
S01012762,734,415,319
S01012763,572,258,314
S01012764,795,384,411
S01012765,497,237,260
S01012766,620,272,348
S01012767,722,477,245
S01012768,784,534,250
S01012769,410,233,177
S01012770,641,323,318
S01012771,758,349,409
S01012772,953,488,465
S01012773,1026,471,555
S01012774,824,372,452
S01012775,596,288,308
S01012776,762,360,402
S01012777,442,240,202
S01012778,588,240,348
S01012779,497,208,289
S01012780,611,222,389
S01012781,507,309,198
S01012782,735,310,425
S01012783,803,335,468
S01012784,756,338,418
S01012785,663,248,415
S01012786,754,217,537
S01012787,309,108,201
S01012788,827,371,456
S01012789,883,420,463
S01012790,439,284,155
S01012791,810,471,339
S01012792,1020,450,570
S01012793,821,296,525
S01012794,260,90,170
S01012795,944,389,555
S01012796,433,148,285
S01012797,470,192,278
S01012798,719,413,306
S01012799,1005,586,419
S01012800,714,430,284
S01012801,244,136,108
S01012802,517,356,161
S01012803,747,470,277
S01012804,697,322,375
S01012805,855,445,410
S01012806,869,378,491
S01012807,563,355,208
S01012808,750,392,358
S01012809,750,316,434
