dz_2001,total,good,not_good
S01004981,988,964,24
S01004982,666,639,27
S01004983,963,931,32
S01004984,763,739,24
S01004985,813,791,22
S01004986,786,767,19
S01004987,497,486,11
S01004988,550,535,15
S01004989,695,686,9
S01004990,593,569,24
S01004991,659,638,21
S01004992,848,804,44
S01004993,691,668,23
S01004994,810,787,23
S01004995,1012,977,35
S01004996,708,688,20
S01004997,958,919,39
S01004998,1260,1235,25
S01004999,898,871,27
S01005000,546,518,28
S01005001,1171,1147,24
S01005002,1016,965,51
S01005003,1089,1056,33
S01005004,881,852,29
S01005005,941,897,44
S01005006,680,651,29
S01005007,839,790,49
S01005008,1335,1304,31
S01005009,1033,1011,22
S01005010,696,649,47
S01005011,860,803,57
S01005012,874,828,46
S01005013,817,785,32
S01005014,875,828,47
S01005015,613,586,27
S01005016,887,840,47
S01005017,722,699,23
S01005018,594,577,17
S01005019,1260,1162,98
S01005020,833,777,56
S01005021,1066,1035,31
S01005022,708,679,29
S01005023,900,869,31
S01005024,929,879,50
S01005025,690,658,32
S01005026,676,660,16
S01005027,812,789,23
S01005028,901,884,17
S01005029,981,961,20
S01005030,1027,1010,17
S01005031,682,636,46
S01005032,866,844,22
S01005033,735,726,9
S01005034,779,757,22
S01005035,983,951,32
S01005036,664,638,26
S01005037,1178,1101,77
S01005038,819,775,44
S01005039,1064,1036,28
S01005040,1166,1074,92
S01005041,709,667,42
S01005042,798,780,18
S01005043,804,775,29
S01005044,929,881,48
S01005045,1032,1001,31
S01005046,1313,1281,32
S01005047,1516,1435,81
S01005048,595,569,26
S01005049,823,779,44
S01005050,910,853,57
S01005051,823,800,23
S01005052,914,895,19
S01005053,878,849,29
S01005054,592,560,32
S01005055,811,754,57
S01005056,766,713,53
S01005057,739,691,48
S01005058,890,852,38
S01005059,510,488,22
S01005060,727,693,34
S01005061,1159,1113,46
S01005062,490,467,23
S01005063,495,484,11
S01005064,754,736,18
S01005065,1252,1185,67
S01005066,786,743,43
S01005067,627,603,24
S01005068,641,606,35
S01005069,594,562,32
S01005070,1124,1078,46
S01005071,190,180,10
S01005072,622,591,31
S01005073,616,599,17
S01005074,1210,1175,35
S01005075,435,395,40
S01005076,768,726,42
S01005077,1036,1022,14
S01005078,692,650,42
S01005079,638,600,38
S01005080,454,431,23
S01005081,656,618,38
S01005082,657,630,27
S01005083,975,914,61
S01005084,613,569,44
S01005085,533,514,19
S01005086,1696,1591,105
S01005087,492,465,27
S01005088,561,522,39
S01005089,776,734,42
S01005090,866,837,29
S01005091,637,613,24
S01005092,672,636,36
S01005093,704,663,41
S01005094,802,787,15
S01005095,1566,1512,54
S01005096,734,713,21
S01005097,842,811,31
S01005098,722,690,32
S01005099,797,771,26
S01005100,928,892,36
S01005101,996,963,33
S01005102,893,855,38
S01005103,1155,1109,46
S01005104,1002,981,21
S01005105,886,853,33
S01005106,557,527,30
S01005107,454,445,9
S01005108,635,607,28
S01005109,1470,1434,36
S01005110,1115,1072,43
S01005111,577,560,17
S01005112,876,853,23
S01005113,1045,988,57
S01005114,990,936,54
S01005115,973,948,25
S01005116,621,593,28
S01005117,1014,980,34
S01005118,813,778,35
S01005119,712,678,34
S01005120,665,616,49
S01005121,918,902,16
S01005122,866,835,31
S01005123,750,726,24
S01005124,710,679,31
S01005125,839,776,63
S01005126,656,623,33
S01005127,678,640,38
S01005128,991,945,46
S01005129,948,904,44
S01005130,666,615,51
S01005131,984,954,30
S01005132,718,696,22
S01005133,401,392,9
S01005134,989,936,53
S01005135,780,755,25
S01005136,846,811,35
S01005137,943,900,43
S01005138,1129,1081,48
S01005139,725,701,24
S01005140,613,591,22
S01005141,828,799,29
S01005142,561,534,27
S01005143,1122,1077,45
S01005144,1222,1141,81
S01005145,731,716,15
S01005146,745,723,22
S01005147,945,919,26
S01005148,846,820,26
S01005149,593,543,50
S01005150,660,621,39
S01005151,670,638,32
S01005152,1712,1596,116
S01005153,868,835,33
S01005154,645,619,26
S01005155,690,645,45
S01005156,695,642,53
S01005157,871,790,81
S01005158,677,641,36
S01005159,917,860,57
S01005160,1089,1000,89
S01005161,951,913,38
S01005162,918,842,76
S01005163,628,586,42
S01005164,914,862,52
S01005165,720,662,58
S01005166,996,918,78
S01005167,670,639,31
S01005168,740,719,21
S01005169,577,554,23
S01005170,786,761,25
S01005171,882,796,86
S01005172,1468,1433,35
S01005173,696,657,39
S01005174,681,600,81
S01005175,982,959,23
S01005176,688,630,58
S01005177,829,770,59
S01005178,956,877,79
S01005179,925,878,47
S01005180,842,815,27
S01005181,924,905,19
S01005182,737,678,59
S01005183,903,835,68
S01005184,932,850,82
S01005185,517,486,31
S01005186,731,662,69
S01005187,990,907,83
S01005188,902,872,30
S01005189,877,785,92
S01005190,889,865,24
S01005191,926,859,67
S01005192,1126,1086,40
S01005193,788,768,20
S01005194,591,561,30
S01005195,900,871,29
S01005196,809,771,38
S01005197,700,638,62
S01005198,846,815,31
S01005199,772,703,69
S01005200,537,520,17
S01005201,917,839,78
S01005202,870,799,71
S01005203,785,733,52
S01005204,506,494,12
S01005205,1101,1070,31
S01005206,960,927,33
S01005207,892,785,107
S01005208,558,520,38
S01005209,866,790,76
S01005210,908,793,115
S01005211,686,610,76
S01005212,535,516,19
S01005213,923,887,36
S01005214,922,849,73
S01005215,974,900,74
S01005216,751,707,44
S01005217,977,950,27
S01005218,932,812,120
S01005219,953,869,84
S01005220,660,616,44
S01005221,692,651,41
S01005222,583,548,35
S01005223,722,669,53
S01005224,724,708,16
S01005225,978,938,40
S01005226,518,489,29
S01005227,1069,988,81
S01005228,891,866,25
S01005229,1122,1032,90
S01005230,825,782,43
S01005231,715,695,20
S01005232,1068,973,95
S01005233,769,681,88
S01005234,1352,1290,62
S01005235,705,678,27
S01005236,1175,1108,67
S01005237,983,946,37
S01005238,800,740,60
S01005239,1106,1020,86
S01005240,834,764,70
S01005241,952,916,36
S01005242,1107,993,114
S01005243,1057,960,97
S01005244,909,871,38
S01005245,686,635,51
S01005246,878,772,106
S01005247,624,548,76
S01005248,619,543,76
S01005249,850,799,51
S01005250,835,741,94
S01005251,852,774,78
S01005252,506,463,43
S01005253,547,525,22
S01005254,903,855,48
S01005255,710,630,80
S01005256,846,814,32
S01005257,904,841,63
S01005258,1014,985,29
S01005259,541,495,46
S01005260,629,543,86
S01005261,653,596,57
S01005262,1183,1093,90
S01005263,534,478,56
S01005264,628,571,57
S01005265,479,419,60
S01005266,846,758,88
S01005267,1070,1001,69
S01005268,1315,1179,136
S01005269,940,865,75
S01005270,1046,998,48
S01005271,519,509,10
S01005272,538,458,80
S01005273,731,682,49
S01005274,745,666,79
S01005275,546,488,58
S01005276,722,651,71
S01005277,669,635,34
S01005278,789,702,87
S01005279,553,533,20
S01005280,753,681,72
S01005281,767,720,47
S01005282,756,686,70
S01005283,800,781,19
S01005284,606,533,73
S01005285,693,645,48
S01005286,801,783,18
S01005287,1089,998,91
S01005288,778,708,70
S01005289,989,934,55
S01005290,604,561,43
S01005291,684,653,31
S01005292,744,668,76
S01005293,760,679,81
S01005294,569,562,7
S01005295,586,540,46
S01005296,831,814,17
S01005297,710,681,29
S01005298,1082,1051,31
S01005299,503,487,16
S01005300,911,892,19
S01005301,868,849,19
S01005302,1000,936,64
S01005303,842,781,61
S01005304,662,642,20
S01005305,744,685,59
S01005306,956,938,18
S01005307,953,934,19
S01005308,532,488,44
S01005309,851,779,72
S01005310,975,884,91
S01005311,818,783,35
S01005312,1147,1121,26
S01005313,841,806,35
S01005314,457,434,23
S01005315,881,831,50
S01005316,848,805,43
S01005317,519,509,10
S01005318,573,520,53
S01005319,617,590,27
S01005320,610,585,25
S01005321,607,572,35
S01005322,1859,1786,73
S01005323,757,696,61
S01005324,788,727,61
S01005325,2209,2108,101
S01005326,921,853,68
S01005327,604,568,36
S01005328,704,656,48
S01005329,658,638,20
S01005330,706,637,69
S01005331,669,607,62
S01005332,565,530,35
S01005333,772,750,22
S01005334,1137,1085,52
S01005335,505,486,19
S01005336,598,567,31
S01005337,872,842,30
S01005338,562,551,11
S01005339,770,714,56
S01005340,573,554,19
S01005341,647,603,44
S01005342,730,673,57
S01005343,932,896,36
S01005344,726,665,61
S01005345,747,731,16
S01005346,789,771,18
S01005347,675,651,24
S01005348,933,848,85
S01005349,846,815,31
S01005350,709,692,17
S01005351,1349,1210,139
S01005352,926,871,55
S01005353,1057,982,75
S01005354,843,832,11
S01005355,737,685,52
S01005356,681,660,21
S01005357,790,726,64
S01005358,782,734,48
S01005359,808,791,17
S01005360,762,732,30
S01005361,932,907,25
S01005362,768,725,43
S01005363,666,636,30
S01005364,911,867,44
S01005365,888,857,31
S01005366,708,682,26
S01005367,751,698,53
S01005368,675,621,54
S01005369,974,914,60
S01005370,850,810,40
S01005371,947,926,21
S01005372,864,823,41
S01005373,724,666,58
S01005374,870,836,34
S01005375,937,882,55
S01005376,992,936,56
S01005377,863,816,47
S01005378,808,765,43
S01005379,920,892,28
S01005380,671,606,65
S01005381,641,595,46
S01005382,834,787,47
S01005383,570,554,16
S01005384,920,901,19
S01005385,962,937,25
S01005386,653,635,18
S01005387,899,860,39
S01005388,775,743,32
S01005389,750,710,40
S01005390,850,807,43
S01005391,756,719,37
S01005392,831,793,38
S01005393,929,895,34
S01005394,863,833,30
S01005395,978,947,31
S01005396,744,726,18
S01005397,546,520,26
S01005398,969,950,19
S01005399,983,923,60
S01005400,1078,1014,64
S01005401,847,815,32
S01005402,1015,989,26
S01005403,892,851,41
S01005404,985,948,37
S01005405,564,543,21
S01005406,546,517,29
S01005407,1435,1396,39
S01005408,579,547,32
S01005409,700,678,22
S01005410,1016,991,25
S01005411,968,932,36
S01005412,999,962,37
S01005413,909,850,59
S01005414,1039,992,47
S01005415,990,952,38
S01005416,978,914,64
S01005417,1231,1181,50
S01005418,1127,1095,32
S01005419,718,694,24
S01005420,768,739,29
S01005421,870,830,40
S01005422,946,917,29
S01005423,989,963,26
S01005424,874,833,41
S01005425,980,914,66
S01005426,769,724,45
S01005427,779,739,40
S01005428,1049,1003,46
S01005429,719,656,63
S01005430,537,515,22
S01005431,667,640,27
S01005432,704,672,32
S01005433,850,805,45
S01005434,807,764,43
S01005435,1060,995,65
S01005436,953,905,48
S01005437,916,888,28
S01005438,788,745,43
S01005439,700,677,23
S01005440,1266,1244,22
S01005441,1054,1017,37
S01005442,1983,1946,37
S01005443,1183,1153,30
S01005444,1322,1287,35
S01005445,1002,969,33
S01005446,777,744,33
S01005447,932,917,15
S01005448,876,857,19
S01005449,984,944,40
S01005450,1144,1073,71
S01005451,937,897,40
S01005452,899,878,21
S01005453,802,763,39
S01005454,924,890,34
S01005455,874,820,54
S01005456,858,835,23
S01005457,959,906,53
S01005458,716,690,26
S01005459,934,917,17
S01005460,868,837,31
S01005461,773,746,27
S01005462,1073,1021,52
S01005463,622,605,17
S01005464,653,606,47
S01005465,610,592,18
S01005466,1119,1098,21
S01005467,509,487,22
S01005468,925,903,22
S01005469,889,846,43
S01005470,734,710,24
S01005471,813,800,13
S01005472,1451,1413,38
S01005473,993,960,33
S01005474,889,852,37
S01005475,950,930,20
S01005476,961,950,11
S01005477,863,840,23
S01005478,760,724,36
S01005479,599,565,34
S01005480,1273,1220,53
S01005481,687,649,38
S01005482,663,644,19
S01005483,939,908,31
S01005484,535,504,31
S01005485,851,800,51
S01005486,874,818,56
S01005487,733,677,56
S01005488,792,741,51
S01005489,962,919,43
S01005490,664,620,44
S01005491,836,775,61
S01005492,936,911,25
S01005493,704,678,26
S01005494,882,863,19
S01005495,769,746,23
S01005496,1025,995,30
S01005497,915,890,25
S01005498,984,938,46
S01005499,671,646,25
S01005500,720,695,25
S01005501,1043,1018,25
S01005502,845,797,48
S01005503,618,598,20
S01005504,647,617,30
S01005505,621,592,29
S01005506,877,841,36
S01005507,587,571,16
S01005508,697,664,33
S01005509,659,644,15
S01005510,726,713,13
S01005511,652,639,13
S01005512,700,673,27
S01005513,813,785,28
S01005514,624,602,22
S01005515,576,561,15
S01005516,559,549,10
S01005517,957,926,31
S01005518,1055,1027,28
S01005519,646,612,34
S01005520,966,918,48
S01005521,693,667,26
S01005522,636,583,53
S01005523,788,735,53
S01005524,815,776,39
S01005525,662,628,34
S01005526,674,626,48
S01005527,493,460,33
S01005528,558,510,48
S01005529,950,880,70
S01005530,626,550,76
S01005531,551,514,37
S01005532,839,772,67
S01005533,713,652,61
S01005534,585,542,43
S01005535,851,798,53
S01005536,890,846,44
S01005537,727,684,43
S01005538,815,780,35
S01005539,869,810,59
S01005540,748,694,54
S01005541,637,579,58
S01005542,733,698,35
S01005543,795,733,62
S01005544,709,671,38
S01005545,1224,1170,54
S01005546,746,719,27
S01005547,1000,961,39
S01005548,1365,1307,58
S01005549,1498,1436,62
S01005550,612,601,11
S01005551,840,814,26
S01005552,785,753,32
S01005553,813,798,15
S01005554,662,643,19
S01005555,858,831,27
S01005556,589,567,22
S01005557,701,657,44
S01005558,719,686,33
S01005559,625,576,49
S01005560,578,537,41
S01005561,860,824,36
S01005562,916,882,34
S01005563,757,699,58
S01005564,835,813,22
S01005565,546,528,18
S01005566,501,463,38
S01005567,962,885,77
S01005568,545,519,26
S01005569,735,719,16
S01005570,757,708,49
S01005571,688,675,13
S01005572,799,772,27
S01005573,699,662,37
S01005574,840,802,38
S01005575,674,658,16
S01005576,782,743,39
S01005577,869,831,38
S01005578,941,882,59
S01005579,981,938,43
S01005580,655,618,37
S01005581,714,661,53
S01005582,820,789,31
S01005583,630,601,29
S01005584,554,527,27
S01005585,881,798,83
S01005586,816,773,43
S01005587,1055,1003,52
S01005588,654,561,93
S01005589,1318,1226,92
S01005590,772,676,96
S01005591,918,839,79
S01005592,440,402,38
S01005593,765,699,66
S01005594,978,855,123
S01005595,857,786,71
S01005596,487,430,57
S01005597,1019,917,102
S01005598,1052,966,86
S01005599,636,586,50
S01005600,832,766,66
S01005601,687,636,51
S01005602,637,572,65
S01005603,775,727,48
S01005604,468,437,31
S01005605,903,823,80
S01005606,612,565,47
S01005607,628,595,33
S01005608,877,831,46
S01005609,860,806,54
S01005610,541,514,27
S01005611,711,659,52
S01005612,810,798,12
S01005613,762,706,56
S01005614,750,700,50
S01005615,946,874,72
S01005616,668,633,35
S01005617,782,716,66
S01005618,612,545,67
S01005619,550,539,11
S01005620,493,466,27
S01005621,677,648,29
S01005622,874,841,33
S01005623,734,687,47
S01005624,860,829,31
S01005625,865,837,28
S01005626,823,774,49
S01005627,625,600,25
S01005628,1128,1042,86
S01005629,775,745,30
S01005630,516,484,32
S01005631,701,658,43
S01005632,515,494,21
S01005633,757,685,72
S01005634,714,696,18
S01005635,826,794,32
S01005636,787,745,42
S01005637,1064,1007,57
S01005638,927,887,40
S01005639,717,662,55
S01005640,694,673,21
S01005641,1066,1020,46
S01005642,806,784,22
S01005643,617,593,24
S01005644,630,608,22
S01005645,824,796,28
S01005646,716,669,47
S01005647,779,738,41
S01005648,943,899,44
S01005649,1032,955,77
S01005650,545,511,34
S01005651,747,694,53
S01005652,686,668,18
S01005653,824,771,53
S01005654,757,707,50
S01005655,1058,1023,35
S01005656,767,705,62
S01005657,562,524,38
S01005658,815,785,30
S01005659,905,880,25
S01005660,577,542,35
S01005661,611,587,24
S01005662,545,528,17
S01005663,636,615,21
S01005664,541,536,5
S01005665,458,450,8
S01005666,1329,1241,88
S01005667,746,706,40
S01005668,807,757,50
S01005669,509,483,26
S01005670,756,716,40
S01005671,520,492,28
S01005672,848,782,66
S01005673,657,635,22
S01005674,872,805,67
S01005675,944,871,73
S01005676,844,785,59
S01005677,838,805,33
S01005678,886,851,35
S01005679,1105,986,119
S01005680,830,779,51
S01005681,994,944,50
S01005682,774,743,31
S01005683,804,721,83
S01005684,1178,1107,71
S01005685,861,848,13
S01005686,826,765,61
S01005687,726,693,33
S01005688,972,920,52
S01005689,509,488,21
S01005690,770,748,22
S01005691,679,653,26
S01005692,718,689,29
S01005693,1670,1637,33
S01005694,554,520,34
S01005695,526,504,22
S01005696,674,631,43
S01005697,649,598,51
S01005698,587,540,47
S01005699,823,765,58
S01005700,573,521,52
S01005701,760,698,62
S01005702,685,622,63
S01005703,580,555,25
S01005704,649,598,51
S01005705,923,887,36
S01005706,746,721,25
S01005707,546,496,50
S01005708,715,680,35
S01005709,779,710,69
S01005710,465,451,14
S01005711,949,915,34
S01005712,524,478,46
S01005713,578,559,19
S01005714,1262,1190,72
S01005715,732,695,37
S01005716,538,521,17
S01005717,478,457,21
S01005718,791,741,50
S01005719,487,470,17
S01005720,766,741,25
S01005721,747,701,46
S01005722,532,512,20
S01005723,754,705,49
S01005724,609,598,11
S01005725,739,694,45
S01005726,1085,1049,36
S01005727,1346,1308,38
S01005728,835,793,42
S01005729,583,521,62
S01005730,689,649,40
S01005731,791,719,72
S01005732,833,781,52
S01005733,772,744,28
S01005734,674,641,33
S01005735,727,683,44
S01005736,766,691,75
S01005737,749,697,52
S01005738,885,826,59
S01005739,941,891,50
S01005740,753,731,22
S01005741,1045,997,48
S01005742,964,899,65
S01005743,1191,1153,38
S01005744,931,847,84
S01005745,1132,1025,107
S01005746,834,799,35
S01005747,804,744,60
S01005748,663,562,101
S01005749,748,718,30
S01005750,756,688,68
S01005751,737,701,36
S01005752,641,579,62
S01005753,668,616,52
S01005754,1032,940,92
S01005755,717,641,76
S01005756,834,765,69
S01005757,582,519,63
S01005758,801,751,50
S01005759,766,674,92
S01005760,610,574,36
S01005761,669,639,30
S01005762,650,579,71
S01005763,2510,2416,94
S01005764,580,512,68
S01005765,949,843,106
S01005766,660,617,43
S01005767,692,673,19
S01005768,844,771,73
S01005769,761,698,63
S01005770,588,508,80
S01005771,722,688,34
S01005772,696,658,38
S01005773,889,861,28
S01005774,664,617,47
S01005775,732,657,75
S01005776,691,657,34
S01005777,515,485,30
S01005778,650,586,64
S01005779,767,735,32
S01005780,1456,1435,21
S01005781,946,887,59
S01005782,821,735,86
S01005783,529,511,18
S01005784,742,680,62
S01005785,731,706,25
S01005786,579,538,41
S01005787,754,687,67
S01005788,542,497,45
S01005789,795,740,55
S01005790,493,466,27
S01005791,470,441,29
S01005792,833,795,38
S01005793,502,481,21
S01005794,938,888,50
S01005795,660,628,32
S01005796,1132,1095,37
S01005797,1066,1039,27
S01005798,618,572,46
S01005799,688,636,52
S01005800,616,566,50
S01005801,651,619,32
S01005802,862,829,33
S01005803,797,742,55
S01005804,3934,3830,104
S01005805,606,587,19
S01005806,788,732,56
S01005807,808,750,58
S01005808,719,682,37
S01005809,669,631,38
S01005810,487,461,26
S01005811,522,499,23
S01005812,572,559,13
S01005813,790,742,48
S01005814,772,714,58
S01005815,1022,935,87
S01005816,1055,1016,39
S01005817,521,505,16
S01005818,780,768,12
S01005819,687,621,66
S01005820,668,635,33
S01005821,479,445,34
S01005822,820,783,37
S01005823,602,571,31
S01005824,681,664,17
S01005825,642,602,40
S01005826,898,882,16
S01005827,685,664,21
S01005828,748,700,48
S01005829,745,715,30
S01005830,840,757,83
S01005831,1139,1102,37
S01005832,723,634,89
S01005833,640,588,52
S01005834,602,557,45
S01005835,667,646,21
S01005836,649,636,13
S01005837,485,467,18
S01005838,688,643,45
S01005839,783,757,26
S01005840,836,790,46
S01005841,628,594,34
S01005842,506,457,49
S01005843,637,603,34
S01005844,706,677,29
S01005845,482,469,13
S01005846,871,807,64
S01005847,786,738,48
S01005848,556,514,42
S01005849,838,782,56
S01005850,777,715,62
S01005851,689,641,48
S01005852,500,474,26
S01005853,994,926,68
S01005854,797,746,51
S01005855,821,710,111
S01005856,733,679,54
S01005857,701,632,69
S01005858,678,630,48
S01005859,697,669,28
S01005860,746,685,61
S01005861,865,855,10
S01005862,772,723,49
S01005863,1574,1483,91
S01005864,883,827,56
S01005865,792,725,67
S01005866,810,778,32
S01005867,959,898,61
S01005868,717,695,22
S01005869,708,627,81
S01005870,708,653,55
S01005871,658,614,44
S01005872,749,713,36
S01005873,962,893,69
S01005874,814,743,71
S01005875,800,759,41
S01005876,857,829,28
S01005877,887,844,43
S01005878,555,544,11
S01005879,644,598,46
S01005880,742,640,102
S01005881,788,735,53
S01005882,1554,1528,26
S01005883,455,422,33
S01005884,727,694,33
S01005885,581,552,29
S01005886,689,669,20
S01005887,490,459,31
S01005888,612,547,65
S01005889,863,794,69
S01005890,675,645,30
S01005891,615,558,57
S01005892,688,611,77
S01005893,705,663,42
S01005894,726,687,39
S01005895,571,549,22
S01005896,704,680,24
S01005897,728,692,36
S01005898,692,659,33
S01005899,696,644,52
S01005900,598,582,16
S01005901,751,728,23
S01005902,842,804,38
S01005903,967,907,60
S01005904,1012,960,52
S01005905,772,734,38
S01005906,831,778,53
S01005907,728,669,59
S01005908,881,824,57
S01005909,512,493,19
S01005910,691,662,29
S01005911,1349,1264,85
S01005912,803,754,49
S01005913,829,721,108
S01005914,945,874,71
S01005915,673,619,54
S01005916,749,731,18
S01005917,876,807,69
S01005918,882,820,62
S01005919,525,509,16
S01005920,858,793,65
S01005921,655,613,42
S01005922,900,859,41
S01005923,689,654,35
S01005924,651,641,10
S01005925,698,690,8
S01005926,989,914,75
S01005927,720,690,30
S01005928,788,718,70
S01005929,764,720,44
S01005930,1060,1014,46
S01005931,748,711,37
S01005932,614,534,80
S01005933,861,841,20
S01005934,699,637,62
S01005935,610,555,55
S01005936,817,739,78
S01005937,609,593,16
S01005938,745,680,65
S01005939,698,623,75
S01005940,778,726,52
S01005941,453,445,8
S01005942,879,804,75
S01005943,811,758,53
S01005944,957,848,109
S01005945,816,781,35
S01005946,859,784,75
S01005947,733,662,71
S01005948,832,768,64
S01005949,622,582,40
S01005950,529,472,57
S01005951,1242,1112,130
S01005952,1163,1055,108
S01005953,1255,1193,62
S01005954,496,441,55
S01005955,700,664,36
S01005956,738,656,82
S01005957,1052,936,116
S01005958,538,468,70
S01005959,524,441,83
S01005960,496,421,75
S01005961,1190,1103,87
S01005962,461,402,59
S01005963,608,553,55
S01005964,722,643,79
S01005965,948,865,83
S01005966,1383,1309,74
S01005967,1008,886,122
S01005968,1209,1165,44
S01005969,708,667,41
S01005970,754,691,63
S01005971,402,361,41
S01005972,705,644,61
S01005973,839,761,78
S01005974,764,700,64
S01005975,685,606,79
S01005976,778,739,39
S01005977,720,651,69
S01005978,720,683,37
S01005979,853,775,78
S01005980,568,544,24
S01005981,875,821,54
S01005982,717,647,70
S01005983,831,791,40
S01005984,894,864,30
S01005985,764,706,58
S01005986,1038,1009,29
S01005987,548,490,58
S01005988,546,487,59
S01005989,675,656,19
S01005990,1408,1290,118
S01005991,690,609,81
S01005992,561,487,74
S01005993,666,634,32
S01005994,912,853,59
S01005995,634,540,94
S01005996,836,805,31
S01005997,603,548,55
S01005998,660,588,72
S01005999,1375,1329,46
S01006000,746,676,70
S01006001,734,704,30
S01006002,531,481,50
S01006003,630,524,106
S01006004,1458,1425,33
S01006005,544,510,34
S01006006,766,741,25
S01006007,446,383,63
S01006008,714,643,71
S01006009,475,454,21
S01006010,979,951,28
S01006011,778,715,63
S01006012,755,662,93
S01006013,587,577,10
S01006014,675,618,57
S01006015,734,707,27
S01006016,927,897,30
S01006017,1269,1176,93
S01006018,908,872,36
S01006019,1334,1259,75
S01006020,826,784,42
S01006021,1059,999,60
S01006022,573,538,35
S01006023,697,677,20
S01006024,801,702,99
S01006025,879,796,83
S01006026,726,641,85
S01006027,729,701,28
S01006028,618,593,25
S01006029,685,660,25
S01006030,892,862,30
S01006031,1456,1372,84
S01006032,898,797,101
S01006033,1159,1112,47
S01006034,1784,1655,129
S01006035,915,850,65
S01006036,2362,2312,50
S01006037,815,771,44
S01006038,864,819,45
S01006039,770,714,56
S01006040,865,769,96
S01006041,926,811,115
S01006042,803,739,64
S01006043,547,506,41
S01006044,1067,900,167
S01006045,666,644,22
S01006046,726,692,34
S01006047,710,620,90
S01006048,696,669,27
S01006049,779,690,89
S01006050,749,686,63
S01006051,801,762,39
S01006052,797,761,36
S01006053,772,725,47
S01006054,791,744,47
S01006055,642,616,26
S01006056,884,864,20
S01006057,494,440,54
S01006058,720,597,123
S01006059,859,755,104
S01006060,667,568,99
S01006061,484,428,56
S01006062,681,602,79
S01006063,546,494,52
S01006064,696,615,81
S01006065,775,698,77
S01006066,1014,917,97
S01006067,933,904,29
S01006068,582,560,22
S01006069,827,808,19
S01006070,673,659,14
S01006071,926,906,20
S01006072,625,608,17
S01006073,447,430,17
S01006074,700,687,13
S01006075,1013,919,94
S01006076,1012,930,82
S01006077,1217,1146,71
S01006078,1442,1395,47
S01006079,710,658,52
S01006080,1007,972,35
S01006081,715,696,19
S01006082,895,814,81
S01006083,1038,1004,34
S01006084,880,845,35
S01006085,754,729,25
S01006086,923,875,48
S01006087,738,686,52
S01006088,757,734,23
S01006089,712,660,52
S01006090,825,761,64
S01006091,897,878,19
S01006092,564,517,47
S01006093,760,719,41
S01006094,838,780,58
S01006095,896,858,38
S01006096,602,560,42
S01006097,963,869,94
S01006098,669,612,57
S01006099,561,547,14
S01006100,431,394,37
S01006101,614,552,62
S01006102,833,785,48
S01006103,628,611,17
S01006104,726,678,48
S01006105,905,864,41
S01006106,835,787,48
S01006107,662,609,53
S01006108,872,804,68
S01006109,871,828,43
S01006110,767,688,79
S01006111,972,904,68
S01006112,680,659,21
S01006113,899,877,22
S01006114,702,638,64
S01006115,776,752,24
S01006116,841,824,17
S01006117,846,801,45
S01006118,629,604,25
S01006119,1147,1124,23
S01006120,1123,1092,31
S01006121,548,522,26
S01006122,1016,994,22
S01006123,765,737,28
S01006124,705,665,40
S01006125,934,909,25
S01006126,877,854,23
S01006127,749,731,18
S01006128,895,868,27
S01006129,732,697,35
S01006130,440,386,54
S01006131,953,936,17
S01006132,790,682,108
S01006133,620,598,22
S01006134,496,471,25
S01006135,532,462,70
S01006136,1133,1045,88
S01006137,988,955,33
S01006138,616,592,24
S01006139,413,376,37
S01006140,809,775,34
S01006141,1996,1897,99
S01006142,620,597,23
S01006143,658,646,12
S01006144,971,934,37
S01006145,1065,1011,54
S01006146,828,815,13
S01006147,772,754,18
S01006148,800,769,31
S01006149,1090,1062,28
S01006150,1012,970,42
S01006151,1999,1987,12
S01006152,712,697,15
S01006153,584,570,14
S01006154,842,832,10
S01006155,784,743,41
S01006156,598,581,17
S01006157,747,704,43
S01006158,880,858,22
S01006159,821,801,20
S01006160,808,795,13
S01006161,753,732,21
S01006162,628,602,26
S01006163,741,704,37
S01006164,596,570,26
S01006165,901,875,26
S01006166,864,846,18
S01006167,1687,1636,51
S01006168,1044,1003,41
S01006169,710,688,22
S01006170,896,860,36
S01006171,869,807,62
S01006172,471,450,21
S01006173,622,594,28
S01006174,611,595,16
S01006175,753,713,40
S01006176,643,620,23
S01006177,598,529,69
S01006178,798,716,82
S01006179,719,655,64
S01006180,774,717,57
S01006181,743,659,84
S01006182,624,554,70
S01006183,853,769,84
S01006184,745,674,71
S01006185,928,841,87
S01006186,1173,1033,140
S01006187,771,691,80
S01006188,653,614,39
S01006189,704,641,63
S01006190,840,793,47
S01006191,587,536,51
S01006192,710,652,58
S01006193,894,683,211
S01006194,878,778,100
S01006195,863,744,119
S01006196,853,785,68
S01006197,816,725,91
S01006198,642,573,69
S01006199,647,587,60
S01006200,911,833,78
S01006201,922,827,95
S01006202,655,585,70
S01006203,597,550,47
S01006204,894,816,78
S01006205,671,623,48
S01006206,749,693,56
S01006207,853,741,112
S01006208,704,629,75
S01006209,683,644,39
S01006210,757,706,51
S01006211,528,469,59
S01006212,793,772,21
S01006213,1064,977,87
S01006214,824,773,51
S01006215,759,689,70
S01006216,679,649,30
S01006217,979,915,64
S01006218,569,545,24
S01006219,893,824,69
S01006220,867,828,39
S01006221,815,734,81
S01006222,1021,957,64
S01006223,701,682,19
S01006224,617,595,22
S01006225,890,814,76
S01006226,702,683,19
