dz_2001,total,scotland,ruk,elsewhere
S01004281,583,483,86,14
S01004282,989,853,110,26
S01004283,738,647,71,20
S01004284,960,872,77,11
S01004285,886,358,489,39
S01004286,759,327,372,60
S01004287,646,550,85,11
S01004288,735,612,96,27
S01004289,613,533,62,18
S01004290,700,596,92,12
S01004291,827,710,97,20
S01004292,774,374,332,68
S01004293,817,675,100,42
S01004294,774,611,131,32
S01004295,850,711,96,43
S01004296,815,691,91,33
S01004297,629,482,124,23
S01004298,997,753,198,46
S01004299,548,464,62,22
S01004300,550,464,70,16
S01004301,634,507,110,17
S01004302,762,608,122,32
S01004303,606,550,40,16
S01004304,938,797,113,28
S01004305,660,567,69,24
S01004306,576,495,63,18
S01004307,830,285,426,119
S01004308,990,882,85,23
S01004309,870,578,226,66
S01004310,810,652,136,22
S01004311,783,666,98,19
S01004312,705,362,261,82
S01004313,966,728,207,31
S01004314,771,661,95,15
S01004315,557,384,153,20
S01004316,535,224,261,50
S01004317,884,824,44,16
S01004318,618,595,20,3
S01004319,872,605,243,24
S01004320,918,844,54,20
S01004321,785,738,40,7
S01004322,976,883,71,22
S01004323,648,601,35,12
S01004324,849,778,56,15
S01004325,996,910,66,20
S01004326,804,666,127,11
S01004327,700,615,69,16
S01004328,667,598,55,14
S01004329,524,459,54,11
S01004330,992,735,218,39
S01004331,569,467,82,20
S01004332,575,507,57,11
S01004333,531,449,72,10
S01004334,1690,779,714,197
S01004335,528,461,57,10
S01004336,995,738,220,37
S01004337,700,575,108,17
S01004338,703,538,145,20
S01004339,921,682,206,33
S01004340,577,441,117,19
S01004341,600,464,123,13
S01004342,801,405,339,57
S01004343,547,397,121,29
S01004344,769,590,148,31
S01004345,883,653,191,39
S01004346,555,463,68,24
S01004347,793,597,159,37
S01004348,580,423,133,24
S01004349,800,546,243,11
S01004350,562,354,185,23
S01004351,508,408,89,11
S01004352,575,431,133,11
S01004353,921,736,153,32
S01004354,587,439,135,13
S01004355,565,507,41,17
S01004356,982,919,50,13
S01004357,775,716,37,22
S01004358,774,727,33,14
S01004359,515,491,19,5
S01004360,637,600,29,8
S01004361,580,554,17,9
S01004362,547,508,30,9
S01004363,1017,946,53,18
S01004364,787,736,35,16
S01004365,765,711,38,16
S01004366,620,579,34,7
S01004367,874,822,35,17
S01004368,537,501,22,14
S01004369,778,730,33,15
S01004370,733,684,43,6
S01004371,761,700,44,17
S01004372,974,705,241,28
S01004373,564,530,26,8
S01004374,600,557,28,15
S01004375,748,679,51,18
S01004376,931,883,30,18
S01004377,737,670,52,15
S01004378,964,898,47,19
S01004379,959,884,66,9
S01004380,688,631,44,13
S01004381,816,766,31,19
S01004382,687,634,35,18
S01004383,811,761,38,12
S01004384,681,633,33,15
S01004385,830,770,44,16
S01004386,908,849,43,16
S01004387,968,930,31,7
S01004388,809,758,39,12
S01004389,609,571,28,10
S01004390,824,771,37,16
S01004391,593,540,31,22
S01004392,893,841,36,16
S01004393,911,856,47,8
S01004394,795,745,37,13
S01004395,530,495,28,7
S01004396,797,730,51,16
S01004397,958,830,88,40
S01004398,852,791,55,6
S01004399,507,481,19,7
S01004400,558,534,22,2
S01004401,1099,990,75,34
S01004402,974,896,62,16
S01004403,513,471,34,8
S01004404,669,611,39,19
S01004405,758,694,49,15
S01004406,869,812,50,7
S01004407,651,604,38,9
S01004408,572,514,47,11
S01004409,656,502,135,19
S01004410,935,838,53,44
S01004411,628,575,48,5
S01004412,958,895,45,18
S01004413,815,751,49,15
S01004414,695,643,36,16
S01004415,626,588,33,5
S01004416,691,639,35,17
S01004417,764,729,28,7
S01004418,924,873,35,16
S01004419,839,789,44,6
S01004420,756,702,40,14
S01004421,741,699,25,17
S01004422,570,528,25,17
S01004423,829,760,44,25
S01004424,715,665,40,10
S01004425,630,591,25,14
S01004426,559,530,23,6
S01004427,737,698,32,7
S01004428,745,698,40,7
S01004429,867,817,40,10
S01004430,512,489,18,5
S01004431,714,665,37,12
S01004432,947,895,38,14
S01004433,968,916,34,18
S01004434,792,741,34,17
S01004435,595,537,51,7
S01004436,797,726,54,17
S01004437,926,886,28,12
S01004438,684,645,32,7
S01004439,686,648,28,10
S01004440,723,696,18,9
S01004441,832,770,43,19
S01004442,928,869,37,22
S01004443,684,644,32,8
S01004444,902,865,27,10
S01004445,769,735,28,6
S01004446,797,742,42,13
S01004447,763,699,55,9
S01004448,614,575,32,7
S01004449,914,865,40,9
S01004450,886,834,35,17
S01004451,907,861,28,18
S01004452,691,638,41,12
S01004453,1014,931,56,27
S01004454,925,875,36,14
S01004455,807,733,55,19
S01004456,568,540,17,11
S01004457,871,828,33,10
S01004458,846,798,34,14
S01004459,573,533,32,8
S01004460,652,603,41,8
S01004461,603,545,39,19
S01004462,643,586,41,16
S01004463,791,751,30,10
S01004464,868,823,37,8
S01004465,771,724,32,15
S01004466,897,825,53,19
S01004467,996,946,39,11
S01004468,796,713,53,30
S01004469,694,646,36,12
S01004470,580,491,59,30
S01004471,616,538,66,12
S01004472,735,587,115,33
S01004473,1018,856,126,36
S01004474,1015,922,72,21
S01004475,501,447,49,5
S01004476,721,608,79,34
S01004477,904,760,120,24
S01004478,635,594,30,11
S01004479,650,601,41,8
S01004480,984,936,34,14
S01004481,569,547,18,4
S01004482,922,882,27,13
S01004483,706,641,46,19
S01004484,993,931,49,13
S01004485,510,439,55,16
S01004486,938,836,82,20
S01004487,952,899,39,14
S01004488,708,675,25,8
S01004489,848,746,83,19
S01004490,708,640,58,10
S01004491,817,771,33,13
S01004492,976,915,44,17
S01004493,1042,971,61,10
S01004494,889,856,22,11
S01004495,684,654,24,6
S01004496,645,592,36,17
S01004497,783,744,36,3
S01004498,599,572,17,10
S01004499,690,644,37,9
S01004500,747,595,131,21
S01004501,574,527,42,5
S01004502,753,686,49,18
S01004503,730,631,74,25
S01004504,721,688,23,10
S01004505,603,554,38,11
S01004506,538,520,14,4
S01004507,763,652,80,31
S01004508,636,560,60,16
S01004509,712,614,78,20
S01004510,841,723,86,32
S01004511,868,719,107,42
S01004512,942,825,93,24
S01004513,502,433,53,16
S01004514,561,510,31,20
S01004515,747,612,65,70
S01004516,513,441,46,26
S01004517,689,606,54,29
S01004518,691,605,60,26
S01004519,886,801,57,28
S01004520,831,728,69,34
S01004521,787,700,64,23
S01004522,608,490,67,51
S01004523,692,554,101,37
S01004524,626,544,64,18
S01004525,753,604,111,38
S01004526,726,578,99,49
S01004527,558,484,52,22
S01004528,791,771,18,2
S01004529,789,755,27,7
S01004530,602,570,23,9
S01004531,737,693,30,14
S01004532,649,611,22,16
S01004533,387,365,13,9
S01004534,702,674,17,11
S01004535,714,671,31,12
S01004536,742,728,12,2
S01004537,846,819,22,5
S01004538,801,755,29,17
S01004539,659,628,29,2
S01004540,869,830,29,10
S01004541,768,722,32,14
S01004542,589,563,13,13
S01004543,773,730,30,13
S01004544,997,956,33,8
S01004545,687,660,18,9
S01004546,966,928,29,9
S01004547,860,796,44,20
S01004548,785,755,22,8
S01004549,845,821,18,6
S01004550,702,664,26,12
S01004551,944,909,20,15
S01004552,733,704,20,9
S01004553,535,482,30,23
S01004554,637,590,26,21
S01004555,745,712,19,14
S01004556,674,619,45,10
S01004557,432,418,8,6
S01004558,959,914,23,22
S01004559,1021,948,33,40
S01004560,626,604,15,7
S01004561,1044,1009,28,7
S01004562,520,503,12,5
S01004563,809,779,23,7
S01004564,567,539,15,13
S01004565,707,667,23,17
S01004566,733,699,26,8
S01004567,506,479,18,9
S01004568,669,631,18,20
S01004569,700,680,14,6
S01004570,696,629,42,25
S01004571,660,633,26,1
S01004572,739,700,20,19
S01004573,617,600,12,5
S01004574,505,488,14,3
S01004575,719,690,18,11
S01004576,618,577,29,12
S01004577,575,542,17,16
S01004578,941,879,39,23
S01004579,656,620,26,10
S01004580,877,849,22,6
S01004581,1091,1044,28,19
S01004582,588,562,14,12
S01004583,778,737,27,14
S01004584,590,574,9,7
S01004585,610,601,6,3
S01004586,1118,1032,36,50
S01004587,906,861,29,16
S01004588,637,604,19,14
S01004589,752,700,28,24
S01004590,701,675,18,8
S01004591,604,571,21,12
S01004592,652,633,16,3
S01004593,858,805,40,13
S01004594,567,544,17,6
S01004595,938,896,23,19
S01004596,656,614,33,9
S01004597,567,534,10,23
S01004598,687,666,15,6
S01004599,575,513,49,13
S01004600,889,843,36,10
S01004601,861,809,40,12
S01004602,971,914,43,14
S01004603,906,848,40,18
S01004604,561,535,17,9
S01004605,1025,992,25,8
S01004606,736,701,26,9
S01004607,625,608,7,10
S01004608,646,623,11,12
S01004609,589,560,25,4
S01004610,752,720,26,6
S01004611,1251,1208,30,13
S01004612,770,744,17,9
S01004613,874,813,24,37
S01004614,826,757,46,23
S01004615,814,783,22,9
S01004616,889,842,35,12
S01004617,767,719,33,15
S01004618,658,632,24,2
S01004619,583,555,22,6
S01004620,800,727,47,26
S01004621,997,956,34,7
S01004622,818,782,22,14
S01004623,979,936,33,10
S01004624,1048,1019,22,7
S01004625,866,840,14,12
S01004626,650,612,26,12
S01004627,586,548,25,13
S01004628,596,573,17,6
S01004629,989,883,69,37
S01004630,952,894,46,12
S01004631,801,784,12,5
S01004632,981,938,27,16
S01004633,530,514,12,4
S01004634,1069,1002,34,33
S01004635,735,706,27,2
S01004636,668,638,16,14
S01004637,545,512,16,17
S01004638,605,582,16,7
S01004639,713,693,13,7
S01004640,796,752,26,18
S01004641,656,636,15,5
S01004642,907,867,17,23
S01004643,562,545,12,5
S01004644,740,705,24,11
S01004645,1004,961,38,5
S01004646,775,748,20,7
S01004647,1544,1420,90,34
S01004648,975,921,42,12
S01004649,615,585,14,16
S01004650,856,821,25,10
S01004651,957,921,26,10
S01004652,911,861,27,23
S01004653,653,624,13,16
S01004654,861,824,31,6
S01004655,862,817,28,17
S01004656,560,533,26,1
S01004657,759,732,18,9
S01004658,949,886,36,27
S01004659,517,503,9,5
S01004660,757,722,16,19
S01004661,707,680,14,13
S01004662,978,918,44,16
S01004663,561,536,20,5
S01004664,654,641,6,7
S01004665,753,728,16,9
S01004666,788,749,31,8
S01004667,704,675,16,13
S01004668,883,846,24,13
S01004669,787,756,17,14
S01004670,877,816,33,28
S01004671,920,878,25,17
S01004672,671,650,17,4
S01004673,918,893,18,7
S01004674,854,833,15,6
S01004675,855,806,32,17
S01004676,778,752,17,9
S01004677,820,795,15,10
S01004678,805,781,22,2
S01004679,495,470,11,14
S01004680,866,822,31,13
S01004681,747,695,25,27
S01004682,574,542,23,9
S01004683,719,652,28,39
S01004684,750,717,22,11
S01004685,539,525,9,5
S01004686,747,726,13,8
S01004687,813,785,21,7
S01004688,723,677,28,18
S01004689,998,930,44,24
S01004690,540,504,20,16
S01004691,812,772,25,15
S01004692,697,677,16,4
S01004693,815,770,21,24
S01004694,627,603,9,15
S01004695,793,753,17,23
S01004696,872,834,31,7
S01004697,881,843,26,12
S01004698,605,576,21,8
S01004699,813,781,24,8
S01004700,753,720,14,19
S01004701,572,520,34,18
S01004702,591,554,24,13
S01004703,785,738,27,20
S01004704,636,615,13,8
S01004705,938,890,26,22
S01004706,558,527,22,9
S01004707,1012,961,33,18
S01004708,739,702,25,12
S01004709,745,709,22,14
S01004710,861,836,20,5
S01004711,810,788,17,5
S01004712,570,557,9,4
S01004713,736,709,16,11
S01004714,734,688,32,14
S01004715,807,780,22,5
S01004716,894,867,13,14
S01004717,747,731,12,4
S01004718,972,923,39,10
S01004719,726,705,18,3
S01004720,708,685,14,9
S01004721,622,589,20,13
S01004722,705,687,16,2
S01004723,582,556,18,8
S01004724,938,909,23,6
S01004725,619,593,20,6
S01004726,564,542,16,6
S01004727,872,851,15,6
S01004728,637,595,24,18
S01004729,657,634,15,8
S01004730,1063,1021,31,11
S01004731,825,802,16,7
S01004732,622,589,22,11
S01004733,818,795,12,11
S01004734,544,513,21,10
S01004735,900,864,24,12
S01004736,720,703,9,8
S01004737,745,729,11,5
S01004738,659,643,12,4
S01004739,750,725,10,15
S01004740,671,632,21,18
S01004741,629,595,27,7
S01004742,942,921,13,8
S01004743,901,863,27,11
S01004744,640,616,20,4
S01004745,822,804,11,7
S01004746,795,767,15,13
S01004747,785,749,21,15
S01004748,610,589,9,12
S01004749,667,639,20,8
S01004750,719,695,13,11
S01004751,824,791,24,9
S01004752,796,778,16,2
S01004753,675,626,41,8
S01004754,683,641,27,15
S01004755,705,664,33,8
S01004756,603,575,16,12
S01004757,920,886,22,12
S01004758,960,920,25,15
S01004759,609,583,15,11
S01004760,732,713,12,7
S01004761,552,511,23,18
S01004762,664,632,23,9
S01004763,859,809,27,23
S01004764,767,742,19,6
S01004765,982,950,22,10
S01004766,770,741,17,12
S01004767,691,663,16,12
S01004768,991,945,31,15
S01004769,568,548,13,7
S01004770,548,530,8,10
S01004771,779,729,34,16
S01004772,609,597,8,4
S01004773,797,766,26,5
S01004774,987,941,31,15
S01004775,790,757,20,13
S01004776,801,762,26,13
S01004777,619,592,14,13
S01004778,727,704,15,8
S01004779,780,756,15,9
S01004780,532,503,14,15
S01004781,824,790,20,14
S01004782,776,733,22,21
S01004783,978,933,35,10
S01004784,769,732,26,11
S01004785,625,594,21,10
S01004786,502,477,9,16
S01004787,1054,999,32,23
S01004788,797,777,10,10
S01004789,999,949,32,18
S01004790,748,696,34,18
S01004791,605,583,18,4
S01004792,677,641,19,17
S01004793,912,823,24,65
S01004794,705,674,18,13
S01004795,971,927,30,14
S01004796,769,717,36,16
S01004797,723,680,24,19
S01004798,885,860,14,11
S01004799,612,587,14,11
S01004800,632,615,12,5
S01004801,717,697,16,4
S01004802,891,830,28,33
S01004803,853,828,17,8
S01004804,926,899,21,6
S01004805,676,652,14,10
S01004806,530,504,16,10
S01004807,536,511,17,8
S01004808,744,705,26,13
S01004809,487,464,12,11
S01004810,676,640,27,9
S01004811,638,622,9,7
S01004812,851,831,15,5
S01004813,903,873,22,8
S01004814,900,874,18,8
S01004815,728,694,17,17
S01004816,795,750,30,15
S01004817,544,523,13,8
S01004818,843,812,18,13
S01004819,698,673,17,8
S01004820,1090,1060,15,15
S01004821,984,953,26,5
S01004822,717,682,24,11
S01004823,811,796,8,7
S01004824,785,757,18,10
S01004825,634,606,18,10
S01004826,742,718,14,10
S01004827,697,663,26,8
S01004828,1000,976,18,6
S01004829,783,769,12,2
S01004830,710,694,14,2
S01004831,866,821,27,18
S01004832,638,606,18,14
S01004833,823,757,42,24
S01004834,791,747,27,17
S01004835,713,684,20,9
S01004836,718,668,19,31
S01004837,834,793,37,4
S01004838,967,920,31,16
S01004839,914,885,19,10
S01004840,698,657,23,18
S01004841,850,826,16,8
S01004842,561,517,30,14
S01004843,715,675,32,8
S01004844,879,832,22,25
S01004845,781,743,19,19
S01004846,745,721,18,6
S01004847,894,822,55,17
S01004848,688,650,27,11
S01004849,576,554,14,8
S01004850,820,790,24,6
S01004851,620,605,10,5
S01004852,730,697,25,8
S01004853,738,678,39,21
S01004854,984,937,28,19
S01004855,645,625,15,5
S01004856,697,657,27,13
S01004857,929,864,46,19
S01004858,931,884,34,13
S01004859,985,935,38,12
S01004860,501,476,17,8
S01004861,824,795,19,10
S01004862,691,650,31,10
S01004863,986,926,42,18
S01004864,587,544,24,19
S01004865,686,664,17,5
S01004866,954,913,27,14
S01004867,800,736,47,17
S01004868,766,744,17,5
S01004869,900,870,17,13
S01004870,936,907,18,11
S01004871,779,735,28,16
S01004872,863,807,43,13
S01004873,791,746,36,9
S01004874,863,821,26,16
S01004875,775,650,29,96
S01004876,1018,954,39,25
S01004877,760,709,41,10
S01004878,746,709,27,10
S01004879,711,681,25,5
S01004880,718,672,29,17
S01004881,795,746,39,10
S01004882,525,494,19,12
S01004883,787,728,42,17
S01004884,577,534,29,14
S01004885,616,580,23,13
S01004886,869,796,36,37
S01004887,428,405,14,9
S01004888,640,578,40,22
S01004889,922,869,35,18
S01004890,752,695,36,21
S01004891,963,915,29,19
S01004892,771,717,34,20
S01004893,757,700,38,19
S01004894,756,706,30,20
S01004895,864,814,37,13
S01004896,958,905,39,14
S01004897,595,530,35,30
S01004898,1038,979,43,16
S01004899,722,685,28,9
S01004900,730,657,37,36
S01004901,785,723,38,24
S01004902,767,701,44,22
S01004903,650,613,22,15
S01004904,1061,993,49,19
S01004905,1072,1009,49,14
S01004906,835,775,42,18
S01004907,734,695,27,12
S01004908,710,669,27,14
S01004909,880,808,51,21
S01004910,870,818,39,13
S01004911,792,710,64,18
S01004912,748,713,23,12
S01004913,658,636,14,8
S01004914,663,599,37,27
S01004915,618,585,23,10
S01004916,783,739,32,12
S01004917,566,540,18,8
S01004918,586,540,28,18
S01004919,536,491,24,21
S01004920,966,906,36,24
S01004921,721,693,16,12
S01004922,701,648,28,25
S01004923,837,763,47,27
S01004924,868,823,31,14
S01004925,551,510,31,10
S01004926,950,807,87,56
S01004927,995,942,35,18
S01004928,634,519,88,27
S01004929,705,651,37,17
S01004930,642,623,12,7
S01004931,900,868,24,8
S01004932,762,723,27,12
S01004933,905,846,41,18
S01004934,680,653,22,5
S01004935,621,582,27,12
S01004936,907,844,45,18
S01004937,529,503,15,11
S01004938,771,739,27,5
S01004939,605,580,16,9
S01004940,547,519,17,11
S01004941,651,613,21,17
S01004942,1008,957,33,18
S01004943,870,824,31,15
S01004944,521,488,25,8
S01004945,611,571,29,11
S01004946,604,448,140,16
S01004947,693,600,80,13
S01004948,533,433,82,18
S01004949,566,434,117,15
S01004950,509,449,54,6
S01004951,656,588,60,8
S01004952,926,850,60,16
S01004953,877,803,59,15
S01004954,785,712,65,8
S01004955,670,620,44,6
S01004956,678,611,57,10
S01004957,645,595,43,7
S01004958,909,806,85,18
S01004959,592,514,60,18
S01004960,582,507,56,19
S01004961,637,558,67,12
S01004962,570,506,55,9
S01004963,559,485,67,7
S01004964,989,832,135,22
S01004965,827,690,126,11
S01004966,779,656,113,10
S01004967,555,409,137,9
S01004968,567,369,170,28
S01004969,906,562,309,35
S01004970,749,610,122,17
S01004971,935,662,244,29
S01004972,749,568,161,20
S01004973,869,643,200,26
S01004974,878,701,149,28
S01004975,741,553,154,34
S01004976,756,659,59,38
S01004977,983,859,92,32
S01004978,976,786,153,37
S01004979,915,728,170,17
S01004980,1051,834,182,35
S01004981,951,705,197,49
S01004982,710,533,143,34
S01004983,911,779,103,29
S01004984,776,635,107,34
S01004985,718,593,104,21
S01004986,646,499,123,24
S01004987,517,400,100,17
S01004988,539,411,108,20
S01004989,633,440,142,51
S01004990,509,406,87,16
S01004991,565,406,136,23
S01004992,874,783,74,17
S01004993,673,507,145,21
S01004994,811,647,112,52
S01004995,931,752,137,42
S01004996,656,521,104,31
S01004997,881,691,154,36
S01004998,803,633,139,31
S01004999,822,697,97,28
S01005000,569,446,105,18
S01005001,1040,819,148,73
S01005002,790,582,157,51
S01005003,882,735,114,33
S01005004,589,475,91,23
S01005005,954,862,71,21
S01005006,573,493,60,20
S01005007,852,704,120,28
S01005008,1319,950,246,123
S01005009,642,554,69,19
S01005010,594,498,75,21
S01005011,570,527,25,18
S01005012,704,599,68,37
S01005013,676,572,84,20
S01005014,833,743,56,34
S01005015,648,555,73,20
S01005016,733,574,127,32
S01005017,721,569,119,33
S01005018,617,552,43,22
S01005019,1020,940,66,14
S01005020,917,665,145,107
S01005021,964,691,217,56
S01005022,673,586,57,30
S01005023,596,486,86,24
S01005024,932,804,109,19
S01005025,672,527,107,38
S01005026,577,444,115,18
S01005027,702,576,105,21
S01005028,571,497,50,24
S01005029,940,807,88,45
S01005030,993,866,101,26
S01005031,656,545,86,25
S01005032,873,791,64,18
S01005033,711,597,84,30
S01005034,832,735,72,25
S01005035,911,735,147,29
S01005036,549,464,71,14
S01005037,965,810,98,57
S01005038,898,765,107,26
S01005039,1078,949,92,37
S01005040,860,747,70,43
S01005041,558,453,68,37
S01005042,840,728,88,24
S01005043,753,654,77,22
S01005044,907,795,78,34
S01005045,896,770,84,42
S01005046,1038,893,97,48
S01005047,916,758,94,64
S01005048,604,470,103,31
S01005049,706,618,50,38
S01005050,949,881,45,23
S01005051,889,772,75,42
S01005052,663,522,120,21
S01005053,893,804,57,32
S01005054,599,551,26,22
S01005055,790,726,42,22
S01005056,740,564,130,46
S01005057,754,685,50,19
S01005058,699,629,44,26
S01005059,540,504,27,9
S01005060,725,682,27,16
S01005061,961,780,142,39
S01005062,495,459,28,8
S01005063,544,463,59,22
S01005064,792,651,110,31
S01005065,860,764,65,31
S01005066,793,697,68,28
S01005067,488,335,127,26
S01005068,702,644,42,16
S01005069,614,553,41,20
S01005070,853,730,76,47
S01005071,296,262,19,15
S01005072,602,552,29,21
S01005073,638,446,160,32
S01005074,769,635,104,30
S01005075,504,454,31,19
S01005076,765,711,31,23
S01005077,693,607,68,18
S01005078,730,673,32,25
S01005079,685,618,56,11
S01005080,449,421,21,7
S01005081,661,601,41,19
S01005082,696,607,72,17
S01005083,935,795,111,29
S01005084,621,576,35,10
S01005085,568,486,66,16
S01005086,732,652,59,21
S01005087,508,442,50,16
S01005088,594,526,56,12
S01005089,817,685,101,31
S01005090,863,725,104,34
S01005091,696,571,112,13
S01005092,668,586,72,10
S01005093,785,704,55,26
S01005094,519,421,73,25
S01005095,988,810,131,47
S01005096,607,520,55,32
S01005097,753,637,81,35
S01005098,605,532,65,8
S01005099,834,719,84,31
S01005100,593,526,56,11
S01005101,825,703,82,40
S01005102,973,788,151,34
S01005103,999,763,179,57
S01005104,1039,689,234,116
S01005105,878,743,111,24
S01005106,559,483,57,19
S01005107,463,386,71,6
S01005108,569,499,58,12
S01005109,912,747,141,24
S01005110,999,827,144,28
S01005111,527,454,56,17
S01005112,880,644,195,41
S01005113,1043,946,72,25
S01005114,939,871,45,23
S01005115,889,665,179,45
S01005116,647,502,118,27
S01005117,682,537,122,23
S01005118,762,565,152,45
S01005119,669,524,124,21
S01005120,650,542,89,19
S01005121,784,657,87,40
S01005122,773,653,103,17
S01005123,746,599,124,23
S01005124,750,673,53,24
S01005125,790,701,62,27
S01005126,559,452,96,11
S01005127,633,571,49,13
S01005128,834,693,101,40
S01005129,873,774,78,21
S01005130,651,595,48,8
S01005131,853,690,123,40
S01005132,699,581,99,19
S01005133,389,309,68,12
S01005134,969,864,81,24
S01005135,674,575,75,24
S01005136,814,670,120,24
S01005137,862,637,183,42
S01005138,1079,910,139,30
S01005139,657,507,117,33
S01005140,703,407,202,94
S01005141,858,601,209,48
S01005142,636,461,146,29
S01005143,993,761,176,56
S01005144,1036,725,200,111
S01005145,793,594,152,47
S01005146,651,481,126,44
S01005147,925,618,230,77
S01005148,600,528,52,20
S01005149,600,518,67,15
S01005150,641,576,43,22
S01005151,725,658,55,12
S01005152,738,677,43,18
S01005153,756,701,44,11
S01005154,605,503,84,18
S01005155,746,683,41,22
S01005156,719,676,18,25
S01005157,913,870,21,22
S01005158,757,718,27,12
S01005159,940,910,17,13
S01005160,1023,972,31,20
S01005161,953,895,39,19
S01005162,973,927,27,19
S01005163,581,548,20,13
S01005164,924,878,33,13
S01005165,765,713,30,22
S01005166,1040,966,54,20
S01005167,722,678,32,12
S01005168,687,641,32,14
S01005169,619,589,22,8
S01005170,837,777,32,28
S01005171,993,945,27,21
S01005172,1198,1073,64,61
S01005173,705,638,45,22
S01005174,769,738,23,8
S01005175,690,623,40,27
S01005176,684,651,20,13
S01005177,948,892,37,19
S01005178,857,826,24,7
S01005179,979,921,38,20
S01005180,910,864,29,17
S01005181,907,732,144,31
S01005182,722,683,28,11
S01005183,938,889,33,16
S01005184,825,790,29,6
S01005185,533,506,12,15
S01005186,747,692,39,16
S01005187,945,892,30,23
S01005188,990,923,42,25
S01005189,851,808,27,16
S01005190,930,850,58,22
S01005191,880,829,40,11
S01005192,788,725,37,26
S01005193,889,813,50,26
S01005194,593,559,17,17
S01005195,1007,946,30,31
S01005196,804,770,25,9
S01005197,768,707,30,31
S01005198,920,838,62,20
S01005199,908,858,32,18
S01005200,632,590,22,20
S01005201,873,830,26,17
S01005202,905,861,33,11
S01005203,815,769,33,13
S01005204,551,530,11,10
S01005205,883,807,50,26
S01005206,932,863,32,37
S01005207,954,897,41,16
S01005208,543,515,20,8
S01005209,801,761,24,16
S01005210,961,923,23,15
S01005211,723,682,28,13
S01005212,588,549,30,9
S01005213,943,872,58,13
S01005214,778,712,34,32
S01005215,899,856,32,11
S01005216,593,552,23,18
S01005217,835,782,36,17
S01005218,888,852,30,6
S01005219,857,801,33,23
S01005220,674,639,20,15
S01005221,789,697,48,44
S01005222,696,642,32,22
S01005223,735,682,40,13
S01005224,780,733,23,24
S01005225,922,849,43,30
S01005226,553,481,41,31
S01005227,844,795,29,20
S01005228,1299,1123,136,40
S01005229,852,770,40,42
S01005230,789,717,58,14
S01005231,751,695,35,21
S01005232,911,862,27,22
S01005233,600,559,30,11
S01005234,1014,939,53,22
S01005235,578,539,26,13
S01005236,945,909,20,16
S01005237,961,891,38,32
S01005238,822,775,37,10
S01005239,921,829,45,47
S01005240,837,777,31,29
S01005241,950,898,40,12
S01005242,842,771,42,29
S01005243,750,670,39,41
S01005244,958,873,40,45
S01005245,671,573,45,53
S01005246,945,862,56,27
S01005247,735,696,37,2
S01005248,574,534,22,18
S01005249,728,651,36,41
S01005250,795,723,42,30
S01005251,935,875,43,17
S01005252,548,528,19,1
S01005253,555,512,23,20
S01005254,789,665,47,77
S01005255,557,523,23,11
S01005256,721,672,32,17
S01005257,958,871,46,41
S01005258,1035,989,29,17
S01005259,653,613,23,17
S01005260,645,592,32,21
S01005261,519,495,17,7
S01005262,1008,904,71,33
S01005263,517,482,22,13
S01005264,733,702,20,11
S01005265,437,416,14,7
S01005266,860,814,29,17
S01005267,929,880,39,10
S01005268,899,836,30,33
S01005269,711,665,27,19
S01005270,1059,975,43,41
S01005271,594,552,27,15
S01005272,660,632,20,8
S01005273,809,755,35,19
S01005274,733,681,29,23
S01005275,487,459,17,11
S01005276,660,623,25,12
S01005277,655,608,35,12
S01005278,840,796,25,19
S01005279,546,472,53,21
S01005280,762,707,14,41
S01005281,890,828,39,23
S01005282,764,729,26,9
S01005283,813,664,104,45
S01005284,681,634,32,15
S01005285,696,652,28,16
S01005286,743,582,121,40
S01005287,862,782,35,45
S01005288,886,836,36,14
S01005289,778,730,30,18
S01005290,594,547,33,14
S01005291,672,604,48,20
S01005292,708,672,25,11
S01005293,848,811,24,13
S01005294,574,475,80,19
S01005295,602,564,22,16
S01005296,890,767,87,36
S01005297,703,659,21,23
S01005298,1069,955,91,23
S01005299,578,542,25,11
S01005300,949,811,99,39
S01005301,891,788,81,22
S01005302,1014,982,20,12
S01005303,763,690,52,21
S01005304,726,679,28,19
S01005305,826,769,37,20
S01005306,1021,942,38,41
S01005307,919,812,87,20
S01005308,529,501,19,9
S01005309,945,880,42,23
S01005310,1010,953,35,22
S01005311,940,890,26,24
S01005312,642,600,25,17
S01005313,918,859,25,34
S01005314,543,473,54,16
S01005315,646,603,21,22
S01005316,900,838,33,29
S01005317,569,544,12,13
S01005318,567,543,15,9
S01005319,691,646,19,26
S01005320,677,596,67,14
S01005321,644,606,22,16
S01005322,806,739,42,25
S01005323,707,652,18,37
S01005324,727,694,18,15
S01005325,815,760,26,29
S01005326,961,905,39,17
S01005327,649,622,16,11
S01005328,625,587,24,14
S01005329,551,472,65,14
S01005330,700,660,28,12
S01005331,738,698,27,13
S01005332,553,518,23,12
S01005333,820,779,30,11
S01005334,678,635,26,17
S01005335,549,506,24,19
S01005336,614,576,27,11
S01005337,966,900,45,21
S01005338,580,542,28,10
S01005339,763,720,31,12
S01005340,589,530,35,24
S01005341,699,661,23,15
S01005342,777,735,25,17
S01005343,970,889,53,28
S01005344,775,730,29,16
S01005345,774,734,31,9
S01005346,840,793,28,19
S01005347,740,693,30,17
S01005348,892,837,25,30
S01005349,889,840,38,11
S01005350,766,693,55,18
