"dz_2001","total","house","flat","caravan","shared"
"S01003456",255,77,178,0,0
"S01003457",1005,28,962,0,15
"S01003458",1016,356,660,0,0
"S01003459",842,305,537,0,0
"S01003460",1054,73,981,0,0
"S01003461",764,700,64,0,0
"S01003462",551,76,475,0,0
"S01003463",692,24,658,0,10
"S01003464",974,39,935,0,0
"S01003465",2510,66,2432,2,10
"S01003466",771,37,732,2,0
"S01003467",714,609,105,0,0
"S01003468",839,27,812,0,0
"S01003469",1008,144,858,0,6
"S01003470",1139,14,1119,0,6
"S01003471",776,298,478,0,0
"S01003472",816,32,762,0,22
"S01003473",969,89,878,0,2
"S01003474",690,22,668,0,0
"S01003475",800,61,737,2,0
"S01003476",1136,903,233,0,0
"S01003477",1076,25,1047,0,4
"S01003478",814,3,809,2,0
"S01003479",844,12,832,0,0
"S01003480",834,173,633,28,0
"S01003481",1033,16,1017,0,0
"S01003482",658,22,619,0,17
"S01003483",533,307,226,0,0
"S01003484",997,59,938,0,0
"S01003485",890,20,866,0,4
"S01003486",1033,697,324,12,0
"S01003487",1003,42,961,0,0
"S01003488",642,38,604,0,0
"S01003489",1397,793,604,0,0
"S01003490",625,49,570,0,6
"S01003491",85,12,73,0,0
"S01003492",1060,49,996,0,15
"S01003493",831,67,760,0,4
"S01003494",778,57,721,0,0
"S01003495",936,253,683,0,0
"S01003496",984,162,822,0,0
"S01003497",958,27,931,0,0
"S01003498",1004,120,881,0,3
"S01003499",1006,12,993,1,0
"S01003500",676,35,630,3,8
"S01003501",708,45,659,0,4
"S01003502",1848,1411,432,0,5
"S01003503",700,9,674,0,17
"S01003504",858,48,791,0,19
"S01003506",1024,95,925,0,4
"S01003507",516,4,512,0,0
"S01003508",807,43,764,0,0
"S01003509",950,105,840,0,5
"S01003510",407,18,383,0,6
"S01003511",1101,239,862,0,0
"S01003512",641,267,374,0,0
"S01003513",730,35,695,0,0
"S01003514",897,27,865,0,5
"S01003515",631,286,345,0,0
"S01003516",667,489,178,0,0
"S01003517",752,84,668,0,0
"S01003518",1032,62,966,0,4
"S01003519",542,48,494,0,0
"S01003520",717,58,659,0,0
"S01003521",531,32,499,0,0
"S01003522",822,64,746,0,12
"S01003523",657,396,261,0,0
"S01003524",1056,238,818,0,0
"S01003525",1052,164,888,0,0
"S01003526",992,172,805,0,15
"S01003527",882,664,218,0,0
"S01003528",516,463,53,0,0
"S01003529",547,463,84,0,0
"S01003530",821,25,796,0,0
"S01003531",778,116,662,0,0
"S01003532",1085,826,259,0,0
"S01003533",340,19,303,2,16
"S01003534",903,64,831,0,8
"S01003535",708,211,497,0,0
"S01003536",1031,101,930,0,0
"S01003537",797,151,646,0,0
"S01003538",624,290,334,0,0
"S01003539",993,457,536,0,0
"S01003540",419,41,378,0,0
"S01003541",935,103,826,0,6
"S01003542",783,145,635,0,3
"S01003543",706,173,530,0,3
"S01003544",529,30,499,0,0
"S01003545",789,128,652,0,9
"S01003546",936,285,649,0,2
"S01003547",767,103,654,5,5
"S01003549",800,111,689,0,0
"S01003550",647,626,21,0,0
"S01003551",658,181,475,0,2
"S01003552",1036,72,964,0,0
"S01003553",636,36,600,0,0
"S01003554",761,26,735,0,0
"S01003555",725,119,603,0,3
"S01003556",700,616,84,0,0
"S01003557",783,117,666,0,0
"S01003558",990,56,934,0,0
"S01003559",967,781,186,0,0
"S01003560",1264,664,600,0,0
"S01003561",955,252,700,0,3
"S01003562",623,21,602,0,0
"S01003563",530,149,381,0,0
"S01003564",714,201,509,0,4
"S01003565",858,93,765,0,0
"S01003566",725,64,661,0,0
"S01003567",989,339,650,0,0
"S01003568",676,233,443,0,0
"S01003569",717,591,126,0,0
"S01003570",730,494,236,0,0
"S01003571",880,67,806,0,7
"S01003572",1030,164,866,0,0
"S01003573",924,141,783,0,0
"S01003574",1028,75,945,0,8
"S01003575",854,23,818,0,13
"S01003576",759,208,551,0,0
"S01003577",947,785,162,0,0
"S01003578",217,186,31,0,0
"S01003579",857,446,411,0,0
"S01003580",1018,88,927,1,2
"S01003581",1216,191,1025,0,0
"S01003582",671,130,541,0,0
"S01003583",566,181,383,2,0
"S01003584",803,35,756,0,12
"S01003585",670,10,648,2,10
"S01003586",1053,346,685,0,22
"S01003587",1104,1022,82,0,0
"S01003588",635,456,179,0,0
"S01003589",1021,401,620,0,0
"S01003590",741,68,670,1,2
"S01003591",1301,1096,205,0,0
"S01003592",1423,447,976,0,0
"S01003593",634,348,283,3,0
"S01003594",976,497,479,0,0
"S01003595",918,390,528,0,0
"S01003596",783,46,720,1,16
"S01003597",714,372,339,0,3
"S01003598",690,558,132,0,0
"S01003599",969,541,426,2,0
"S01003600",842,42,800,0,0
"S01003601",817,110,705,0,2
"S01003602",628,518,110,0,0
"S01003603",829,342,484,0,3
"S01003604",695,16,679,0,0
"S01003605",664,168,490,0,6
"S01003606",885,457,428,0,0
"S01003607",531,414,117,0,0
"S01003608",557,207,340,6,4
"S01003609",1066,632,434,0,0
"S01003610",973,89,880,4,0
"S01003611",842,181,655,0,6
"S01003612",837,178,659,0,0
"S01003613",1421,1289,127,5,0
"S01003614",547,252,295,0,0
"S01003615",854,385,469,0,0
"S01003616",869,831,38,0,0
"S01003617",828,22,797,2,7
"S01003618",796,581,215,0,0
"S01003619",816,9,807,0,0
"S01003620",1025,538,487,0,0
"S01003621",939,241,698,0,0
"S01003622",813,357,456,0,0
"S01003623",915,862,53,0,0
"S01003624",1438,823,615,0,0
"S01003625",350,108,242,0,0
"S01003626",739,663,76,0,0
"S01003627",621,98,514,0,9
"S01003628",690,335,355,0,0
"S01003629",759,382,377,0,0
"S01003630",771,264,507,0,0
"S01003631",1265,659,606,0,0
"S01003632",949,423,526,0,0
"S01003633",1267,376,889,2,0
"S01003634",949,256,693,0,0
"S01003635",559,32,527,0,0
"S01003636",923,167,756,0,0
"S01003637",1015,332,683,0,0
"S01003638",758,222,536,0,0
"S01003639",779,131,648,0,0
"S01003640",962,254,708,0,0
"S01003641",736,716,20,0,0
"S01003642",789,381,408,0,0
"S01003643",682,358,324,0,0
"S01003644",880,302,578,0,0
"S01003645",539,295,244,0,0
"S01003646",899,36,863,0,0
"S01003647",724,377,347,0,0
"S01003648",820,59,761,0,0
"S01003649",967,892,75,0,0
"S01003650",742,169,573,0,0
"S01003651",732,302,426,0,4
"S01003652",733,278,453,2,0
"S01003653",708,517,191,0,0
"S01003654",943,527,416,0,0
"S01003655",660,149,511,0,0
"S01003656",878,353,525,0,0
"S01003657",793,554,239,0,0
"S01003658",859,555,304,0,0
"S01003659",756,289,467,0,0
"S01003660",976,943,33,0,0
"S01003661",947,701,246,0,0
"S01003662",642,278,360,0,4
"S01003663",585,165,420,0,0
"S01003664",506,65,441,0,0
"S01003665",645,17,615,1,12
"S01003666",663,375,288,0,0
"S01003667",838,785,53,0,0
"S01003668",718,453,265,0,0
"S01003669",927,807,120,0,0
"S01003670",950,225,725,0,0
"S01003671",666,286,380,0,0
"S01003672",751,318,428,0,5
"S01003673",316,73,243,0,0
"S01003674",783,314,469,0,0
"S01003675",879,488,388,3,0
"S01003676",1191,322,869,0,0
"S01003677",692,398,294,0,0
"S01003678",685,615,70,0,0
"S01003679",1028,470,558,0,0
"S01003680",623,583,40,0,0
"S01003681",565,234,331,0,0
"S01003682",981,664,317,0,0
"S01003683",616,428,188,0,0
"S01003684",794,584,210,0,0
"S01003685",550,526,24,0,0
"S01003686",948,449,499,0,0
"S01003687",657,127,530,0,0
"S01003688",883,314,569,0,0
"S01003689",667,117,550,0,0
"S01003690",942,111,831,0,0
"S01003691",1028,672,356,0,0
"S01003692",1022,285,737,0,0
"S01003693",550,318,232,0,0
"S01003694",986,876,110,0,0
"S01003695",919,97,822,0,0
"S01003696",1036,517,519,0,0
"S01003697",930,868,62,0,0
"S01003698",1010,968,42,0,0
"S01003699",938,827,110,1,0
"S01003700",980,158,822,0,0
"S01003701",991,263,728,0,0
"S01003702",822,93,727,2,0
"S01003703",932,204,728,0,0
"S01003704",655,65,590,0,0
"S01003705",906,172,729,0,5
"S01003706",749,171,578,0,0
"S01003707",1078,654,424,0,0
"S01003708",964,333,631,0,0
"S01003709",804,218,582,0,4
"S01003710",1179,692,487,0,0
"S01003711",944,425,519,0,0
"S01003712",928,526,402,0,0
"S01003713",481,192,289,0,0
"S01003714",628,329,299,0,0
"S01003715",803,599,204,0,0
"S01003716",575,418,157,0,0
"S01003717",839,438,401,0,0
"S01003718",749,563,186,0,0
"S01003719",624,616,5,3,0
"S01003720",962,926,20,16,0
"S01003721",787,704,77,6,0
"S01003722",889,718,165,6,0
"S01003723",504,473,27,4,0
"S01003724",750,536,214,0,0
"S01003725",557,426,131,0,0
"S01003726",656,275,381,0,0
"S01003727",748,713,35,0,0
"S01003728",558,539,6,13,0
"S01003729",858,532,326,0,0
"S01003730",644,541,103,0,0
"S01003731",581,309,272,0,0
"S01003732",945,849,96,0,0
"S01003733",870,825,45,0,0
"S01003734",709,695,8,6,0
"S01003735",777,735,30,12,0
"S01003736",799,784,15,0,0
"S01003737",611,579,30,2,0
"S01003738",757,728,21,8,0
"S01003739",531,516,13,2,0
"S01003740",611,565,28,18,0
"S01003741",922,894,23,5,0
"S01003742",698,693,3,2,0
"S01003743",545,539,4,2,0
"S01003744",645,629,6,10,0
"S01003745",794,691,103,0,0
"S01003746",828,807,16,4,1
"S01003747",1067,989,75,0,3
"S01003748",561,454,107,0,0
"S01003749",882,800,82,0,0
"S01003750",699,675,18,6,0
"S01003751",1005,912,92,1,0
"S01003752",846,826,13,7,0
"S01003753",1082,1010,59,11,2
"S01003754",840,741,99,0,0
"S01003755",1517,1218,296,0,3
"S01003756",880,862,10,8,0
"S01003757",602,593,2,7,0
"S01003758",952,889,39,24,0
"S01003759",626,595,29,2,0
"S01003760",819,795,24,0,0
"S01003761",951,909,28,14,0
"S01003762",1088,1069,10,9,0
"S01003763",880,788,67,25,0
"S01003764",864,859,5,0,0
"S01003765",648,577,71,0,0
"S01003766",727,617,110,0,0
"S01003767",733,541,191,1,0
"S01003768",627,610,6,11,0
"S01003769",941,907,28,6,0
"S01003770",819,801,2,16,0
"S01003771",754,737,9,8,0
"S01003772",600,589,10,1,0
"S01003773",683,630,37,16,0
"S01003774",723,692,21,10,0
"S01003775",909,882,15,12,0
"S01003776",695,669,8,18,0
"S01003777",1114,1106,4,4,0
"S01003778",3225,2782,440,3,0
"S01003779",499,488,9,2,0
"S01003780",983,965,12,6,0
"S01003781",1129,974,153,2,0
"S01003782",621,618,2,1,0
"S01003783",1170,1007,155,8,0
"S01003784",1655,1541,109,5,0
"S01003785",809,718,91,0,0
"S01003786",891,869,22,0,0
"S01003787",591,559,32,0,0
"S01003788",676,624,52,0,0
"S01003789",494,483,11,0,0
"S01003790",570,450,120,0,0
"S01003791",824,628,196,0,0
"S01003792",2280,1800,475,5,0
"S01003793",542,501,41,0,0
"S01003794",639,503,136,0,0
"S01003795",648,629,12,7,0
"S01003796",673,335,338,0,0
"S01003797",925,770,155,0,0
"S01003798",846,796,50,0,0
"S01003799",756,748,8,0,0
"S01003800",621,604,17,0,0
"S01003801",816,723,93,0,0
"S01003802",781,772,9,0,0
"S01003803",732,640,36,56,0
"S01003804",620,479,141,0,0
"S01003805",1139,439,700,0,0
"S01003806",698,608,90,0,0
"S01003807",904,901,3,0,0
"S01003808",900,820,77,3,0
"S01003809",665,617,48,0,0
"S01003810",818,746,72,0,0
"S01003811",687,641,43,3,0
"S01003812",956,652,304,0,0
"S01003813",856,836,20,0,0
"S01003814",761,719,42,0,0
"S01003815",778,517,258,0,3
"S01003816",986,882,104,0,0
"S01003817",1035,872,163,0,0
"S01003818",803,614,184,5,0
"S01003819",2446,2281,165,0,0
"S01003820",904,629,270,0,5
"S01003821",763,711,52,0,0
"S01003822",546,493,53,0,0
"S01003823",914,631,283,0,0
"S01003824",792,409,383,0,0
"S01003825",867,832,35,0,0
"S01003826",719,600,119,0,0
"S01003827",808,659,147,0,2
"S01003828",1100,999,101,0,0
"S01003829",665,634,31,0,0
"S01003830",901,866,35,0,0
"S01003831",584,508,73,0,3
"S01003832",904,586,318,0,0
"S01003833",519,197,319,3,0
"S01003834",651,506,144,1,0
"S01003835",534,404,128,2,0
"S01003836",513,256,257,0,0
"S01003837",785,591,194,0,0
"S01003838",576,572,4,0,0
"S01003839",648,357,291,0,0
"S01003840",616,543,72,1,0
"S01003841",609,591,3,15,0
"S01003842",758,739,19,0,0
"S01003843",953,915,17,21,0
"S01003844",736,724,12,0,0
"S01003845",1121,594,525,2,0
"S01003846",754,728,26,0,0
"S01003847",606,567,39,0,0
"S01003848",669,629,40,0,0
"S01003849",1015,410,603,0,2
"S01003850",522,421,101,0,0
"S01003851",822,820,2,0,0
"S01003852",556,428,128,0,0
"S01003853",1233,315,863,2,53
"S01003854",568,461,107,0,0
"S01003855",978,564,411,1,2
"S01003856",765,622,143,0,0
"S01003857",783,766,8,9,0
"S01003858",534,514,20,0,0
"S01003859",609,600,9,0,0
"S01003860",665,329,334,2,0
"S01003861",776,567,209,0,0
"S01003862",741,570,170,1,0
"S01003863",686,679,7,0,0
"S01003864",921,893,22,6,0
"S01003865",977,967,7,3,0
"S01003866",963,937,22,4,0
"S01003867",1329,1267,55,7,0
"S01003868",691,680,5,6,0
"S01003869",692,677,8,7,0
"S01003870",1046,962,84,0,0
"S01003871",756,739,15,2,0
"S01003872",899,846,53,0,0
"S01003873",1072,1066,5,1,0
"S01003874",712,682,30,0,0
"S01003875",677,628,45,4,0
"S01003876",723,722,1,0,0
"S01003877",676,662,4,10,0
"S01003878",1089,1044,45,0,0
"S01003879",778,758,20,0,0
"S01003880",867,845,21,1,0
"S01003881",887,857,28,2,0
"S01003882",500,427,73,0,0
"S01003883",535,510,25,0,0
"S01003884",766,741,25,0,0
"S01003885",654,635,19,0,0
"S01003886",519,510,9,0,0
"S01003887",926,824,102,0,0
"S01003888",1626,1589,37,0,0
"S01003889",546,533,13,0,0
"S01003890",663,620,43,0,0
"S01003891",731,716,15,0,0
"S01003892",641,624,16,1,0
"S01003893",630,600,30,0,0
"S01003894",924,617,307,0,0
"S01003895",745,740,5,0,0
"S01003896",697,648,49,0,0
"S01003897",731,705,26,0,0
"S01003898",728,629,99,0,0
"S01003899",800,653,147,0,0
"S01003900",776,599,175,2,0
"S01003901",634,605,29,0,0
"S01003902",970,899,69,2,0
"S01003903",901,871,24,6,0
"S01003904",834,463,371,0,0
"S01003905",1166,1156,6,4,0
"S01003906",701,670,31,0,0
"S01003907",748,443,305,0,0
"S01003908",799,785,14,0,0
"S01003909",621,606,15,0,0
"S01003910",723,679,44,0,0
"S01003911",610,598,12,0,0
"S01003912",945,837,108,0,0
"S01003913",707,697,6,4,0
"S01003914",956,920,20,16,0
"S01003915",757,729,26,2,0
"S01003916",845,839,2,4,0
"S01003917",891,839,52,0,0
"S01003918",954,900,54,0,0
"S01003919",612,500,111,1,0
"S01003920",730,623,101,6,0
"S01003921",1012,945,67,0,0
"S01003922",894,850,44,0,0
"S01003923",761,735,26,0,0
"S01003924",507,423,84,0,0
"S01003925",794,780,14,0,0
"S01003926",580,563,17,0,0
"S01003927",720,714,6,0,0
"S01003928",840,816,17,7,0
"S01003929",548,542,6,0,0
"S01003930",870,783,84,3,0
"S01003931",1144,1101,43,0,0
"S01003932",820,800,20,0,0
"S01003933",690,653,20,17,0
"S01003934",1016,988,24,4,0
"S01003935",827,804,23,0,0
"S01003936",957,946,10,1,0
"S01003937",745,727,18,0,0
"S01003938",605,601,4,0,0
"S01003939",624,620,4,0,0
"S01003940",1047,919,128,0,0
"S01003941",614,605,5,4,0
"S01003942",756,680,74,2,0
"S01003943",695,571,124,0,0
"S01003944",626,582,42,2,0
"S01003945",659,629,30,0,0
"S01003946",805,780,23,2,0
"S01003947",631,619,10,2,0
"S01003948",743,718,16,9,0
"S01003949",598,591,6,1,0
"S01003950",606,550,56,0,0
"S01003951",566,539,27,0,0
"S01003952",527,518,5,4,0
"S01003953",554,534,20,0,0
"S01003954",677,667,7,3,0
"S01003955",651,590,59,0,2
"S01003956",711,589,119,3,0
"S01003957",681,662,13,2,4
"S01003958",779,753,24,2,0
"S01003959",743,726,17,0,0
"S01003960",862,831,27,4,0
"S01003961",576,562,14,0,0
"S01003962",706,673,33,0,0
"S01003963",472,459,4,9,0
"S01003964",483,480,1,2,0
"S01003965",576,560,5,11,0
"S01003966",1005,981,18,6,0
"S01003967",534,462,63,9,0
"S01003968",864,824,40,0,0
"S01003969",737,731,2,4,0
"S01003970",620,604,6,10,0
"S01003971",721,699,15,7,0
"S01003972",785,758,11,16,0
"S01003973",442,441,1,0,0
"S01003974",847,838,9,0,0
"S01003975",829,813,1,15,0
"S01003976",769,536,233,0,0
"S01003977",491,392,97,2,0
"S01003978",494,372,122,0,0
"S01003979",561,515,46,0,0
"S01003980",643,623,14,6,0
"S01003981",540,490,50,0,0
"S01003982",777,702,75,0,0
"S01003983",683,613,70,0,0
"S01003984",590,453,137,0,0
"S01003985",743,732,11,0,0
"S01003986",550,406,142,2,0
"S01003987",654,649,5,0,0
"S01003988",480,468,6,6,0
"S01003989",913,899,6,8,0
"S01003990",515,506,1,8,0
"S01003991",622,596,26,0,0
"S01003992",982,963,19,0,0
"S01003993",667,659,8,0,0
"S01003994",729,698,9,22,0
"S01003995",1312,1282,28,2,0
"S01003996",649,648,1,0,0
"S01003997",916,868,48,0,0
"S01003998",565,475,90,0,0
"S01003999",853,771,82,0,0
"S01004000",708,694,14,0,0
"S01004001",620,611,9,0,0
"S01004002",891,660,228,1,2
"S01004003",570,528,42,0,0
"S01004004",731,681,50,0,0
"S01004005",588,544,44,0,0
"S01004006",553,521,32,0,0
"S01004007",589,482,107,0,0
"S01004008",668,652,12,4,0
"S01004009",724,713,11,0,0
"S01004010",835,821,13,1,0
"S01004011",1260,1066,194,0,0
"S01004012",755,584,171,0,0
"S01004013",526,479,47,0,0
"S01004014",634,375,256,0,3
"S01004015",905,773,132,0,0
"S01004016",598,561,37,0,0
"S01004017",1014,716,298,0,0
"S01004018",824,797,27,0,0
"S01004019",1060,977,70,13,0
"S01004020",805,659,146,0,0
"S01004021",1177,1148,26,0,3
"S01004022",789,421,368,0,0
"S01004023",556,521,35,0,0
"S01004024",1019,950,69,0,0
"S01004025",858,541,317,0,0
"S01004026",607,534,73,0,0
"S01004027",785,625,160,0,0
"S01004028",739,640,99,0,0
"S01004029",879,686,193,0,0
"S01004030",660,584,76,0,0
"S01004031",577,483,94,0,0
"S01004032",396,150,246,0,0
"S01004033",821,627,194,0,0
"S01004034",736,695,41,0,0
"S01004035",728,484,244,0,0
"S01004036",630,550,80,0,0
"S01004037",660,615,45,0,0
"S01004038",678,428,250,0,0
"S01004039",368,109,259,0,0
"S01004040",642,445,197,0,0
"S01004041",650,360,290,0,0
"S01004042",576,202,374,0,0
"S01004043",730,710,20,0,0
"S01004044",674,230,444,0,0
"S01004045",596,497,99,0,0
"S01004046",541,32,509,0,0
"S01004047",688,285,403,0,0
"S01004048",994,275,719,0,0
"S01004049",1310,903,407,0,0
"S01004050",465,359,106,0,0
"S01004051",836,623,213,0,0
"S01004052",528,288,240,0,0
"S01004053",957,836,121,0,0
"S01004054",882,840,42,0,0
"S01004055",557,494,63,0,0
"S01004056",722,685,37,0,0
"S01004057",1591,1141,450,0,0
"S01004058",923,823,100,0,0
"S01004059",549,322,227,0,0
"S01004060",468,252,216,0,0
"S01004061",793,361,432,0,0
"S01004062",839,569,270,0,0
"S01004063",610,124,486,0,0
"S01004064",621,374,247,0,0
"S01004065",946,70,874,2,0
"S01004066",560,505,55,0,0
"S01004067",829,558,271,0,0
"S01004068",723,171,552,0,0
"S01004069",448,21,427,0,0
"S01004070",596,91,505,0,0
"S01004071",869,668,201,0,0
"S01004072",977,430,547,0,0
"S01004073",785,595,190,0,0
"S01004074",801,649,152,0,0
"S01004075",440,52,388,0,0
"S01004076",626,512,114,0,0
"S01004077",842,681,161,0,0
"S01004078",768,180,588,0,0
"S01004079",665,381,284,0,0
"S01004080",821,188,633,0,0
"S01004081",649,586,63,0,0
"S01004082",1030,817,175,38,0
"S01004083",874,352,522,0,0
"S01004084",890,68,822,0,0
"S01004085",524,16,508,0,0
"S01004086",769,11,758,0,0
"S01004087",455,394,61,0,0
"S01004088",525,498,27,0,0
"S01004089",725,528,197,0,0
"S01004090",315,214,101,0,0
"S01004091",958,323,635,0,0
"S01004092",740,60,677,3,0
"S01004093",547,17,530,0,0
"S01004094",397,19,378,0,0
"S01004095",517,74,443,0,0
"S01004096",645,599,44,2,0
"S01004097",734,591,143,0,0
"S01004098",619,486,133,0,0
"S01004099",788,642,145,1,0
"S01004100",765,230,535,0,0
"S01004101",715,53,662,0,0
"S01004102",771,215,556,0,0
"S01004103",660,473,184,3,0
"S01004104",756,516,240,0,0
"S01004105",842,562,280,0,0
"S01004106",853,159,694,0,0
"S01004107",668,561,107,0,0
"S01004108",747,590,157,0,0
"S01004109",560,426,134,0,0
"S01004110",771,136,635,0,0
"S01004111",771,347,424,0,0
"S01004112",702,266,436,0,0
"S01004113",729,500,229,0,0
"S01004114",643,60,583,0,0
"S01004115",657,454,203,0,0
"S01004116",632,312,320,0,0
"S01004117",748,175,573,0,0
"S01004118",899,138,759,0,2
"S01004119",490,75,415,0,0
"S01004120",699,393,306,0,0
"S01004121",428,415,11,2,0
"S01004122",887,809,78,0,0
"S01004123",927,825,102,0,0
"S01004124",1031,811,220,0,0
"S01004125",655,505,150,0,0
"S01004126",675,279,396,0,0
"S01004127",860,855,5,0,0
"S01004128",683,682,1,0,0
"S01004129",728,693,35,0,0
"S01004130",514,410,104,0,0
"S01004131",809,601,208,0,0
"S01004132",536,508,28,0,0
"S01004133",811,789,22,0,0
"S01004134",646,637,9,0,0
"S01004135",588,314,274,0,0
"S01004136",623,515,108,0,0
"S01004137",575,546,26,3,0
"S01004138",694,295,399,0,0
"S01004139",561,484,77,0,0
"S01004140",540,515,25,0,0
"S01004141",673,638,35,0,0
"S01004142",540,527,13,0,0
"S01004143",846,747,99,0,0
"S01004144",1301,1245,56,0,0
"S01004145",626,615,11,0,0
"S01004146",813,705,108,0,0
"S01004147",707,604,103,0,0
"S01004148",927,922,3,2,0
"S01004149",789,590,199,0,0
"S01004150",512,502,10,0,0
"S01004151",1023,966,57,0,0
"S01004152",752,544,208,0,0
"S01004153",782,552,230,0,0
"S01004154",625,575,50,0,0
"S01004155",885,572,313,0,0
"S01004156",963,521,442,0,0
"S01004157",581,571,10,0,0
"S01004158",579,303,276,0,0
"S01004159",358,354,4,0,0
"S01004160",646,537,109,0,0
"S01004161",548,420,128,0,0
"S01004162",2023,1837,186,0,0
"S01004163",662,653,9,0,0
"S01004164",860,771,89,0,0
"S01004165",969,872,97,0,0
"S01004166",735,557,178,0,0
"S01004167",664,608,56,0,0
"S01004168",615,469,146,0,0
"S01004169",738,599,139,0,0
"S01004170",734,508,226,0,0
"S01004171",633,624,9,0,0
"S01004172",756,631,125,0,0
"S01004173",606,582,23,1,0
"S01004174",721,662,59,0,0
"S01004175",540,536,4,0,0
"S01004176",632,603,29,0,0
"S01004177",494,375,119,0,0
"S01004178",566,533,33,0,0
"S01004179",490,487,3,0,0
"S01004180",900,888,12,0,0
"S01004181",798,760,38,0,0
"S01004182",928,631,297,0,0
"S01004183",1056,1000,56,0,0
"S01004184",778,295,483,0,0
"S01004185",680,643,37,0,0
"S01004186",739,490,249,0,0
"S01004187",696,675,21,0,0
"S01004188",782,655,127,0,0
"S01004189",922,915,7,0,0
"S01004190",821,682,139,0,0
"S01004191",727,601,126,0,0
"S01004192",1043,806,234,0,3
"S01004193",684,364,320,0,0
"S01004194",739,462,277,0,0
"S01004195",638,416,222,0,0
"S01004196",615,219,396,0,0
"S01004197",697,402,290,5,0
"S01004198",474,317,94,63,0
"S01004199",780,590,190,0,0
"S01004200",719,709,10,0,0
"S01004201",715,571,141,3,0
"S01004202",523,510,10,3,0
"S01004203",955,753,201,1,0
"S01004204",663,598,65,0,0
"S01004205",758,736,22,0,0
"S01004206",574,533,41,0,0
"S01004207",705,622,80,3,0
"S01004208",851,718,89,44,0
"S01004209",553,456,97,0,0
"S01004210",538,453,81,4,0
"S01004211",992,876,116,0,0
"S01004212",1668,1537,130,1,0
"S01004213",530,133,8,389,0
"S01004214",637,619,14,4,0
"S01004215",578,500,78,0,0
"S01004216",807,734,73,0,0
"S01004217",447,250,197,0,0
"S01004218",802,755,47,0,0
"S01004219",508,441,67,0,0
"S01004220",886,648,238,0,0
"S01004221",783,564,219,0,0
"S01004222",558,128,430,0,0
"S01004223",722,177,545,0,0
"S01004224",684,676,8,0,0
"S01004225",753,157,593,3,0
"S01004226",660,259,401,0,0
"S01004227",1002,799,178,25,0
"S01004228",842,577,264,1,0
"S01004229",643,572,62,9,0
"S01004230",688,459,229,0,0
"S01004231",707,550,155,2,0
"S01004232",624,612,12,0,0
"S01004233",815,782,30,3,0
"S01004234",988,980,8,0,0
"S01004235",854,840,4,10,0
"S01004236",975,897,76,2,0
"S01004237",680,614,61,5,0
"S01004238",566,564,2,0,0
"S01004239",812,723,89,0,0
"S01004240",800,795,5,0,0
"S01004241",536,516,20,0,0
"S01004242",845,831,9,5,0
"S01004243",699,688,7,4,0
"S01004244",656,610,46,0,0
"S01004245",937,912,23,2,0
"S01004246",635,627,7,1,0
"S01004247",843,792,51,0,0
"S01004248",1036,1016,20,0,0
"S01004249",916,811,96,0,9
"S01004250",1025,971,54,0,0
"S01004251",833,750,83,0,0
"S01004252",638,631,0,7,0
"S01004253",579,573,4,2,0
"S01004254",640,626,6,8,0
"S01004255",2886,2582,287,17,0
"S01004256",1460,1375,85,0,0
"S01004257",621,617,4,0,0
"S01004258",715,703,4,8,0
"S01004259",718,670,48,0,0
"S01004260",513,508,5,0,0
"S01004261",786,775,11,0,0
"S01004262",763,751,10,2,0
"S01004263",748,597,151,0,0
"S01004264",793,752,41,0,0
"S01004265",909,802,101,0,6
"S01004266",545,512,33,0,0
"S01004267",505,479,26,0,0
"S01004268",636,598,38,0,0
"S01004269",838,781,57,0,0
"S01004270",559,302,257,0,0
"S01004271",643,390,253,0,0
"S01004272",565,561,4,0,0
"S01004273",575,567,8,0,0
"S01004274",910,863,13,34,0
"S01004275",584,550,33,1,0
"S01004276",848,552,292,4,0
"S01004277",713,705,8,0,0
"S01004278",1207,1100,107,0,0
"S01004279",819,635,184,0,0
"S01004280",925,894,31,0,0
"S01004281",706,668,38,0,0
"S01004282",880,550,330,0,0
"S01004283",702,573,129,0,0
"S01004284",902,773,129,0,0
"S01004285",474,470,1,3,0
"S01004286",578,527,28,23,0
"S01004287",641,641,0,0,0
"S01004288",661,635,26,0,0
"S01004289",543,516,27,0,0
"S01004290",1000,963,29,8,0
"S01004291",807,672,135,0,0
"S01004292",988,840,148,0,0
"S01004293",928,846,82,0,0
"S01004294",730,524,205,1,0
"S01004295",734,512,222,0,0
"S01004296",880,739,141,0,0
"S01004297",645,447,144,54,0
"S01004298",1269,1262,7,0,0
"S01004299",520,210,310,0,0
"S01004300",568,257,307,4,0
"S01004301",774,766,8,0,0
"S01004302",669,658,11,0,0
"S01004303",626,524,102,0,0
"S01004304",798,399,399,0,0
"S01004305",647,494,153,0,0
"S01004306",597,408,189,0,0
"S01004307",679,627,12,40,0
"S01004308",965,897,68,0,0
"S01004309",887,855,32,0,0
"S01004310",709,604,105,0,0
"S01004311",1153,1040,109,4,0
"S01004312",695,652,42,1,0
"S01004313",1272,1225,42,5,0
"S01004314",787,774,13,0,0
"S01004315",502,458,44,0,0
"S01004316",536,518,18,0,0
"S01004317",1104,1002,102,0,0
"S01004318",495,457,38,0,0
"S01004319",888,883,5,0,0
"S01004320",824,784,40,0,0
"S01004321",777,758,19,0,0
