dz_2011,total,employed,unemployed,student,retired,homemaker,sick,inactive_other
S01010565,729,428,30,44,153,35,32,7
S01010566,798,572,20,54,104,29,11,8
S01010567,925,649,22,64,114,20,41,15
S01010568,1071,734,21,77,158,34,37,10
S01010569,777,597,14,41,76,19,18,12
S01010570,1177,821,45,61,126,51,53,20
S01010571,738,559,21,32,85,12,14,15
S01010572,780,535,40,31,84,37,42,11
S01010573,501,378,17,15,48,11,15,17
S01010574,416,304,11,28,43,20,6,4
S01010575,647,425,26,38,128,13,11,6
S01010576,613,415,19,34,116,11,12,6
S01010577,659,421,32,58,68,33,36,11
S01010578,436,324,14,24,28,12,27,7
S01010579,580,416,10,41,82,13,14,4
S01010580,444,316,10,21,43,13,31,10
S01010581,646,483,28,25,48,28,23,11
S01010582,489,355,10,35,53,18,14,4
S01010583,742,549,16,43,99,18,6,11
S01010584,1511,1157,50,107,80,61,48,8
S01010585,1473,1148,46,94,74,55,44,12
S01010586,492,334,6,20,110,14,3,5
S01010587,634,425,15,35,119,13,21,6
S01010588,613,423,21,32,85,21,25,6
S01010589,1716,1333,42,87,113,65,50,26
S01010590,1282,950,47,66,135,43,22,19
S01010591,434,354,19,16,15,19,7,4
S01010592,295,218,3,12,38,7,9,8
S01010593,1684,1314,32,90,135,69,22,22
S01010594,1297,1018,31,68,86,51,22,21
S01010595,1291,1019,31,70,83,50,20,18
S01010596,2445,1901,66,126,173,106,43,30
S01010597,1754,1376,42,91,122,71,31,21
S01010598,1846,1456,42,95,127,73,31,22
S01010599,619,437,25,37,79,22,10,9
S01010600,1223,849,27,69,206,26,27,19
S01010601,499,319,11,28,105,11,20,5
S01010602,517,376,19,26,73,9,10,4
S01010603,600,420,17,29,101,13,9,11
S01010604,597,396,21,42,102,21,8,7
S01010605,1020,697,24,64,182,28,12,13
S01010606,738,468,38,48,115,30,30,9
S01010607,754,537,20,38,124,13,10,12
S01010608,550,322,38,40,73,27,37,13
S01010609,429,283,15,29,52,19,27,4
S01010610,579,347,28,25,120,19,22,18
S01010611,936,671,38,41,114,17,43,12
S01010612,567,388,17,32,83,22,19,6
S01010613,612,367,14,33,134,20,35,9
S01010614,535,330,36,36,75,16,34,8
S01010615,796,574,27,47,82,26,25,15
S01010616,838,584,8,97,121,11,9,8
S01010617,761,577,14,43,105,13,7,2
S01010618,790,610,25,37,76,13,18,11
S01010619,1040,742,81,70,43,35,35,34
S01010620,649,418,87,36,18,14,49,27
S01010621,877,579,44,51,107,32,48,16
S01010622,469,304,40,26,41,22,24,12
S01010623,695,486,41,40,24,63,26,15
S01010624,584,368,20,68,65,17,36,10
S01010625,578,364,7,35,135,25,11,1
S01010626,693,439,10,31,151,15,35,12
S01010627,789,540,27,38,113,23,33,15
S01010628,942,649,43,53,93,13,15,76
S01010629,899,530,37,45,151,32,25,79
S01010630,525,332,19,32,66,17,39,20
S01010631,717,514,24,29,83,17,28,22
S01010632,681,414,35,33,126,20,36,17
S01010633,704,414,47,41,94,47,50,11
S01010634,476,313,24,23,60,15,31,10
S01010635,577,350,29,40,94,26,27,11
S01010636,770,527,21,34,130,17,29,12
S01010637,709,472,33,32,102,11,45,14
S01010638,709,437,27,34,130,27,43,11
S01010639,1026,629,75,57,109,43,74,39
S01010640,753,539,35,35,71,10,42,21
S01010641,993,600,86,37,93,48,102,27
S01010642,720,402,66,38,71,54,48,41
S01010643,585,324,66,38,37,50,56,14
S01010644,638,306,77,30,71,34,90,30
S01010645,634,478,14,35,76,8,16,7
S01010646,631,437,19,48,90,20,13,4
S01010647,522,372,16,39,67,4,14,10
S01010648,755,506,35,41,87,22,42,22
S01010649,552,397,15,18,98,6,14,4
S01010650,555,338,18,33,72,18,58,18
S01010651,533,344,26,27,63,21,45,7
S01010652,661,426,28,39,94,18,22,34
S01010653,612,458,9,29,80,7,17,12
S01010654,603,400,36,32,69,20,36,10
S01010655,734,502,22,32,122,25,22,9
S01010656,510,322,18,19,104,17,22,8
S01010657,711,490,17,39,111,30,13,11
S01010658,854,528,30,52,129,28,63,24
S01010659,611,402,18,33,123,18,12,5
S01010660,660,425,18,35,120,32,23,7
S01010661,594,431,24,12,72,21,24,10
S01010662,675,461,10,50,106,24,15,9
S01010663,1122,768,31,49,195,47,15,17
S01010664,606,407,16,28,108,23,15,9
S01010665,762,480,20,35,157,32,27,11
S01010666,1016,683,32,60,166,33,32,10
S01010667,600,417,11,29,90,27,18,8
S01010668,978,620,38,44,200,45,17,14
S01010669,417,275,19,13,69,24,11,6
S01010670,705,462,26,43,119,24,21,10
S01010671,682,424,30,44,139,22,14,9
S01010672,1010,659,58,47,151,38,39,18
S01010673,857,571,32,20,156,22,42,14
S01010674,879,587,30,28,151,35,31,17
S01010675,741,489,23,21,150,25,17,16
S01010676,923,594,18,76,167,30,26,12
S01010677,363,219,9,18,89,16,7,5
S01010678,773,491,40,26,140,28,31,17
S01010679,1137,720,70,54,191,33,53,16
S01010680,588,389,28,22,91,16,34,8
S01010681,956,643,64,48,108,37,38,18
S01010682,1005,663,34,34,205,36,20,13
S01010683,738,451,28,34,144,40,23,18
S01010684,821,514,30,24,174,35,23,21
S01010685,593,346,23,22,149,21,20,12
S01010686,523,342,20,24,98,13,16,10
S01010687,774,467,23,29,193,22,25,15
S01010688,673,439,21,25,150,16,11,11
S01010689,731,444,15,28,180,34,22,8
S01010690,660,456,29,19,104,21,23,8
S01010691,752,528,21,29,124,26,9,15
S01010692,538,400,12,28,54,23,15,6
S01010693,293,202,7,16,54,6,5,3
S01010694,607,349,13,28,157,21,29,10
S01010695,545,373,21,23,91,17,9,11
S01010696,855,579,21,47,135,30,23,20
S01010697,845,515,16,41,170,33,57,13
S01010698,560,344,23,26,110,26,21,10
S01010699,463,328,12,27,59,21,8,8
S01010700,457,318,13,23,64,23,13,3
S01010701,950,664,27,55,124,42,30,8
S01010702,810,534,19,44,152,31,23,7
S01010703,692,470,21,37,122,20,13,9
S01010704,938,576,33,46,170,50,48,15
S01010705,952,631,39,53,141,45,27,16
S01010706,633,392,35,29,90,39,32,16
S01010707,582,393,8,32,107,18,18,6
S01010708,797,555,22,38,121,26,31,4
S01010709,648,461,19,42,88,19,12,7
S01010710,707,444,44,43,95,33,41,7
S01010711,544,378,9,20,93,23,12,9
S01010712,625,416,28,44,68,26,29,14
S01010713,761,540,40,31,81,30,30,9
S01010714,598,340,30,34,98,27,45,24
S01010715,588,375,33,19,103,20,25,13
S01010716,724,497,42,27,88,19,35,16
S01010717,756,488,15,42,169,16,21,5
S01010718,797,553,30,40,114,26,25,9
S01010719,635,411,17,37,125,25,9,11
S01010720,631,385,15,37,145,16,22,11
S01010721,616,399,19,31,140,8,15,4
S01010722,868,580,37,62,142,20,14,13
S01010723,820,559,20,57,128,32,13,11
S01010724,635,461,16,31,79,29,15,4
S01010725,661,441,14,40,134,18,12,2
S01010726,825,501,26,48,185,33,24,8
S01010727,587,357,15,39,130,23,17,6
S01010728,756,484,15,49,167,20,15,6
S01010729,721,503,9,46,122,23,10,8
S01010730,651,437,14,43,113,26,9,9
S01010731,679,429,43,48,118,17,15,9
S01010732,621,338,39,37,95,44,49,19
S01010733,719,426,46,37,84,51,49,26
S01010734,747,421,53,51,83,56,59,24
S01010735,758,452,47,35,96,55,56,17
S01010736,391,245,10,14,100,11,5,6
S01010737,804,459,37,44,170,28,53,13
S01010738,842,523,44,40,158,28,39,10
S01010739,643,406,39,28,88,30,42,10
S01010740,488,245,40,20,83,40,41,19
S01010741,495,285,19,29,115,25,15,7
S01010742,642,399,35,30,111,28,31,8
S01010743,652,359,42,35,99,52,51,14
S01010744,859,538,36,56,155,35,22,17
S01010745,525,314,29,20,88,27,38,9
S01010746,777,498,35,42,131,35,25,11
S01010747,838,483,41,41,161,47,50,15
S01010748,479,290,15,23,105,29,15,2
S01010749,565,342,23,27,114,29,20,10
S01010750,481,279,19,9,133,21,11,9
S01010751,722,382,48,23,139,44,67,19
S01010752,765,463,45,36,98,53,61,9
S01010753,954,553,61,64,138,60,49,29
S01010754,706,434,35,26,115,38,49,9
S01010755,616,396,26,27,102,26,27,12
S01010756,605,399,17,31,121,25,9,3
S01010757,659,393,22,23,159,28,22,12
S01010758,506,290,16,33,133,10,17,7
S01010759,481,295,17,41,88,18,15,7
S01010760,555,313,24,23,155,15,18,7
S01010761,402,267,16,19,74,10,10,6
S01010762,435,268,13,23,83,20,19,9
S01010763,664,422,28,32,127,29,15,11
S01010764,429,261,7,20,116,11,12,2
S01010765,923,550,25,38,215,44,36,15
S01010766,560,307,26,27,141,18,33,8
S01010767,506,284,35,18,112,27,24,6
S01010768,538,300,25,28,136,13,25,11
S01010769,381,221,11,18,99,11,16,5
S01010770,646,419,24,34,97,28,36,8
S01010771,704,376,39,27,169,33,43,17
S01010772,617,327,39,23,140,22,56,10
S01010773,604,373,21,19,123,31,28,9
S01010774,1026,575,53,38,214,57,69,20
S01010775,494,369,8,21,65,9,15,7
S01010776,625,374,39,26,129,16,31,10
S01010777,380,219,32,23,59,13,20,14
S01010778,478,255,39,27,62,36,44,15
S01010779,734,428,56,35,122,31,44,18
S01010780,472,305,22,13,80,20,21,11
S01010781,724,487,21,46,117,25,17,11
S01010782,439,239,30,16,76,28,34,16
S01010783,660,372,45,34,106,41,34,28
S01010784,821,500,57,28,119,48,45,24
S01010785,615,411,20,30,101,28,18,7
S01010786,485,341,11,32,65,14,13,9
S01010787,655,435,17,26,122,21,25,9
S01010788,461,343,9,15,56,14,16,8
S01010789,666,399,30,38,138,27,25,9
S01010790,632,404,16,31,118,27,26,10
S01010791,761,459,27,36,159,33,31,16
S01010792,859,561,37,37,135,37,38,14
S01010793,485,332,15,21,79,17,16,5
S01010794,412,275,15,21,59,19,15,8
S01010795,971,604,45,48,202,36,22,14
S01010796,1081,717,46,55,188,35,26,14
S01010797,581,422,11,24,85,23,10,6
S01010798,494,318,19,27,80,24,16,10
S01010799,762,473,30,38,150,23,36,12
S01010800,581,375,29,20,96,25,21,15
S01010801,586,366,22,21,116,20,31,10
S01010802,467,321,23,22,63,17,12,9
S01010803,428,246,31,37,69,19,21,5
S01010804,572,366,15,43,112,13,17,6
S01010805,958,596,43,58,178,31,39,13
S01010806,678,386,51,33,94,30,66,18
S01010807,408,269,15,21,73,23,3,4
S01010808,388,256,9,20,65,21,10,7
S01010809,756,530,27,32,111,27,16,13
S01010810,370,198,14,18,112,12,11,5
S01010811,717,459,33,34,133,26,24,8
S01010812,373,235,30,14,55,13,12,14
S01010813,701,442,39,30,143,11,23,13
S01010814,566,375,20,20,115,12,18,6
S01010815,447,305,14,19,72,18,16,3
S01010816,570,337,9,45,126,27,14,12
S01010817,880,543,23,62,157,41,46,8
S01010818,986,631,34,58,192,38,27,6
S01010819,751,458,21,43,148,30,44,7
S01010820,1022,622,33,75,144,49,88,11
S01010821,628,377,5,50,153,24,13,6
S01010822,567,336,16,45,68,26,59,17
S01010823,497,287,29,40,52,21,58,10
S01010824,853,631,16,66,90,25,25,0
S01010825,1153,799,31,85,130,43,56,9
S01010826,581,336,18,52,131,24,14,6
S01010827,549,354,12,56,88,18,14,7
S01010828,928,667,27,94,78,32,23,7
S01010829,884,559,23,44,187,19,39,13
S01010830,442,275,24,49,65,11,13,5
S01010831,432,325,6,55,22,14,10,0
S01010832,593,413,33,50,56,9,25,7
S01010833,889,576,9,79,175,22,22,6
S01010834,1232,777,16,105,267,29,27,11
S01010835,576,323,13,55,148,15,17,5
S01010836,698,419,38,43,142,24,29,3
S01010837,636,356,21,59,146,12,37,5
S01010838,872,541,54,68,121,27,53,8
S01010839,646,381,29,65,116,21,28,6
S01010840,438,262,14,30,81,13,32,6
S01010841,867,498,47,52,176,29,46,19
S01010842,705,328,32,54,169,17,83,22
S01010843,538,280,25,24,136,10,54,9
S01010844,639,384,12,68,132,10,29,4
S01010845,477,272,18,40,99,16,27,5
S01010846,711,430,42,69,87,20,50,13
S01010847,624,437,19,48,89,16,12,3
S01010848,687,352,50,77,76,39,79,14
S01010849,687,347,38,83,76,49,75,19
S01010850,699,321,51,63,91,45,107,21
S01010851,668,362,58,44,78,42,67,17
S01010852,662,395,32,52,111,29,37,6
S01010853,757,448,37,60,115,26,54,17
S01010854,660,356,42,65,59,43,82,13
S01010855,412,228,23,43,71,17,26,4
S01010856,633,318,38,45,102,29,93,8
S01010857,694,431,29,73,63,37,52,9
S01010858,822,444,44,64,135,37,83,15
S01010859,622,348,40,51,82,36,53,12
S01010860,671,375,40,49,112,26,53,16
S01010861,767,289,50,40,100,29,88,171
S01010862,508,222,49,60,67,25,67,18
S01010863,634,359,19,62,145,26,16,7
S01010864,480,306,9,45,99,7,11,3
S01010865,536,289,8,51,165,9,8,6
S01010866,581,324,9,38,152,13,38,7
S01010867,529,299,12,48,130,13,20,7
S01010868,580,313,10,45,135,10,53,14
S01010869,872,539,26,81,156,24,30,16
S01010870,739,442,29,51,124,17,62,14
S01010871,626,408,27,62,85,18,22,4
S01010872,658,372,27,60,119,20,46,14
S01010873,517,253,21,28,104,16,80,15
S01010874,710,459,29,90,77,23,21,11
S01010875,512,324,18,52,67,17,32,2
S01010876,552,308,32,62,62,21,59,8
S01010877,1286,609,64,83,160,43,146,181
S01010878,991,459,54,47,157,20,79,175
S01010879,880,573,37,53,134,21,50,12
S01010880,497,264,34,39,78,19,50,13
S01010881,576,347,26,50,118,14,19,2
S01010882,787,511,36,76,81,18,55,10
S01010883,799,486,41,91,93,23,51,14
S01010884,882,351,78,53,163,43,163,31
S01010885,1022,480,86,82,103,47,181,43
S01010886,499,247,51,55,51,12,54,29
S01010887,556,225,42,51,108,30,90,10
S01010888,952,488,73,61,148,35,124,23
S01010889,688,351,61,33,92,14,115,22
S01010890,569,236,32,24,147,22,95,13
S01010891,596,301,30,48,87,27,87,16
S01010892,702,331,50,37,145,17,103,19
S01010893,723,372,39,52,95,33,118,14
S01010894,545,306,38,32,81,22,57,9
S01010895,396,162,34,21,83,23,66,7
S01010896,748,294,66,54,151,52,110,21
S01010897,696,319,59,45,80,40,134,19
S01010898,1034,606,61,88,95,37,133,14
S01010899,559,343,40,56,60,16,35,9
S01010900,672,356,49,39,90,48,67,23
S01010901,325,146,31,18,42,22,51,15
S01010902,742,393,44,50,130,23,89,13
S01010903,674,283,57,40,126,29,119,20
S01010904,430,204,36,38,46,19,81,6
S01010905,747,418,37,67,62,43,95,25
S01010906,724,427,42,59,46,45,80,25
S01010907,461,358,13,23,36,13,14,4
S01010908,846,573,32,51,89,35,53,13
S01010909,897,563,35,79,119,28,63,10
S01010910,620,321,58,50,58,39,86,8
S01010911,617,250,36,30,159,23,103,16
S01010912,559,231,39,55,108,29,77,20
S01010913,504,314,10,45,71,18,40,6
S01010914,874,589,34,73,91,21,58,8
S01010915,765,479,29,80,90,25,49,13
S01010916,563,225,50,60,63,33,115,17
S01010917,637,317,44,39,91,28,106,12
S01010918,936,485,47,79,197,33,75,20
S01010919,690,343,34,60,135,28,75,15
S01010920,540,229,61,56,52,37,91,14
S01010921,559,275,43,39,73,40,73,16
S01010922,729,325,49,75,128,44,92,16
S01010923,869,408,60,55,194,38,95,19
S01010924,528,285,19,29,103,22,62,8
S01010925,619,303,46,39,118,38,61,14
S01010926,774,393,57,53,151,24,86,10
S01010927,699,349,49,49,91,48,90,23
S01010928,577,274,41,49,80,48,75,10
S01010929,678,341,48,57,87,40,88,17
S01010930,666,504,22,43,62,18,12,5
S01010931,331,215,11,17,56,17,10,5
S01010932,1103,717,54,59,147,39,69,18
S01010933,634,436,13,36,93,20,30,6
S01010934,850,585,19,48,150,20,17,11
S01010935,618,360,15,33,163,15,19,13
S01010936,526,340,16,30,107,6,20,7
S01010937,573,401,18,33,89,15,12,5
S01010938,687,410,59,34,95,29,38,22
S01010939,583,362,21,45,114,18,20,3
S01010940,520,350,10,42,110,2,5,1
S01010941,975,661,24,84,158,21,17,10
S01010942,523,320,5,38,144,11,3,2
S01010943,629,388,48,43,77,23,36,14
S01010944,603,372,38,30,97,22,34,10
S01010945,415,280,20,21,67,11,12,4
S01010946,729,465,49,41,94,32,36,12
S01010947,587,366,39,22,97,24,33,6
S01010948,510,315,25,30,87,16,29,8
S01010949,1064,714,30,81,155,56,15,13
S01010950,616,367,32,26,146,24,13,8
S01010951,546,364,18,43,83,19,11,8
S01010952,567,405,20,37,64,21,17,3
S01010953,576,391,9,42,87,18,22,7
S01010954,934,664,26,69,91,46,10,28
S01010955,791,533,28,60,85,57,13,15
S01010956,743,532,30,37,86,22,25,11
S01010957,443,295,5,21,103,5,11,3
S01010958,476,306,12,19,106,16,13,4
S01010959,671,446,32,56,85,23,20,9
S01010960,1088,696,71,78,139,47,48,9
S01010961,1048,687,52,62,143,39,47,18
S01010962,553,308,16,16,163,11,33,6
S01010963,770,541,28,50,96,23,23,9
S01010964,406,245,10,20,109,7,11,4
S01010965,782,472,54,52,95,38,51,20
S01010966,752,468,36,47,135,21,32,13
S01010967,652,400,25,46,109,25,34,13
S01010968,681,425,22,37,143,17,29,8
S01010969,535,332,19,26,118,10,19,11
S01010970,1110,680,42,57,196,32,91,12
S01010971,1286,814,49,74,209,44,78,18
S01010972,693,405,42,51,100,31,52,12
S01010973,492,302,14,36,106,13,17,4
S01010974,838,529,44,44,133,33,44,11
S01010975,482,275,30,31,73,27,36,10
S01010976,1581,1214,41,91,106,68,42,19
S01010977,535,359,17,40,83,13,21,2
S01010978,668,418,37,37,103,27,33,13
S01010979,652,421,39,51,81,27,24,9
S01010980,603,375,28,42,97,13,35,13
S01010981,535,304,23,30,103,18,40,17
S01010982,982,640,28,35,172,30,63,14
S01010983,847,534,19,39,198,16,30,11
S01010984,840,502,20,39,222,27,22,8
S01010985,613,389,26,41,102,23,27,5
S01010986,529,415,7,38,47,17,3,2
S01010987,290,218,8,21,22,14,4,3
S01010988,442,328,10,43,34,15,7,5
S01010989,1111,916,21,54,56,36,17,11
S01010990,596,366,24,24,128,18,30,6
S01010991,1442,1140,33,79,101,43,30,16
S01010992,1320,1071,30,71,54,47,32,15
S01010993,547,371,16,28,94,15,19,4
S01010994,2015,1517,31,124,220,62,39,22
S01010995,668,432,17,43,136,21,14,5
S01010996,650,458,13,47,101,18,7,6
S01010997,793,482,14,50,205,26,10,6
S01010998,1700,1349,27,90,128,61,24,21
S01010999,650,369,15,30,185,20,26,5
S01011000,831,512,22,42,125,30,75,25
S01011001,482,303,16,31,87,16,20,9
S01011002,521,321,19,28,85,21,35,12
S01011003,574,363,24,46,77,18,33,13
S01011004,586,416,22,34,76,13,17,8
S01011005,596,348,19,41,107,30,39,12
S01011006,746,540,20,32,95,21,20,18
S01011007,625,368,27,45,111,16,41,17
S01011008,675,400,41,34,138,19,39,4
S01011009,489,340,21,23,58,7,27,13
S01011010,721,441,40,32,109,23,56,20
S01011011,586,306,52,33,93,18,64,20
S01011012,863,482,66,55,116,52,69,23
S01011013,640,396,29,25,117,22,37,14
S01011014,657,442,29,38,95,14,23,16
S01011015,442,290,30,16,79,8,17,2
S01011016,901,677,38,55,65,27,26,13
S01011017,1256,906,43,79,141,31,39,17
S01011018,1070,710,37,73,156,40,38,16
S01011019,893,616,37,51,112,38,25,14
S01011020,351,251,9,11,53,10,14,3
S01011021,646,383,35,43,102,29,32,22
S01011022,525,352,23,36,53,18,34,9
S01011023,744,467,42,48,74,44,43,26
S01011024,878,509,63,61,82,59,67,37
S01011025,536,336,48,33,50,17,41,11
S01011026,449,257,33,23,63,23,38,12
S01011027,805,482,66,55,84,38,55,25
S01011028,824,456,52,54,130,61,49,22
S01011029,562,335,26,34,90,29,34,14
S01011030,766,537,17,60,105,15,20,12
S01011031,819,533,51,31,112,42,39,11
S01011032,677,403,50,42,102,24,44,12
S01011033,599,422,20,24,74,21,30,8
S01011034,616,373,26,23,105,21,55,13
S01011035,486,305,35,28,41,31,31,15
S01011036,752,470,45,55,93,37,40,12
S01011037,780,468,60,45,81,53,49,24
S01011038,742,415,61,51,90,55,55,15
S01011039,690,443,31,40,97,27,39,13
S01011040,962,605,77,61,92,60,51,16
S01011041,562,278,52,54,69,46,48,15
S01011042,603,418,26,36,69,22,22,10
S01011043,897,564,68,43,106,45,53,18
S01011044,834,530,62,45,84,49,40,24
S01011045,679,433,39,26,126,26,17,12
S01011046,680,448,19,27,121,31,19,15
S01011047,789,500,22,35,162,42,20,8
S01011048,931,589,30,47,183,37,29,16
S01011049,614,420,16,21,120,22,13,2
S01011050,747,507,25,33,126,27,21,8
S01011051,791,546,24,28,150,19,15,9
S01011052,845,552,16,32,192,20,26,7
S01011053,532,326,20,32,91,23,25,15
S01011054,498,337,11,22,93,19,11,5
S01011055,428,295,12,17,72,14,11,7
S01011056,501,360,6,28,63,25,17,2
S01011057,555,394,12,18,80,23,19,9
S01011058,487,336,12,37,68,16,13,5
S01011059,581,386,22,23,81,36,25,8
S01011060,828,548,14,46,172,23,21,4
S01011061,781,520,32,44,123,29,25,8
S01011062,1006,687,34,43,160,35,38,9
S01011063,813,514,37,42,143,26,39,12
S01011064,942,644,26,32,168,35,22,15
S01011065,688,414,26,41,143,35,18,11
S01011066,450,275,16,20,104,21,8,6
S01011067,815,478,32,38,185,43,25,14
S01011068,592,348,28,27,135,35,6,13
S01011069,525,307,15,19,121,33,22,8
S01011070,657,430,18,26,131,32,13,7
S01011071,724,420,33,36,175,36,20,4
S01011072,815,545,31,35,118,38,36,12
S01011073,528,346,9,31,88,27,16,11
S01011074,456,309,15,23,72,16,12,9
S01011075,611,372,29,19,100,38,37,16
S01011076,800,511,34,26,141,38,34,16
S01011077,721,413,51,31,133,40,39,14
S01011078,966,631,17,56,168,38,39,17
S01011079,957,656,42,42,130,50,21,16
S01011080,835,516,43,41,154,27,35,19
S01011081,598,370,29,39,97,28,26,9
S01011082,491,296,32,20,80,15,39,9
S01011083,856,543,40,29,175,32,27,10
S01011084,662,405,22,33,150,23,12,17
S01011085,675,429,12,42,152,19,15,6
S01011086,475,301,7,25,100,21,18,3
S01011087,644,414,19,29,132,22,20,8
S01011088,838,533,23,54,159,26,31,12
S01011089,676,399,35,40,146,26,22,8
S01011090,548,359,8,30,105,28,14,4
S01011091,549,396,23,19,80,22,6,3
S01011092,1714,1255,80,123,88,82,65,21
S01011093,2245,1625,97,148,183,93,75,24
S01011094,547,391,17,30,72,20,12,5
S01011095,826,594,13,44,121,30,12,12
S01011096,700,518,16,43,79,19,14,11
S01011097,518,367,14,26,78,20,10,3
S01011098,866,580,30,48,149,30,25,4
S01011099,627,401,39,43,62,39,30,13
S01011100,396,243,13,25,83,14,13,5
S01011101,585,350,35,30,95,29,33,13
S01011102,566,336,43,24,84,19,38,22
S01011103,587,335,34,27,115,10,45,21
S01011104,456,274,14,28,104,7,23,6
S01011105,613,399,25,26,116,12,28,7
S01011106,637,443,45,28,36,53,15,17
S01011107,1693,1227,82,126,99,72,66,21
S01011108,510,341,24,44,55,13,21,12
S01011109,619,427,15,20,120,16,17,4
S01011110,705,462,35,41,81,31,39,16
S01011111,805,508,35,41,115,33,57,16
S01011112,104,70,2,4,24,1,3,0
S01011113,749,505,18,31,153,11,24,7
S01011114,887,607,22,56,150,25,22,5
S01011115,691,446,37,42,84,26,41,15
S01011116,664,448,22,44,96,22,21,11
S01011117,628,408,10,49,119,16,13,13
S01011118,687,474,15,45,113,26,10,4
S01011119,666,414,6,41,157,17,17,14
S01011120,872,554,22,42,205,29,15,5
S01011121,483,336,24,23,64,8,25,3
S01011122,585,406,19,35,79,17,20,9
S01011123,811,549,31,37,132,27,29,6
S01011124,449,328,14,34,39,14,17,3
S01011125,337,241,13,17,29,12,19,6
S01011126,525,377,22,28,50,23,17,8
S01011127,324,237,9,19,2,49,2,6
S01011128,770,498,29,49,108,28,41,17
S01011129,626,427,18,24,102,46,3,6
S01011130,565,359,21,24,105,16,27,13
S01011131,585,400,29,45,75,17,15,4
S01011132,683,452,17,45,120,31,13,5
S01011133,408,267,21,14,76,7,15,8
S01011134,659,444,20,21,137,14,12,11
S01011135,771,506,38,43,140,20,15,9
S01011136,487,315,20,28,87,14,15,8
S01011137,624,422,45,41,64,29,15,8
S01011138,450,327,26,20,37,22,17,1
