"dz_2011","total","llti","no_llti"
"S01011170",911,172,739
"S01011171",905,154,751
"S01011172",752,167,585
"S01011173",601,152,449
"S01011174",523,150,373
"S01011175",532,151,381
"S01011176",475,108,367
"S01011177",872,178,694
"S01011178",514,110,404
"S01011179",399,105,294
"S01011180",670,172,498
"S01011181",1511,207,1304
"S01011182",511,106,405
"S01011183",571,102,469
"S01011184",1035,137,898
"S01011185",680,142,538
"S01011186",848,224,624
"S01011187",665,108,557
"S01011188",951,195,756
"S01011189",820,202,618
"S01011190",475,135,340
"S01011191",708,141,567
"S01011192",778,139,639
"S01011193",703,139,564
"S01011194",727,143,584
"S01011195",631,98,533
"S01011196",903,218,685
"S01011197",871,213,658
"S01011198",624,138,486
"S01011199",781,177,604
"S01011200",740,165,575
"S01011201",586,135,451
"S01011202",844,201,643
"S01011203",806,185,621
"S01011204",555,85,470
"S01011206",734,102,632
"S01011207",757,197,560
"S01011208",907,103,804
"S01011209",633,142,491
"S01011210",502,88,414
"S01011211",702,101,601
"S01011212",548,117,431
"S01011213",989,206,783
"S01011214",1144,320,824
"S01011215",485,140,345
"S01011216",482,107,375
"S01011217",799,201,598
"S01011218",639,142,497
"S01011219",682,185,497
"S01011220",889,240,649
"S01011221",947,205,742
"S01011222",662,155,507
"S01011223",796,170,626
"S01011224",681,218,463
"S01011225",758,201,557
"S01011226",1003,257,746
"S01011227",709,160,549
"S01011228",768,203,565
"S01011229",535,178,357
"S01011230",980,395,585
"S01011231",604,195,409
"S01011232",915,219,696
"S01011233",348,87,261
"S01011234",1031,253,778
"S01011235",525,144,381
"S01011236",416,132,284
"S01011237",839,193,646
"S01011238",644,173,471
"S01011239",717,241,476
"S01011240",690,235,455
"S01011241",974,308,666
"S01011242",775,222,553
"S01011243",881,274,607
"S01011244",666,195,471
"S01011245",848,257,591
"S01011246",842,206,636
"S01011247",826,226,600
"S01011248",739,144,595
"S01011249",723,109,614
"S01011250",916,178,738
"S01011251",871,206,665
"S01011252",825,181,644
"S01011253",855,222,633
"S01011254",955,126,829
"S01011255",428,45,383
"S01011256",497,40,457
"S01011257",408,95,313
"S01011258",576,120,456
"S01011259",763,213,550
"S01011260",718,170,548
"S01011261",809,186,623
"S01011262",495,130,365
"S01011263",898,232,666
"S01011264",688,138,550
"S01011265",900,203,697
"S01011266",908,229,679
"S01011267",485,106,379
"S01011268",226,48,178
"S01011269",594,175,419
"S01011270",680,174,506
"S01011271",821,258,563
"S01011272",728,206,522
"S01011273",901,152,749
"S01011274",888,188,700
"S01011275",711,143,568
"S01011276",978,218,760
"S01011277",546,83,463
"S01011278",494,57,437
"S01011279",651,132,519
"S01011280",590,101,489
"S01011281",645,83,562
"S01011282",918,120,798
"S01011283",737,64,673
"S01011285",729,158,571
"S01011286",637,142,495
"S01011287",807,186,621
"S01011288",757,155,602
"S01011289",821,206,615
"S01011290",1166,402,764
"S01011291",768,208,560
"S01011292",827,226,601
"S01011293",736,189,547
"S01011294",780,288,492
"S01011295",946,178,768
"S01011296",556,158,398
"S01011297",839,186,653
"S01011298",642,117,525
"S01011299",494,91,403
"S01011300",944,223,721
"S01011301",641,103,538
"S01011302",856,314,542
"S01011303",877,163,714
"S01011304",708,130,578
"S01011305",829,155,674
"S01011306",590,132,458
"S01011307",2339,279,2060
"S01011308",542,88,454
"S01011309",718,142,576
"S01011310",706,139,567
"S01011311",690,145,545
"S01011312",1103,200,903
"S01011313",735,167,568
"S01011314",1097,190,907
"S01011315",300,81,219
"S01011316",748,165,583
"S01011317",827,244,583
"S01011318",964,243,721
"S01011319",867,203,664
"S01011320",522,152,370
"S01011321",596,90,506
"S01011322",634,81,553
"S01011323",951,204,747
"S01011324",449,97,352
"S01011325",737,225,512
"S01011326",747,235,512
"S01011327",678,257,421
"S01011328",698,173,525
"S01011329",914,243,671
"S01011330",754,137,617
"S01011331",561,130,431
"S01011332",900,190,710
"S01011333",733,175,558
"S01011334",1237,161,1076
"S01011335",935,201,734
"S01011336",617,126,491
"S01011337",682,119,563
"S01011338",522,85,437
"S01011339",449,97,352
"S01011340",694,176,518
"S01011341",721,150,571
"S01011342",702,117,585
"S01011343",965,251,714
"S01011344",744,187,557
"S01011345",794,151,643
"S01011346",678,166,512
"S01011347",1117,284,833
"S01011348",921,212,709
"S01011349",923,127,796
"S01011350",669,137,532
"S01011351",696,194,502
"S01011352",651,158,493
"S01011353",650,176,474
"S01011354",730,142,588
"S01011355",964,225,739
"S01011356",962,148,814
"S01011357",852,213,639
"S01011358",547,68,479
"S01011359",737,243,494
"S01011360",756,125,631
"S01011361",398,87,311
"S01011362",1303,276,1027
"S01011363",786,225,561
"S01011364",659,115,544
"S01011365",648,63,585
"S01011366",498,203,295
"S01011367",840,211,629
"S01011368",1429,97,1332
"S01011369",811,179,632
"S01011370",225,55,170
"S01011371",844,201,643
"S01011372",667,176,491
"S01011373",674,148,526
"S01011374",694,82,612
"S01011375",726,129,597
"S01011376",475,162,313
"S01011377",594,93,501
"S01011378",793,184,609
"S01011379",902,121,781
"S01011380",670,154,516
"S01011381",617,137,480
"S01011382",396,97,299
"S01011383",686,265,421
"S01011384",734,177,557
"S01011385",957,257,700
"S01011386",648,167,481
"S01011387",834,237,597
"S01011388",332,71,261
"S01011389",1512,268,1244
"S01011390",604,155,449
"S01011391",450,103,347
"S01011392",680,139,541
"S01011393",612,167,445
"S01011394",613,64,549
"S01011395",737,240,497
"S01011396",779,252,527
"S01011397",823,255,568
"S01011398",779,213,566
"S01011399",508,123,385
"S01011400",396,102,294
"S01011401",647,177,470
"S01011402",954,291,663
"S01011403",534,94,440
"S01011404",924,254,670
"S01011405",635,132,503
"S01011406",537,126,411
"S01011407",1105,250,855
"S01011408",827,198,629
"S01011409",839,201,638
"S01011410",628,149,479
"S01011411",488,99,389
"S01011412",777,171,606
"S01011413",443,42,401
"S01011414",827,184,643
"S01011415",872,176,696
"S01011416",626,80,546
"S01011417",712,205,507
"S01011418",552,174,378
"S01011419",558,162,396
"S01011420",491,137,354
"S01011421",506,74,432
"S01011422",467,135,332
"S01011423",570,149,421
"S01011424",560,135,425
"S01011425",779,186,593
"S01011426",1852,341,1511
"S01011427",471,137,334
"S01011428",275,70,205
"S01011429",1835,347,1488
"S01011430",859,178,681
"S01011431",1033,319,714
"S01011432",960,214,746
"S01011433",909,159,750
"S01011434",503,124,379
"S01011435",1015,192,823
"S01011436",630,164,466
"S01011437",731,205,526
"S01011438",544,120,424
"S01011439",1262,333,929
"S01011440",503,127,376
"S01011441",841,212,629
"S01011442",605,192,413
"S01011443",456,146,310
"S01011444",624,163,461
"S01011445",379,100,279
"S01011446",3508,483,3025
"S01011447",821,197,624
"S01011448",732,151,581
"S01011449",336,111,225
"S01011450",652,118,534
"S01011451",2446,313,2133
"S01011452",947,176,771
"S01011453",728,166,562
"S01011454",802,179,623
"S01011455",746,193,553
"S01011456",814,223,591
"S01011457",917,202,715
"S01011458",1114,125,989
"S01011459",390,96,294
"S01011460",847,165,682
"S01011461",578,120,458
"S01011462",806,173,633
"S01011463",670,135,535
"S01011464",1486,107,1379
"S01011465",547,124,423
"S01011466",592,163,429
"S01011467",539,92,447
"S01011468",141,10,131
"S01011469",859,163,696
"S01011470",958,277,681
"S01011471",953,256,697
"S01011472",796,235,561
"S01011473",787,298,489
"S01011474",694,257,437
"S01011475",605,228,377
"S01011476",487,64,423
"S01011477",851,102,749
"S01011478",1060,155,905
"S01011479",733,143,590
"S01011480",1030,149,881
"S01011481",812,134,678
"S01011482",895,235,660
"S01011483",531,78,453
"S01011484",865,234,631
"S01011485",965,259,706
"S01011486",569,155,414
"S01011487",873,212,661
"S01011488",697,182,515
"S01011489",750,86,664
"S01011490",1448,355,1093
"S01011491",514,124,390
"S01011492",760,164,596
"S01011493",545,39,506
"S01011494",633,152,481
"S01011495",713,181,532
"S01011496",642,145,497
"S01011497",617,72,545
"S01011498",672,58,614
"S01011499",610,111,499
"S01011500",512,119,393
"S01011501",673,186,487
"S01011502",573,138,435
"S01011503",823,174,649
"S01011504",898,199,699
"S01011505",633,148,485
"S01011506",738,169,569
"S01011507",612,161,451
"S01011508",962,151,811
"S01011509",610,120,490
"S01011510",887,185,702
"S01011511",524,131,393
"S01011512",1160,253,907
"S01011513",774,195,579
"S01011514",1085,243,842
"S01011515",522,96,426
"S01011516",887,106,781
"S01011517",565,137,428
"S01011518",530,186,344
"S01011519",781,179,602
"S01011520",596,169,427
"S01011521",758,175,583
"S01011522",956,269,687
"S01011523",815,169,646
"S01011524",890,167,723
"S01011525",975,244,731
"S01011526",1121,222,899
"S01011527",602,102,500
"S01011528",974,269,705
"S01011529",443,123,320
"S01011530",856,241,615
"S01011531",707,224,483
"S01011532",1147,111,1036
"S01011533",753,282,471
"S01011534",696,147,549
"S01011535",1089,351,738
"S01011536",674,91,583
"S01011537",530,58,472
"S01011538",506,69,437
"S01011539",738,195,543
"S01011540",1052,242,810
"S01011541",937,191,746
"S01011542",1626,304,1322
"S01011543",810,177,633
"S01011544",673,191,482
"S01011545",572,153,419
"S01011546",747,57,690
"S01011547",609,53,556
"S01011548",746,176,570
"S01011549",801,147,654
"S01011550",714,99,615
"S01011551",548,124,424
"S01011552",1217,245,972
"S01011554",872,235,637
"S01011555",291,58,233
"S01011556",397,97,300
"S01011557",561,129,432
"S01011558",436,88,348
"S01011559",620,162,458
"S01011560",757,186,571
"S01011561",450,128,322
"S01011562",526,94,432
"S01011563",883,213,670
"S01011564",570,155,415
"S01011565",952,181,771
"S01011566",616,143,473
"S01011567",965,298,667
"S01011568",847,170,677
"S01011569",1051,252,799
"S01011570",633,193,440
"S01011571",537,186,351
"S01011572",700,166,534
"S01011573",1084,200,884
"S01011574",1100,185,915
"S01011575",228,68,160
"S01011576",897,359,538
"S01011577",628,141,487
"S01011578",845,185,660
"S01011579",556,97,459
"S01011580",766,156,610
"S01011581",688,265,423
"S01011582",1033,189,844
"S01011583",672,136,536
"S01011584",708,177,531
"S01011585",719,187,532
"S01011586",578,151,427
"S01011587",428,90,338
"S01011588",792,187,605
"S01011589",2040,320,1720
"S01011590",689,179,510
"S01011591",597,186,411
"S01011592",705,182,523
"S01011593",717,160,557
"S01011594",438,123,315
"S01011595",518,90,428
"S01011596",997,216,781
"S01011597",611,166,445
"S01011598",785,249,536
"S01011599",823,198,625
"S01011600",973,247,726
"S01011601",766,63,703
"S01011602",490,134,356
"S01011603",791,272,519
"S01011604",690,157,533
"S01011605",844,224,620
"S01011606",604,48,556
"S01011607",569,73,496
"S01011608",945,120,825
"S01011609",970,267,703
"S01011610",679,181,498
"S01011611",694,168,526
"S01011613",1366,285,1081
"S01011614",296,67,229
"S01011615",728,162,566
"S01011616",423,129,294
"S01011617",752,198,554
"S01011618",654,139,515
"S01011619",892,123,769
"S01011620",703,64,639
"S01011621",781,128,653
"S01011622",160,31,129
"S01011623",703,180,523
"S01011624",722,107,615
"S01011625",428,82,346
"S01011626",448,42,406
"S01011627",733,63,670
"S01011628",1289,203,1086
"S01011629",629,140,489
"S01011630",744,182,562
"S01011631",628,155,473
"S01011632",754,174,580
"S01011633",631,142,489
"S01011634",565,137,428
"S01011635",303,67,236
"S01011636",720,163,557
"S01011637",686,171,515
"S01011638",483,140,343
"S01011639",590,151,439
"S01011640",674,165,509
"S01011641",476,93,383
"S01011642",705,114,591
"S01011643",732,136,596
"S01011644",557,150,407
"S01011645",640,156,484
"S01011646",696,108,588
"S01011647",878,97,781
"S01011648",958,147,811
"S01011649",238,52,186
"S01011650",721,130,591
"S01011651",926,204,722
"S01011652",760,135,625
"S01011653",1035,223,812
"S01011654",983,259,724
"S01011655",846,241,605
"S01011656",273,92,181
"S01011657",514,129,385
"S01011658",655,157,498
"S01011659",808,202,606
"S01011660",753,126,627
"S01011661",516,121,395
"S01011662",555,61,494
"S01011663",811,144,667
"S01011664",1044,296,748
"S01011665",850,237,613
"S01011666",853,256,597
"S01011667",632,186,446
"S01011668",1042,234,808
"S01011669",630,144,486
"S01011670",536,103,433
"S01011671",680,170,510
"S01011672",604,153,451
"S01011673",661,165,496
"S01011674",626,166,460
"S01011675",802,212,590
"S01011676",699,181,518
"S01011678",464,141,323
"S01011679",205,33,172
"S01011680",1100,290,810
"S01011681",847,200,647
"S01011682",1763,348,1415
"S01011683",1186,262,924
"S01011684",406,107,299
"S01011685",1210,170,1040
"S01011686",689,115,574
"S01011687",1265,265,1000
"S01011688",1075,218,857
"S01011689",667,99,568
"S01011690",983,139,844
"S01011691",176,33,143
"S01011692",1074,281,793
"S01011693",683,128,555
"S01011695",3865,610,3255
"S01011697",1029,136,893
"S01011698",643,163,480
"S01011699",911,143,768
"S01011700",759,184,575
"S01011701",905,127,778
"S01011702",733,171,562
"S01011703",1184,175,1009
"S01011704",576,72,504
"S01011705",650,134,516
"S01011706",1028,280,748
"S01011707",713,118,595
"S01011708",764,192,572
"S01011709",1018,229,789
"S01011710",647,126,521
"S01011711",683,197,486
"S01011712",460,117,343
"S01011713",671,177,494
"S01011714",485,38,447
"S01011715",633,159,474
"S01011716",917,115,802
"S01011717",710,141,569
"S01011718",881,86,795
"S01011719",634,43,591
"S01011720",529,94,435
"S01011721",716,165,551
"S01011722",579,141,438
"S01011723",799,207,592
"S01011724",733,98,635
"S01011725",634,56,578
"S01011726",444,48,396
"S01011728",929,166,763
"S01011729",710,178,532
"S01011730",844,191,653
"S01011731",866,205,661
"S01011732",785,110,675
"S01011733",851,201,650
"S01011734",751,166,585
"S01011735",736,135,601
"S01011736",770,125,645
"S01011737",640,114,526
"S01011738",1371,289,1082
"S01011739",502,110,392
"S01011740",899,206,693
"S01011741",657,161,496
"S01011742",758,131,627
"S01011743",797,151,646
"S01011744",849,215,634
"S01011745",711,257,454
"S01011746",539,119,420
"S01011747",992,214,778
"S01011748",878,149,729
"S01011749",769,140,629
"S01011750",876,202,674
"S01011751",972,202,770
"S01011752",921,173,748
"S01011753",777,138,639
"S01011754",764,176,588
"S01011755",939,192,747
"S01011756",879,166,713
"S01011757",731,185,546
"S01011758",624,120,504
"S01011759",728,176,552
"S01011760",884,195,689
"S01011761",720,118,602
"S01011762",656,132,524
"S01011763",676,170,506
"S01011764",277,52,225
"S01011765",974,122,852
"S01011766",610,109,501
"S01011767",848,233,615
"S01011768",738,175,563
"S01011769",639,190,449
"S01011770",808,224,584
"S01011771",667,73,594
"S01011772",882,108,774
"S01011773",596,41,555
"S01011774",941,137,804
"S01011775",904,72,832
"S01011776",295,22,273
"S01011777",645,82,563
"S01011778",634,88,546
"S01011779",793,118,675
"S01011780",939,124,815
"S01011781",584,74,510
"S01011782",683,125,558
"S01011783",575,88,487
"S01011784",793,183,610
"S01011785",873,218,655
"S01011787",953,237,716
"S01011788",381,30,351
"S01011789",3487,486,3001
"S01011790",998,209,789
"S01011791",735,203,532
"S01011792",888,303,585
"S01011793",685,172,513
"S01011794",884,231,653
"S01011795",490,133,357
"S01011796",658,137,521
"S01011797",592,112,480
"S01011798",384,98,286
"S01011799",918,158,760
"S01011800",685,149,536
"S01011801",459,95,364
"S01011802",731,173,558
"S01011803",1426,270,1156
"S01011804",457,122,335
"S01011805",459,75,384
"S01011806",964,172,792
"S01011807",1102,196,906
"S01011808",623,125,498
"S01011809",719,128,591
"S01011810",942,195,747
"S01011811",937,151,786
"S01011812",669,123,546
"S01011813",760,122,638
"S01011814",721,118,603
"S01011815",816,94,722
"S01011816",638,95,543
"S01011817",1144,169,975
"S01011818",978,153,825
"S01011819",836,164,672
"S01011820",599,167,432
"S01011821",310,59,251
"S01011822",712,146,566
"S01011823",608,118,490
"S01011824",703,113,590
"S01011825",535,100,435
"S01011826",654,115,539
"S01011827",414,107,307
"S01011828",909,185,724
"S01011829",409,82,327
"S01011830",456,89,367
"S01011831",524,124,400
"S01011832",838,196,642
"S01011833",1016,170,846
"S01011834",538,56,482
"S01011835",685,81,604
"S01011836",615,98,517
"S01011837",798,154,644
"S01011838",687,94,593
"S01011839",1259,182,1077
"S01011840",669,107,562
"S01011841",950,187,763
"S01011842",966,194,772
"S01011843",988,139,849
"S01011844",786,139,647
"S01011845",857,137,720
"S01011846",869,133,736
"S01011847",429,55,374
"S01011848",727,116,611
"S01011849",813,115,698
"S01011850",750,85,665
"S01011851",898,165,733
"S01011852",1012,205,807
"S01011853",708,100,608
"S01011854",810,175,635
"S01011855",848,167,681
"S01011856",636,105,531
"S01011857",1077,209,868
"S01011858",1016,215,801
"S01011859",839,233,606
"S01011860",877,124,753
"S01011861",616,121,495
"S01011862",903,166,737
"S01011863",746,206,540
"S01011864",722,118,604
"S01011865",613,143,470
"S01011866",817,138,679
"S01011867",574,141,433
"S01011868",887,158,729
"S01011869",773,151,622
"S01011870",696,145,551
"S01011871",1089,153,936
"S01011872",1057,145,912
"S01011873",812,94,718
"S01011874",419,56,363
"S01011875",672,144,528
"S01011876",958,155,803
"S01011877",546,102,444
"S01011878",1073,192,881
"S01011879",431,53,378
"S01011880",712,106,606
"S01011881",555,125,430
"S01011882",941,220,721
"S01011883",1683,190,1493
"S01011884",903,124,779
"S01011885",689,89,600
"S01011886",674,116,558
"S01011887",594,99,495
"S01011888",719,121,598
"S01011889",835,197,638
"S01011890",708,138,570
"S01011891",1260,288,972
"S01011892",981,115,866
"S01011893",698,131,567
"S01011894",1074,154,920
"S01011895",664,158,506
"S01011896",866,148,718
"S01011897",1027,151,876
"S01011898",470,53,417
"S01011899",779,99,680
"S01011900",735,102,633
"S01011901",999,124,875
"S01011902",966,189,777
"S01011903",798,144,654
"S01011904",819,168,651
"S01011905",804,101,703
"S01011906",425,52,373
"S01011907",745,109,636
"S01011908",376,46,330
"S01011909",1036,69,967
"S01011910",910,170,740
"S01011911",641,135,506
"S01011912",727,169,558
"S01011913",739,161,578
"S01011914",878,136,742
"S01011915",811,168,643
"S01011916",592,131,461
"S01011917",510,127,383
"S01011918",626,131,495
"S01011919",890,139,751
"S01011920",622,130,492
"S01011921",594,116,478
"S01011922",768,150,618
"S01011923",1315,253,1062
"S01011924",454,83,371
"S01011925",758,52,706
"S01011926",656,123,533
"S01011927",613,135,478
"S01011928",704,144,560
"S01011929",621,135,486
"S01011930",709,143,566
"S01011931",625,127,498
"S01011932",497,92,405
"S01011933",538,80,458
"S01011934",1199,287,912
"S01011935",966,161,805
"S01011936",548,75,473
"S01011937",667,145,522
"S01011938",682,125,557
"S01011939",737,138,599
"S01011940",559,104,455
"S01011941",591,93,498
"S01011942",849,196,653
"S01011943",1166,266,900
"S01011944",444,71,373
"S01011945",827,145,682
"S01011946",804,166,638
"S01011947",490,103,387
"S01011948",1159,303,856
"S01011949",715,166,549
"S01011950",886,248,638
"S01011951",678,112,566
"S01011953",754,97,657
"S01011954",382,74,308
"S01011955",975,224,751
"S01011956",1033,135,898
"S01011957",900,141,759
"S01011958",1566,256,1310
"S01011959",1003,209,794
"S01011960",802,95,707
"S01011961",734,106,628
"S01011962",882,93,789
"S01011963",328,85,243
"S01011964",983,170,813
"S01011965",900,175,725
"S01011966",842,138,704
"S01011967",1155,192,963
"S01011968",893,159,734
"S01011969",807,176,631
"S01011970",990,163,827
"S01011971",577,91,486
"S01011972",1243,228,1015
"S01011973",656,133,523
"S01011974",872,143,729
"S01011975",452,83,369
"S01011976",780,150,630
"S01011977",1129,251,878
"S01011978",693,178,515
"S01011979",1014,176,838
"S01011980",467,64,403
"S01011981",945,155,790
"S01011982",943,161,782
"S01011983",731,140,591
"S01011984",678,162,516
"S01011985",869,196,673
"S01011986",666,155,511
"S01011987",797,164,633
"S01011988",665,203,462
"S01011989",866,152,714
"S01011990",684,159,525
"S01011991",710,140,570
"S01011992",886,211,675
"S01011993",944,219,725
"S01011994",712,171,541
"S01011995",1072,137,935
"S01011996",410,77,333
"S01011997",886,167,719
"S01011998",545,80,465
"S01011999",621,98,523
"S01012000",454,58,396
"S01012001",507,92,415
"S01012002",561,159,402
"S01012003",529,91,438
"S01012004",880,198,682
"S01012005",770,99,671
"S01012006",1229,135,1094
"S01012007",813,196,617
"S01012008",973,162,811
"S01012009",853,142,711
"S01012010",1222,253,969
"S01012011",1122,200,922
"S01012012",647,158,489
"S01012013",614,94,520
"S01012014",846,195,651
"S01012015",984,156,828
"S01012016",852,136,716
"S01012017",506,94,412
"S01012018",876,142,734
"S01012019",846,132,714
"S01012020",698,178,520
"S01012021",565,88,477
"S01012022",660,123,537
"S01012023",539,101,438
"S01012024",868,113,755
"S01012025",690,140,550
"S01012026",116,22,94
"S01012027",2003,394,1609
"S01012028",932,132,800
"S01012029",1330,450,880
"S01012030",1289,171,1118
"S01012031",225,42,183
"S01012032",353,61,292
"S01012033",800,189,611
"S01012034",825,148,677
"S01012035",923,170,753
"S01012036",846,149,697
"S01012037",996,228,768
"S01012038",932,202,730
"S01012039",956,238,718
"S01012040",519,96,423
"S01012041",914,195,719
"S01012042",917,204,713
"S01012043",926,191,735
"S01012044",892,309,583
"S01012045",1069,275,794
"S01012046",686,197,489
"S01012047",932,288,644
"S01012048",769,238,531
"S01012049",660,147,513
"S01012050",684,90,594
"S01012051",929,231,698
"S01012052",866,220,646
"S01012053",903,207,696
"S01012054",725,163,562
"S01012055",981,284,697
"S01012056",785,178,607
"S01012057",773,158,615
"S01012058",728,136,592
"S01012059",870,250,620
"S01012060",865,233,632
"S01012061",978,193,785
"S01012062",846,119,727
"S01012063",547,81,466
"S01012064",653,153,500
"S01012065",624,168,456
"S01012066",852,167,685
"S01012067",534,144,390
"S01012068",479,160,319
"S01012069",538,165,373
"S01012070",710,226,484
"S01012071",1057,299,758
"S01012072",1107,320,787
"S01012073",705,94,611
"S01012074",715,89,626
"S01012075",724,59,665
"S01012076",722,182,540
"S01012077",751,141,610
"S01012078",977,206,771
"S01012079",917,243,674
"S01012080",809,150,659
"S01012081",674,160,514
"S01012082",534,151,383
"S01012083",812,290,522
"S01012084",577,93,484
"S01012085",677,138,539
"S01012086",1004,248,756
"S01012087",720,195,525
"S01012088",740,92,648
"S01012089",842,121,721
"S01012090",902,132,770
"S01012091",537,81,456
"S01012092",506,72,434
"S01012093",535,90,445
"S01012094",788,150,638
"S01012095",781,104,677
"S01012096",871,236,635
"S01012097",566,138,428
"S01012098",628,129,499
"S01012099",1052,340,712
"S01012100",1332,318,1014
"S01012101",672,88,584
"S01012102",670,119,551
"S01012103",925,150,775
"S01012104",924,81,843
"S01012105",1126,187,939
"S01012106",1101,130,971
"S01012107",692,152,540
"S01012108",908,357,551
"S01012109",922,210,712
"S01012110",585,178,407
"S01012111",558,133,425
"S01012112",846,266,580
"S01012113",990,239,751
"S01012114",982,117,865
"S01012115",517,132,385
"S01012116",493,115,378
"S01012117",466,40,426
"S01012118",1100,121,979
"S01012119",900,150,750
"S01012120",583,126,457
"S01012121",953,278,675
"S01012122",772,181,591
"S01012123",518,103,415
"S01012124",503,83,420
"S01012125",782,219,563
"S01012126",849,142,707
"S01012127",850,154,696
"S01012128",453,78,375
"S01012129",669,183,486
"S01012130",1068,372,696
"S01012131",1106,272,834
"S01012132",686,161,525
"S01012133",903,121,782
"S01012134",1183,281,902
"S01012135",1031,260,771
"S01012136",682,184,498
"S01012137",671,212,459
"S01012138",792,177,615
"S01012139",940,240,700
"S01012140",710,93,617
"S01012141",1014,157,857
"S01012142",952,163,789
"S01012143",869,165,704
"S01012144",967,191,776
"S01012145",909,136,773
"S01012146",745,232,513
"S01012147",753,214,539
"S01012148",756,204,552
"S01012149",855,187,668
"S01012150",778,210,568
"S01012151",499,148,351
"S01012152",744,226,518
"S01012153",932,248,684
"S01012154",617,153,464
"S01012155",546,158,388
"S01012156",606,208,398
"S01012157",989,184,805
"S01012158",1147,148,999
"S01012159",503,100,403
"S01012160",662,112,550
"S01012161",457,111,346
"S01012162",956,216,740
"S01012163",761,157,604
"S01012164",1098,87,1011
"S01012165",921,207,714
"S01012166",604,111,493
"S01012167",788,177,611
"S01012168",966,211,755
"S01012169",733,199,534
"S01012170",975,322,653
"S01012171",932,205,727
"S01012172",744,165,579
"S01012173",710,203,507
"S01012174",962,106,856
"S01012175",818,118,700
"S01012176",841,140,701
"S01012177",617,110,507
"S01012178",519,74,445
"S01012179",607,138,469
"S01012180",573,167,406
"S01012181",757,202,555
"S01012182",2301,388,1913
"S01012183",231,48,183
"S01012185",704,151,553
"S01012186",706,193,513
"S01012187",669,189,480
"S01012188",680,186,494
"S01012189",1053,163,890
"S01012190",84,10,74
"S01012191",872,117,755
"S01012192",390,48,342
"S01012193",562,49,513
"S01012194",561,45,516
"S01012195",1027,149,878
"S01012196",573,64,509
"S01012197",726,178,548
"S01012198",933,257,676
"S01012199",584,132,452
"S01012200",647,148,499
"S01012201",770,172,598
"S01012202",598,107,491
"S01012203",701,122,579
"S01012204",789,75,714
"S01012205",675,91,584
"S01012206",846,106,740
"S01012207",926,207,719
"S01012208",1057,219,838
"S01012209",737,161,576
"S01012210",790,216,574
"S01012211",715,159,556
"S01012212",762,125,637
"S01012213",808,103,705
"S01012214",681,105,576
"S01012215",843,114,729
"S01012216",709,83,626
"S01012217",463,122,341
"S01012218",425,85,340
"S01012219",846,262,584
"S01012220",629,218,411
"S01012221",628,176,452
"S01012222",789,240,549
"S01012223",722,200,522
"S01012224",767,146,621
"S01012225",1132,235,897
"S01012226",731,135,596
"S01012227",669,109,560
"S01012228",693,142,551
"S01012229",684,116,568
"S01012230",911,100,811
"S01012231",831,75,756
"S01012232",868,99,769
"S01012233",953,114,839
"S01012234",1082,114,968
"S01012235",457,81,376
"S01012236",610,104,506
"S01012237",956,106,850
"S01012238",604,147,457
"S01012239",586,147,439
"S01012240",842,205,637
"S01012241",569,71,498
"S01012242",800,89,711
"S01012243",489,77,412
"S01012244",1092,124,968
"S01012245",603,124,479
"S01012246",813,78,735
"S01012247",742,112,630
"S01012248",821,110,711
"S01012249",863,131,732
"S01012250",941,129,812
"S01012251",1121,211,910
"S01012252",554,98,456
"S01012253",874,207,667
"S01012254",754,113,641
"S01012255",768,188,580
"S01012256",629,89,540
"S01012257",1096,137,959
"S01012258",596,90,506
"S01012259",606,90,516
"S01012260",717,176,541
"S01012261",344,41,303
"S01012262",1983,204,1779
"S01012263",557,99,458
"S01012264",472,83,389
"S01012265",788,151,637
"S01012266",1060,232,828
"S01012267",711,118,593
"S01012268",1072,169,903
"S01012269",854,155,699
"S01012270",777,139,638
"S01012271",1504,214,1290
"S01012272",367,67,300
"S01012273",1109,173,936
"S01012274",786,120,666
"S01012275",807,132,675
"S01012276",953,207,746
"S01012277",832,144,688
"S01012278",719,211,508
"S01012279",584,105,479
"S01012280",933,168,765
"S01012281",704,128,576
"S01012282",1241,220,1021
"S01012283",752,145,607
"S01012284",779,171,608
"S01012285",537,120,417
"S01012286",1143,195,948
"S01012287",671,162,509
"S01012288",984,194,790
"S01012289",744,139,605
"S01012290",289,74,215
"S01012291",695,89,606
"S01012292",1140,228,912
"S01012293",477,102,375
"S01012294",870,180,690
"S01012295",754,102,652
"S01012296",380,44,336
"S01012297",1169,123,1046
"S01012298",739,134,605
"S01012299",621,88,533
"S01012300",294,72,222
"S01012301",840,146,694
"S01012302",787,158,629
"S01012303",1158,163,995
"S01012304",1080,192,888
"S01012305",698,152,546
"S01012306",594,128,466
"S01012307",416,102,314
"S01012308",601,103,498
"S01012309",426,105,321
"S01012310",1281,228,1053
"S01012311",578,164,414
"S01012312",1008,197,811
"S01012313",761,149,612
"S01012314",851,180,671
"S01012315",733,225,508
"S01012316",693,174,519
"S01012317",181,27,154
"S01012318",792,144,648
"S01012319",1008,155,853
"S01012320",687,125,562
"S01012321",599,128,471
"S01012322",753,140,613
"S01012323",1273,227,1046
"S01012324",917,200,717
"S01012325",590,146,444
"S01012326",482,116,366
"S01012327",874,180,694
"S01012328",417,98,319
"S01012329",960,195,765
"S01012330",474,95,379
