"output_area","total","scotland","ruk","elsewhere"
"S00111387",138,124,9,5
"S00111388",128,120,4,4
"S00111389",128,117,7,4
"S00111390",190,185,5,0
"S00111391",82,79,2,1
"S00111392",104,95,7,2
"S00111393",106,91,8,7
"S00111394",139,128,8,3
"S00111395",130,119,11,0
"S00111396",100,89,7,4
"S00111397",149,126,15,8
"S00111398",101,85,9,7
"S00111399",126,111,11,4
"S00111400",145,134,9,2
"S00111401",108,102,4,2
"S00111402",76,71,4,1
"S00111403",94,90,3,1
"S00111404",63,56,4,3
"S00111405",139,93,37,9
"S00111406",126,109,11,6
"S00111407",223,201,15,7
"S00111408",130,96,13,21
"S00111409",65,52,10,3
"S00111410",86,81,3,2
"S00111411",76,73,3,0
"S00111412",166,137,14,15
"S00111413",67,60,5,2
"S00111414",106,95,10,1
"S00111415",173,151,11,11
"S00111416",74,67,6,1
"S00111417",59,58,1,0
"S00111418",106,92,5,9
"S00111419",62,60,2,0
"S00111420",135,107,13,15
"S00111421",71,61,9,1
"S00111422",88,76,8,4
"S00111423",82,68,12,2
"S00111424",131,121,10,0
"S00111425",115,113,1,1
"S00111426",99,90,5,4
"S00111427",94,82,8,4
"S00111428",84,73,10,1
"S00111429",82,78,4,0
"S00111430",151,129,18,4
"S00111431",98,81,11,6
"S00111432",64,55,4,5
"S00111433",101,87,9,5
"S00111434",70,60,10,0
"S00111435",108,104,2,2
"S00111436",131,120,8,3
"S00111437",196,174,18,4
"S00111438",121,109,10,2
"S00111439",91,69,17,5
"S00111440",70,62,8,0
"S00111441",65,50,11,4
"S00111442",72,62,10,0
"S00111443",106,90,12,4
"S00111444",128,117,8,3
"S00111445",79,58,18,3
"S00111446",78,54,18,6
"S00111447",71,65,5,1
"S00111448",149,121,24,4
"S00111449",146,129,13,4
"S00111450",53,41,10,2
"S00111451",78,68,7,3
"S00111452",128,99,25,4
"S00111453",97,88,9,0
"S00111454",103,79,15,9
"S00111455",148,127,17,4
"S00111456",158,111,26,21
"S00111457",60,51,8,1
"S00111458",82,62,19,1
"S00111459",80,67,11,2
"S00111460",85,79,3,3
"S00111461",109,92,14,3
"S00111462",163,135,21,7
"S00111463",51,43,4,4
"S00111464",125,82,30,13
"S00111465",90,75,8,7
"S00111466",140,108,25,7
"S00111467",94,74,17,3
"S00111468",102,80,11,11
"S00111469",79,66,10,3
"S00111470",73,65,7,1
"S00111471",84,62,18,4
"S00111472",122,89,29,4
"S00111473",169,128,21,20
"S00111474",71,49,13,9
"S00111475",76,72,1,3
"S00111476",56,44,9,3
"S00111477",72,58,11,3
"S00111478",175,90,74,11
"S00111479",56,44,11,1
"S00111480",138,111,21,6
"S00111481",113,86,24,3
"S00111482",53,44,5,4
"S00111483",53,47,5,1
"S00111484",114,84,15,15
"S00111485",51,36,13,2
"S00111486",88,66,10,12
"S00111487",61,53,8,0
"S00111488",64,50,11,3
"S00111489",74,55,14,5
"S00111490",121,97,16,8
"S00111491",179,170,7,2
"S00111492",115,102,11,2
"S00111493",116,84,24,8
"S00111494",80,51,20,9
"S00111495",54,39,13,2
"S00111496",92,67,19,6
"S00111497",92,80,8,4
"S00111498",104,85,17,2
"S00111499",254,208,24,22
"S00111500",147,117,25,5
"S00111501",98,76,21,1
"S00111502",131,114,13,4
"S00111503",86,55,15,16
"S00111504",113,83,23,7
"S00111505",119,63,42,14
"S00111506",90,80,5,5
"S00111507",118,91,22,5
"S00111508",159,106,45,8
"S00111509",105,77,20,8
"S00111510",93,76,15,2
"S00111511",158,134,21,3
"S00111512",96,84,11,1
"S00111513",106,88,14,4
"S00111514",129,101,17,11
"S00111515",209,169,31,9
"S00111516",209,167,28,14
"S00111517",244,192,31,21
"S00111518",101,80,15,6
"S00111519",223,179,37,7
"S00111520",141,107,30,4
"S00111521",144,124,15,5
"S00111522",87,74,8,5
"S00111523",92,78,12,2
"S00111524",141,138,3,0
"S00111525",84,70,8,6
"S00111526",161,134,19,8
"S00111527",96,65,22,9
"S00111528",116,86,17,13
"S00111529",110,80,23,7
"S00111530",138,116,20,2
"S00111531",138,110,23,5
"S00111532",57,53,0,4
"S00111533",71,67,4,0
"S00111534",101,89,11,1
"S00111535",111,96,11,4
"S00111536",87,71,13,3
"S00111537",88,72,15,1
"S00111538",84,72,11,1
"S00111539",50,44,4,2
"S00111540",72,61,10,1
"S00111541",191,161,21,9
"S00111542",59,47,9,3
"S00111543",78,57,6,15
"S00111544",108,88,15,5
"S00111545",114,91,18,5
"S00111546",51,44,4,3
"S00111547",134,110,9,15
"S00111548",81,63,9,9
"S00111549",128,97,27,4
"S00111550",149,128,18,3
"S00111551",126,112,9,5
"S00111552",79,68,10,1
"S00111553",76,66,9,1
"S00111554",69,64,4,1
"S00111555",99,91,5,3
"S00111556",130,113,13,4
"S00111557",173,157,12,4
"S00111558",92,79,12,1
"S00111559",73,67,4,2
"S00111560",69,51,9,9
"S00111561",107,84,20,3
"S00111562",103,83,13,7
"S00111563",72,56,16,0
"S00111564",136,113,16,7
"S00111565",111,92,17,2
"S00111566",107,92,12,3
"S00111567",68,60,5,3
"S00111568",81,72,6,3
"S00111569",144,120,20,4
"S00111570",73,61,11,1
"S00111571",115,97,15,3
"S00111572",121,107,12,2
"S00111573",76,61,12,3
"S00111574",121,92,26,3
"S00111575",63,49,8,6
"S00111576",82,77,3,2
"S00111577",86,72,7,7
"S00111578",127,106,17,4
"S00111579",79,67,10,2
"S00111580",127,103,11,13
"S00111581",76,70,1,5
"S00111582",187,162,17,8
"S00111583",90,80,6,4
"S00111584",76,63,9,4
"S00111585",89,78,8,3
"S00111586",84,73,7,4
"S00111587",61,50,7,4
"S00111588",97,92,5,0
"S00111589",124,109,10,5
"S00111590",124,112,12,0
"S00111591",57,51,6,0
"S00111592",82,72,4,6
"S00111593",59,56,3,0
"S00111594",60,48,4,8
"S00111595",54,49,0,5
"S00111596",51,47,1,3
"S00111597",53,45,3,5
"S00111598",84,77,5,2
"S00111599",141,122,9,10
"S00111600",59,37,5,17
"S00111601",66,49,9,8
"S00111602",58,49,5,4
"S00111603",127,112,5,10
"S00111604",79,70,7,2
"S00111605",134,117,10,7
"S00111606",63,59,4,0
"S00111607",133,120,10,3
"S00111608",79,73,3,3
"S00111609",79,72,6,1
"S00111610",129,119,8,2
"S00111611",79,72,4,3
"S00111612",135,130,2,3
"S00111613",52,46,6,0
"S00111614",97,94,1,2
"S00111615",81,73,6,2
"S00111616",177,156,17,4
"S00111617",78,69,5,4
"S00111618",78,74,2,2
"S00111619",119,111,7,1
"S00111620",63,59,3,1
"S00111621",140,133,6,1
"S00111622",55,51,1,3
"S00111623",84,79,4,1
"S00111624",100,81,12,7
"S00111625",163,144,15,4
"S00111626",59,50,3,6
"S00111627",122,99,13,10
"S00111628",139,101,16,22
"S00111629",100,95,4,1
"S00111630",73,64,9,0
"S00111631",71,62,5,4
"S00111632",109,94,8,7
"S00111633",82,72,9,1
"S00111634",117,98,12,7
"S00111635",50,41,7,2
"S00111636",141,123,7,11
"S00111637",117,103,12,2
"S00111638",80,77,2,1
"S00111639",71,69,1,1
"S00111640",98,91,6,1
"S00111641",69,54,8,7
"S00111642",152,119,14,19
"S00111643",75,68,4,3
"S00111644",190,146,24,20
"S00111645",163,130,17,16
"S00111646",179,142,26,11
"S00111647",143,113,16,14
"S00111648",167,120,35,12
"S00111649",95,79,9,7
"S00111650",153,119,17,17
"S00111651",197,159,26,12
"S00111652",216,175,25,16
"S00111653",82,69,10,3
"S00111654",190,165,21,4
"S00111655",199,150,33,16
"S00111656",125,102,19,4
"S00111657",275,236,32,7
"S00111658",72,64,3,5
"S00111659",94,72,10,12
"S00111660",110,88,13,9
"S00111661",150,115,24,11
"S00111662",181,143,27,11
"S00111663",119,92,14,13
"S00111664",181,136,22,23
"S00111665",154,128,20,6
"S00111666",235,183,25,27
"S00111667",183,148,26,9
"S00111668",206,169,30,7
"S00111669",126,110,13,3
"S00111670",150,121,24,5
"S00111671",188,138,28,22
"S00111672",228,172,39,17
"S00111673",173,149,15,9
"S00111674",169,150,7,12
"S00111675",215,184,22,9
"S00111676",122,83,20,19
"S00111677",175,151,17,7
"S00111678",184,149,24,11
"S00111679",184,159,22,3
"S00111680",135,121,8,6
"S00111681",130,107,17,6
"S00111682",164,126,24,14
"S00111683",202,171,25,6
"S00111684",179,145,18,16
"S00111685",224,180,20,24
"S00111686",93,71,10,12
"S00111687",283,211,42,30
"S00111688",147,123,18,6
"S00111689",70,51,18,1
"S00111690",223,186,26,11
"S00111691",233,184,38,11
"S00111692",166,133,23,10
"S00111693",252,199,35,18
"S00111694",195,163,26,6
"S00111695",193,156,19,18
"S00111696",75,63,9,3
"S00111697",128,112,14,2
"S00111698",140,120,18,2
"S00111699",63,54,6,3
"S00111700",90,76,11,3
"S00111701",98,87,9,2
"S00111702",155,138,10,7
"S00111703",98,86,11,1
"S00111704",132,110,19,3
"S00111705",110,99,11,0
"S00111706",106,95,11,0
"S00111707",96,83,8,5
"S00111708",56,51,5,0
"S00111709",121,105,10,6
"S00111710",147,123,15,9
"S00111711",145,124,13,8
"S00111712",233,186,23,24
"S00111713",107,97,6,4
"S00111714",240,199,16,25
"S00111715",77,63,10,4
"S00111716",209,192,14,3
"S00111717",173,158,11,4
"S00111718",90,76,14,0
"S00111719",99,84,13,2
"S00111720",114,99,12,3
"S00111721",86,71,13,2
"S00111722",106,69,34,3
"S00111723",88,73,12,3
"S00111724",90,67,17,6
"S00111725",97,77,17,3
"S00111726",76,71,3,2
"S00111727",131,92,28,11
"S00111728",102,67,22,13
"S00111729",123,77,27,19
"S00111730",162,125,30,7
"S00111731",86,66,15,5
"S00111732",167,136,22,9
"S00111733",104,71,21,12
"S00111734",109,65,30,14
"S00111735",89,48,25,16
"S00111736",147,103,28,16
"S00111737",165,119,31,15
"S00111738",197,135,47,15
"S00111739",203,153,41,9
"S00111740",82,45,30,7
"S00111741",127,88,33,6
"S00111742",115,95,17,3
"S00111743",67,53,9,5
"S00111744",204,160,34,10
"S00111745",191,139,43,9
"S00111746",62,47,12,3
"S00111747",85,53,25,7
"S00111748",107,86,17,4
"S00111749",96,84,11,1
"S00111750",153,122,22,9
"S00111751",126,107,17,2
"S00111752",73,53,17,3
"S00111753",73,63,10,0
"S00111754",108,86,19,3
"S00111755",87,76,9,2
"S00111756",173,143,24,6
"S00111757",119,95,14,10
"S00111758",119,100,15,4
"S00111759",88,80,6,2
"S00111760",128,105,11,12
"S00111761",117,107,8,2
"S00111762",52,38,11,3
"S00111763",142,108,33,1
"S00111764",94,75,17,2
"S00111765",110,104,4,2
"S00111766",51,49,2,0
"S00111767",108,80,27,1
"S00111768",121,84,32,5
"S00111769",116,88,22,6
"S00111770",91,82,7,2
"S00111771",54,52,2,0
"S00111772",196,173,16,7
"S00111773",124,105,10,9
"S00111774",117,101,12,4
"S00111775",76,66,4,6
"S00111776",71,54,10,7
"S00111777",132,113,10,9
"S00111778",57,51,6,0
"S00111779",80,71,8,1
"S00111780",133,117,11,5
"S00111781",96,84,8,4
"S00111782",147,132,10,5
"S00111783",94,82,6,6
"S00111784",106,93,5,8
"S00111785",75,66,4,5
"S00111786",164,148,12,4
"S00111787",138,120,7,11
"S00111788",98,83,9,6
"S00111789",65,54,7,4
"S00111790",120,98,21,1
"S00111791",129,108,20,1
"S00111792",108,91,12,5
"S00111793",70,65,4,1
"S00111794",131,114,12,5
"S00111795",83,62,7,14
"S00111796",127,95,16,16
"S00111797",149,110,26,13
"S00111798",89,84,4,1
"S00111799",79,66,9,4
"S00111800",78,68,8,2
"S00111801",148,128,19,1
"S00111802",94,76,16,2
"S00111803",131,110,16,5
"S00111804",78,68,5,5
"S00111805",71,63,4,4
"S00111806",67,46,10,11
"S00111807",97,86,7,4
"S00111808",77,72,4,1
"S00111809",100,86,8,6
"S00111810",239,215,20,4
"S00111811",91,80,6,5
"S00111812",225,193,25,7
"S00111813",192,156,25,11
"S00111814",76,65,7,4
"S00111815",107,93,8,6
"S00111816",58,53,4,1
"S00111817",58,53,3,2
"S00111818",162,142,16,4
"S00111819",187,162,18,7
"S00111820",195,170,18,7
"S00111821",193,173,11,9
"S00111822",65,54,10,1
"S00111823",135,121,8,6
"S00111824",128,110,11,7
"S00111825",191,166,21,4
"S00111826",252,216,29,7
"S00111827",89,76,12,1
"S00111828",144,129,11,4
"S00111829",149,132,9,8
"S00111830",91,81,8,2
"S00111831",89,74,10,5
"S00111832",141,128,8,5
"S00111833",142,120,16,6
"S00111834",53,47,5,1
"S00111835",160,145,10,5
"S00111836",158,134,17,7
"S00111837",146,116,27,3
"S00111838",153,132,16,5
"S00111839",119,109,8,2
"S00111840",121,108,6,7
"S00111841",179,149,25,5
"S00111842",139,115,19,5
"S00111843",113,97,8,8
"S00111844",151,134,14,3
"S00111845",88,70,14,4
"S00111846",66,54,7,5
"S00111847",71,64,6,1
"S00111848",156,125,23,8
"S00111849",100,88,8,4
"S00111850",73,70,3,0
"S00111851",137,127,7,3
"S00111852",106,90,10,6
"S00111853",73,57,14,2
"S00111854",79,73,4,2
"S00111855",151,143,6,2
"S00111856",59,54,4,1
"S00111857",85,80,3,2
"S00111858",87,84,2,1
"S00111859",65,64,1,0
"S00111860",132,112,14,6
"S00111861",119,111,6,2
"S00111862",78,75,2,1
"S00111863",63,60,1,2
"S00111864",87,81,2,4
"S00111865",138,130,4,4
"S00111866",281,256,16,9
"S00111867",74,60,5,9
"S00111868",145,130,9,6
"S00111869",91,83,5,3
"S00111870",158,131,8,19
"S00111871",82,78,4,0
"S00111872",148,132,15,1
"S00111873",178,152,19,7
"S00111874",98,90,6,2
"S00111875",84,71,11,2
"S00111876",155,129,12,14
"S00111877",83,74,5,4
"S00111878",115,95,7,13
"S00111879",125,92,10,23
"S00111880",63,45,6,12
"S00111881",139,109,17,13
"S00111882",110,89,11,10
"S00111883",95,85,5,5
"S00111884",85,59,5,21
"S00111885",77,60,8,9
"S00111886",75,59,10,6
"S00111887",89,78,5,6
"S00111888",134,105,15,14
"S00111889",90,70,9,11
"S00111890",75,61,4,10
"S00111891",85,77,2,6
"S00111892",135,104,12,19
"S00111893",75,58,9,8
"S00111894",75,68,3,4
"S00111895",132,114,11,7
"S00111896",65,57,5,3
"S00111897",60,52,7,1
"S00111898",107,82,9,16
"S00111899",181,163,8,10
"S00111900",74,63,4,7
"S00111901",69,63,5,1
"S00111902",148,135,8,5
"S00111903",52,47,3,2
"S00111904",102,92,7,3
"S00111905",129,105,16,8
"S00111906",167,149,13,5
"S00111907",77,73,3,1
"S00111908",126,115,6,5
"S00111909",55,48,4,3
"S00111910",147,132,10,5
"S00111911",161,151,8,2
"S00111912",115,95,15,5
"S00111913",102,90,6,6
"S00111914",192,172,13,7
"S00111915",85,78,4,3
"S00111916",111,100,6,5
"S00111917",84,72,10,2
"S00111918",177,159,8,10
"S00111919",211,196,11,4
"S00111920",70,58,8,4
"S00111921",89,76,9,4
"S00111922",52,40,8,4
"S00111923",105,89,6,10
"S00111924",69,67,2,0
"S00111925",77,61,6,10
"S00111926",137,115,13,9
"S00111927",148,128,17,3
"S00111928",157,143,9,5
"S00111929",104,82,14,8
"S00111930",52,49,1,2
"S00111931",114,105,7,2
"S00111932",68,64,2,2
"S00111933",126,103,14,9
"S00111934",76,69,4,3
"S00111935",122,107,13,2
"S00111936",151,129,10,12
"S00111937",140,126,9,5
"S00111938",65,56,7,2
"S00111939",104,90,11,3
"S00111940",86,80,5,1
"S00111941",97,93,2,2
"S00111942",156,146,6,4
"S00111943",97,93,3,1
"S00111944",109,97,9,3
"S00111945",139,129,10,0
"S00111946",119,111,7,1
"S00111947",179,160,12,7
"S00111948",165,156,7,2
"S00111949",84,77,6,1
"S00111950",126,113,11,2
"S00111951",96,85,3,8
"S00111952",73,65,5,3
"S00111953",79,76,3,0
"S00111954",161,148,9,4
"S00111955",113,106,7,0
"S00111956",76,74,1,1
"S00111957",120,111,9,0
"S00111958",65,61,2,2
"S00111959",86,85,1,0
"S00111960",85,80,5,0
"S00111961",98,90,6,2
"S00111962",66,62,4,0
"S00111963",146,133,9,4
"S00111964",129,119,8,2
"S00111965",104,101,2,1
"S00111966",193,188,3,2
"S00111967",179,171,8,0
"S00111968",95,86,4,5
"S00111969",68,61,4,3
"S00111970",163,154,7,2
"S00111971",99,87,11,1
"S00111972",120,107,11,2
"S00111973",178,156,16,6
"S00111974",134,123,9,2
"S00111975",77,71,3,3
"S00111976",123,107,14,2
"S00111977",101,99,1,1
"S00111978",114,103,6,5
"S00111979",82,59,15,8
"S00111980",119,99,17,3
"S00111981",125,105,19,1
"S00111982",154,137,13,4
"S00111983",158,138,11,9
"S00111984",76,66,8,2
"S00111985",156,130,13,13
"S00111986",76,71,1,4
"S00111987",125,118,5,2
"S00111988",219,179,25,15
"S00111989",157,129,20,8
"S00111990",111,95,12,4
"S00111991",176,148,26,2
"S00111992",86,73,10,3
"S00111993",74,61,11,2
"S00111994",65,55,7,3
"S00111995",164,130,22,12
"S00111996",111,98,10,3
"S00111997",129,109,8,12
"S00111998",98,84,13,1
"S00111999",85,75,7,3
"S00112000",67,56,8,3
"S00112001",136,117,9,10
"S00112002",172,143,19,10
"S00112003",129,112,12,5
"S00112004",126,96,24,6
"S00112005",107,78,19,10
"S00112006",68,65,3,0
"S00112007",110,88,18,4
"S00112008",116,95,13,8
"S00112009",115,100,14,1
"S00112010",72,66,3,3
"S00112011",97,89,6,2
"S00112012",166,161,5,0
"S00112013",95,83,9,3
"S00112014",136,123,11,2
"S00112015",92,88,4,0
"S00112016",163,146,13,4
"S00112017",83,75,8,0
"S00112018",127,116,6,5
"S00112019",73,69,4,0
"S00112020",122,110,8,4
"S00112021",143,123,13,7
"S00112022",86,80,5,1
"S00112023",90,78,5,7
"S00112024",97,90,7,0
"S00112025",104,93,7,4
"S00112026",111,88,17,6
"S00112027",72,64,7,1
"S00112028",108,89,16,3
"S00112029",116,105,7,4
"S00112030",73,63,8,2
"S00112031",118,109,5,4
"S00112032",95,87,6,2
"S00112033",83,68,14,1
"S00112034",96,67,20,9
"S00112035",88,60,22,6
"S00112036",77,57,13,7
"S00112037",156,140,10,6
"S00112038",144,116,25,3
"S00112039",117,90,13,14
"S00112040",104,85,14,5
"S00112041",108,100,6,2
"S00112042",85,74,8,3
"S00112043",156,141,9,6
"S00112044",80,53,20,7
"S00112045",106,87,16,3
"S00112046",100,91,4,5
"S00112047",116,101,12,3
"S00112048",138,123,13,2
"S00112049",127,116,5,6
"S00112050",107,91,12,4
"S00112051",84,76,7,1
"S00112052",107,93,13,1
"S00112053",115,100,13,2
"S00112054",182,155,22,5
"S00112055",72,54,13,5
"S00112056",115,102,11,2
"S00112057",100,84,12,4
"S00112058",87,65,15,7
"S00112059",105,85,10,10
"S00112060",53,42,7,4
"S00112061",145,116,17,12
"S00112062",60,57,3,0
"S00112063",60,45,12,3
"S00112064",169,142,17,10
"S00112065",98,73,20,5
"S00112066",76,59,8,9
"S00112067",74,59,10,5
"S00112068",158,122,27,9
"S00112069",116,97,16,3
"S00112070",96,73,14,9
"S00112071",60,46,11,3
"S00112072",140,100,22,18
"S00112073",59,43,14,2
"S00112074",116,100,10,6
"S00112075",208,169,29,10
"S00112076",88,66,12,10
"S00112077",76,65,9,2
"S00112078",97,62,16,19
"S00112079",103,71,18,14
"S00112080",81,58,20,3
"S00112081",105,68,23,14
"S00112082",141,54,47,40
"S00112083",71,41,15,15
"S00112084",121,84,21,16
"S00112085",56,34,4,18
"S00112086",124,83,22,19
"S00112087",55,38,7,10
"S00112088",99,59,14,26
"S00112089",103,81,13,9
"S00112090",85,59,19,7
"S00112091",77,47,21,9
"S00112092",122,74,30,18
"S00112093",167,37,54,76
"S00112094",51,14,19,18
"S00112095",102,23,26,53
"S00112096",162,38,45,79
"S00112097",132,40,45,47
"S00112098",88,20,30,38
"S00112099",152,117,25,10
"S00112100",136,123,12,1
"S00112101",97,84,10,3
"S00112102",100,81,18,1
"S00112103",66,52,12,2
"S00112104",161,127,24,10
"S00112105",100,74,22,4
"S00112106",82,73,5,4
"S00112107",94,73,16,5
"S00112108",109,86,12,11
"S00112109",72,63,6,3
"S00112110",73,60,5,8
"S00112111",81,56,15,10
"S00112112",125,110,10,5
"S00112113",144,119,18,7
"S00112114",122,104,4,14
"S00112115",77,60,14,3
"S00112116",87,62,13,12
"S00112117",144,103,26,15
"S00112118",70,60,9,1
"S00112119",123,113,4,6
"S00112120",158,154,1,3
"S00112121",118,108,5,5
"S00112122",90,74,6,10
"S00112123",93,89,2,2
"S00112124",133,115,12,6
"S00112125",70,62,6,2
"S00112126",129,111,10,8
"S00112127",164,144,15,5
"S00112128",111,97,13,1
"S00112129",132,105,22,5
"S00112130",96,90,6,0
"S00112131",76,73,3,0
"S00112132",124,113,8,3
"S00112133",89,76,9,4
"S00112134",135,115,19,1
"S00112135",113,94,13,6
"S00112136",75,61,9,5
"S00112137",186,165,9,12
"S00112138",172,151,19,2
"S00112139",76,56,18,2
"S00112140",189,146,30,13
"S00112141",122,95,16,11
"S00112142",126,88,25,13
"S00112143",177,130,36,11
"S00112144",194,156,30,8
"S00112145",178,132,31,15
"S00112146",214,172,27,15
"S00112147",190,155,20,15
"S00112148",92,70,18,4
"S00112149",99,72,15,12
"S00112150",119,91,21,7
"S00112151",55,47,5,3
"S00112152",221,183,15,23
"S00112153",213,176,8,29
"S00112154",57,53,1,3
"S00112155",172,145,19,8
"S00112156",136,123,4,9
"S00112157",141,105,7,29
"S00112158",193,169,19,5
"S00112159",115,109,1,5
"S00112160",253,85,75,93
"S00112161",91,58,15,18
"S00112162",67,33,11,23
"S00112163",103,76,6,21
"S00112164",99,59,14,26
"S00112165",80,42,14,24
"S00112166",165,41,15,109
"S00112167",66,43,9,14
"S00112168",97,49,11,37
"S00112169",101,53,15,33
"S00112170",114,85,9,20
"S00112171",133,76,21,36
"S00112172",91,66,3,22
"S00112173",94,65,1,28
"S00112174",100,65,3,32
"S00112175",108,61,23,24
"S00112176",101,59,15,27
"S00112177",55,33,1,21
"S00112178",54,16,3,35
"S00112179",77,42,16,19
"S00112180",143,82,19,42
"S00112181",73,46,12,15
"S00112182",101,58,18,25
"S00112183",130,71,12,47
"S00112184",138,73,28,37
"S00112185",62,42,0,20
"S00112186",64,53,2,9
"S00112187",70,49,12,9
"S00112188",89,49,26,14
"S00112189",135,81,26,28
"S00112190",121,89,13,19
"S00112191",130,96,18,16
"S00112192",150,83,29,38
"S00112193",118,77,9,32
"S00112194",88,53,5,30
"S00112195",84,45,10,29
"S00112196",130,82,12,36
"S00112197",80,34,21,25
"S00112198",96,69,9,18
"S00112199",113,52,6,55
"S00112200",125,77,7,41
"S00112201",114,67,15,32
"S00112202",55,53,0,2
"S00112203",119,86,11,22
"S00112204",166,78,39,49
"S00112205",98,60,12,26
"S00112206",79,47,11,21
"S00112207",71,35,12,24
"S00112208",127,79,17,31
"S00112209",76,38,7,31
"S00112210",82,41,10,31
"S00112211",106,40,9,57
"S00112212",73,56,5,12
"S00112213",159,86,38,35
"S00112214",115,61,25,29
"S00112215",110,53,29,28
"S00112216",127,66,34,27
"S00112217",131,78,31,22
"S00112218",96,52,21,23
"S00112219",101,49,18,34
"S00112220",106,62,12,32
"S00112221",106,66,16,24
"S00112222",50,28,14,8
"S00112223",99,64,11,24
"S00112224",143,107,22,14
"S00112225",133,80,23,30
"S00112226",141,61,13,67
"S00112227",92,65,3,24
"S00112228",60,47,4,9
"S00112229",64,35,11,18
"S00112230",51,35,3,13
"S00112231",91,48,8,35
"S00112232",87,57,11,19
"S00112233",58,37,2,19
"S00112234",95,64,7,24
"S00112235",78,55,5,18
"S00112236",68,54,8,6
"S00112237",105,80,7,18
"S00112238",76,50,6,20
"S00112239",101,50,17,34
"S00112240",104,64,21,19
"S00112241",69,51,3,15
"S00112242",80,51,10,19
"S00112243",120,79,16,25
"S00112244",111,79,13,19
"S00112245",113,69,27,17
"S00112246",85,58,16,11
"S00112247",155,95,21,39
"S00112248",102,83,10,9
"S00112249",63,49,5,9
"S00112250",67,51,7,9
"S00112251",54,39,6,9
"S00112252",65,54,5,6
"S00112253",118,66,24,28
"S00112254",143,80,18,45
"S00112255",77,35,8,34
"S00112256",110,72,16,22
"S00112257",115,43,35,37
"S00112258",138,64,35,39
"S00112259",92,64,4,24
"S00112260",110,48,20,42
"S00112261",126,96,9,21
"S00112262",55,37,6,12
"S00112263",97,74,3,20
"S00112264",56,51,0,5
"S00112265",118,96,5,17
"S00112266",105,72,9,24
"S00112267",63,43,2,18
"S00112268",89,53,5,31
"S00112269",123,94,7,22
"S00112270",151,77,12,62
"S00112271",141,91,14,36
"S00112272",129,56,12,61
"S00112273",174,92,26,56
"S00112274",194,128,9,57
"S00112275",76,72,1,3
"S00112276",87,72,6,9
"S00112277",86,75,2,9
"S00112278",111,100,2,9
"S00112279",126,86,12,28
"S00112280",125,83,23,19
"S00112281",73,42,10,21
"S00112282",69,49,11,9
"S00112283",72,41,13,18
"S00112284",121,73,12,36
"S00112285",104,49,28,27
