output_area,total,non_catholic_christian,catholic_christian,jewish,muslim,none,other
S00108828,127,52,8,0,0,64,3
S00108829,98,28,5,0,1,58,6
S00108830,111,51,9,0,6,34,11
S00108831,122,52,18,0,0,35,17
S00108832,113,34,18,0,0,48,13
S00108833,137,72,18,0,0,38,9
S00108834,122,52,11,0,4,46,9
S00108835,70,13,12,0,0,38,7
S00108836,106,41,5,0,2,51,7
S00108837,95,31,11,0,0,49,4
S00108838,85,10,22,0,0,42,11
S00108839,126,46,21,0,2,51,6
S00108840,81,12,10,0,0,54,5
S00108841,92,35,10,0,0,45,2
S00108842,133,23,22,2,0,63,23
S00108843,84,38,6,0,0,36,4
S00108844,161,83,18,0,0,48,12
S00108845,154,78,14,0,5,53,4
S00108846,77,29,8,0,0,37,3
S00108847,124,46,14,0,6,43,15
S00108848,84,40,5,1,0,36,2
S00108849,62,13,18,0,0,28,3
S00108850,168,54,30,0,0,69,15
S00108851,634,96,105,0,11,377,45
S00108852,113,44,5,0,0,54,10
S00108853,124,65,9,0,0,42,8
S00108854,125,59,8,0,0,48,10
S00108855,149,78,11,0,3,52,5
S00108856,79,48,7,0,0,23,1
S00108857,156,73,12,0,0,69,2
S00108858,81,27,2,0,6,39,7
S00108859,50,37,2,0,0,10,1
S00108860,89,39,12,0,0,34,4
S00108861,124,55,11,0,0,52,6
S00108862,143,89,7,0,0,43,4
S00108863,77,47,6,0,0,21,3
S00108864,139,69,14,0,0,43,13
S00108865,224,114,18,0,0,75,17
S00108866,124,73,6,0,0,36,9
S00108867,61,27,5,0,0,26,3
S00108868,167,52,35,0,5,69,6
S00108869,85,30,16,0,0,37,2
S00108870,74,28,11,0,0,31,4
S00108871,118,53,9,0,13,35,8
S00108872,134,47,13,0,0,55,19
S00108873,95,31,12,0,0,37,15
S00108874,178,83,13,0,5,69,8
S00108875,104,33,14,0,0,52,5
S00108876,109,49,20,0,0,35,5
S00108877,103,43,4,0,5,44,7
S00108878,102,51,6,0,2,35,8
S00108879,200,54,16,0,3,113,14
S00108880,127,72,15,0,0,33,7
S00108881,143,83,11,0,0,40,9
S00108882,115,67,12,0,0,27,9
S00108883,128,38,9,0,0,71,10
S00108884,96,24,4,0,3,56,9
S00108885,133,40,21,0,0,58,14
S00108886,163,69,7,0,1,72,14
S00108887,108,40,13,0,5,47,3
S00108888,209,90,24,0,0,89,6
S00108889,63,24,4,0,0,29,6
S00108890,154,38,19,0,0,87,10
S00108891,98,30,8,0,6,50,4
S00108892,100,30,9,1,0,54,6
S00108893,96,36,21,0,0,35,4
S00108894,159,71,19,0,4,52,13
S00108895,110,43,20,0,1,43,3
S00108896,73,28,4,0,1,37,3
S00108897,120,47,14,0,0,49,10
S00108898,93,42,11,0,2,30,8
S00108899,67,29,0,0,0,31,7
S00108900,91,46,8,0,0,29,8
S00108901,135,51,22,0,0,55,7
S00108902,147,56,24,0,6,51,10
S00108903,67,29,12,0,0,25,1
S00108904,128,82,4,0,0,36,6
S00108905,90,59,9,0,0,19,3
S00108906,178,102,19,0,0,48,9
S00108907,118,48,6,0,0,51,13
S00108908,97,46,8,0,0,36,7
S00108909,75,52,7,0,0,15,1
S00108910,99,38,11,0,0,48,2
S00108911,59,26,4,0,0,29,0
S00108912,112,73,6,0,0,21,12
S00108913,102,30,11,0,1,42,18
S00108914,181,71,14,0,0,92,4
S00108915,69,31,13,0,0,23,2
S00108916,99,34,11,0,5,33,16
S00108917,95,49,13,0,0,24,9
S00108918,239,90,55,0,0,86,8
S00108919,119,45,26,0,1,43,4
S00108920,192,93,29,0,0,65,5
S00108921,56,13,17,0,0,25,1
S00108922,80,45,12,0,0,21,2
S00108923,55,15,21,0,0,16,3
S00108924,258,88,56,0,0,102,12
S00108925,142,48,19,0,0,55,20
S00108926,88,12,18,0,0,54,4
S00108927,61,21,13,0,0,21,6
S00108928,132,44,38,0,0,45,5
S00108929,86,25,18,0,0,40,3
S00108930,164,68,26,0,1,55,14
S00108931,75,15,21,0,4,32,3
S00108932,164,97,10,0,0,39,18
S00108933,199,69,33,0,7,77,13
S00108934,112,50,21,0,0,40,1
S00108935,125,54,49,0,0,14,8
S00108936,78,31,13,0,0,27,7
S00108937,129,50,24,0,4,42,9
S00108938,85,38,19,0,0,20,8
S00108939,96,38,26,0,0,27,5
S00108940,117,50,22,0,0,37,8
S00108941,143,55,24,0,0,52,12
S00108942,91,44,11,0,0,24,12
S00108943,132,43,45,0,0,31,13
S00108944,124,45,42,0,0,33,4
S00108945,81,19,17,0,0,40,5
S00108946,127,40,12,0,0,66,9
S00108947,103,30,6,0,0,55,12
S00108948,77,27,17,0,0,23,10
S00108949,175,101,14,0,0,48,12
S00108950,153,105,11,0,0,31,6
S00108951,150,75,6,0,0,58,11
S00108952,167,83,13,0,1,66,4
S00108953,94,56,2,0,0,31,5
S00108954,75,23,8,1,0,31,12
S00108955,125,42,9,0,0,71,3
S00108956,108,48,9,0,0,35,16
S00108957,194,93,14,0,13,59,15
S00108958,147,59,18,0,0,58,12
S00108959,177,77,19,0,0,71,10
S00108960,131,75,6,0,0,48,2
S00108961,137,64,14,0,0,47,12
S00108962,295,174,38,0,0,76,7
S00108963,149,54,38,0,0,53,4
S00108964,91,36,11,0,17,25,2
S00108965,151,51,18,0,7,61,14
S00108966,205,65,41,0,7,77,15
S00108967,56,31,6,0,0,13,6
S00108968,88,37,9,0,0,40,2
S00108969,195,81,41,0,0,70,3
S00108970,93,41,11,0,0,28,13
S00108971,52,31,3,0,0,11,7
S00108972,72,37,3,0,0,28,4
S00108973,102,32,26,0,0,39,5
S00108974,139,65,28,0,0,37,9
S00108975,87,30,14,0,0,41,2
S00108976,156,47,5,0,0,96,8
S00108977,75,34,0,5,1,26,9
S00108978,167,84,4,0,0,62,17
S00108979,161,67,16,0,0,70,8
S00108980,122,41,13,0,0,58,10
S00108981,75,23,8,0,0,42,2
S00108982,182,32,13,0,0,116,21
S00108983,255,81,27,0,2,134,11
S00108984,163,42,14,0,0,90,17
S00108985,141,40,15,0,0,80,6
S00108986,137,27,7,0,0,94,9
S00108987,140,52,12,0,0,56,20
S00108988,95,37,9,0,0,44,5
S00108989,111,51,12,0,0,46,2
S00108990,84,46,6,0,0,20,12
S00108991,83,29,5,0,0,45,4
S00108992,50,24,1,0,0,23,2
S00108993,82,24,6,0,0,43,9
S00108994,117,32,7,0,0,71,7
S00108995,134,40,9,0,0,76,9
S00108996,112,64,10,0,0,30,8
S00108997,111,40,8,0,1,54,8
S00108998,91,52,3,0,0,32,4
S00108999,148,50,13,0,0,70,15
S00109000,110,32,4,0,3,58,13
S00109001,188,85,17,0,1,64,21
S00109002,145,68,16,0,0,52,9
S00109003,80,45,5,0,4,22,4
S00109004,120,60,12,0,6,35,7
S00109005,206,55,12,0,0,131,8
S00109006,55,26,1,0,0,28,0
S00109007,162,53,10,0,0,84,15
S00109008,97,28,5,0,0,50,14
S00109009,132,74,13,0,0,31,14
S00109010,67,26,5,0,0,36,0
S00109011,117,40,9,0,0,58,10
S00109012,189,94,13,0,0,63,19
S00109013,66,29,4,0,0,22,11
S00109014,52,21,3,0,0,25,3
S00109015,58,25,4,0,0,24,5
S00109016,164,67,5,0,0,76,16
S00109017,164,62,22,0,0,55,25
S00109018,124,42,12,0,0,59,11
S00109019,194,52,13,0,0,78,51
S00109020,188,48,13,0,5,106,16
S00109021,124,31,13,0,0,80,0
S00109022,153,33,11,0,2,100,7
S00109023,82,33,4,0,0,34,11
S00109024,97,53,3,0,0,32,9
S00109025,111,45,8,0,0,50,8
S00109026,76,47,1,0,0,26,2
S00109027,99,38,6,0,0,45,10
S00109028,156,92,9,0,0,39,16
S00109029,137,63,14,0,0,57,3
S00109030,118,61,4,0,0,46,7
S00109031,66,25,5,0,0,30,6
S00109032,146,76,7,0,0,51,12
S00109033,84,24,12,0,3,43,2
S00109034,122,62,10,0,0,45,5
S00109035,133,56,7,0,0,64,6
S00109036,177,79,10,3,1,64,20
S00109037,141,52,16,0,5,58,10
S00109038,153,53,16,0,0,66,18
S00109039,115,52,6,0,0,50,7
S00109040,131,57,5,0,0,62,7
S00109041,150,73,11,0,0,57,9
S00109042,140,79,7,0,3,36,15
S00109043,139,66,10,0,2,53,8
S00109044,99,36,9,0,0,45,9
S00109045,109,58,4,0,0,41,6
S00109046,147,71,15,0,0,52,9
S00109047,67,32,0,0,0,30,5
S00109048,72,40,5,0,0,18,9
S00109049,89,34,3,0,0,48,4
S00109050,63,19,5,0,0,36,3
S00109051,134,68,3,0,0,58,5
S00109052,90,29,7,0,0,44,10
S00109053,97,48,10,0,0,29,10
S00109054,136,65,6,0,1,48,16
S00109055,82,49,4,0,0,22,7
S00109056,79,31,4,0,0,39,5
S00109057,71,38,0,0,0,28,5
S00109058,141,59,5,0,0,64,13
S00109059,117,45,4,1,0,55,12
S00109060,149,85,4,0,0,54,6
S00109061,94,51,5,0,0,33,5
S00109062,110,71,2,0,0,33,4
S00109063,143,73,8,0,0,56,6
S00109064,97,42,7,0,0,36,12
S00109065,82,36,9,0,1,28,8
S00109066,97,60,5,0,0,26,6
S00109067,149,71,11,0,1,54,12
S00109068,58,27,0,0,0,28,3
S00109069,130,68,18,0,0,36,8
S00109070,92,51,6,0,0,29,6
S00109071,115,69,2,0,0,38,6
S00109072,108,60,4,0,1,34,9
S00109073,97,62,5,0,0,21,9
S00109074,93,47,5,0,0,34,7
S00109075,83,48,0,0,0,30,5
S00109076,93,52,4,0,0,34,3
S00109077,90,46,2,0,0,38,4
S00109078,78,53,4,0,0,13,8
S00109079,121,61,8,0,0,47,5
S00109080,136,76,2,0,0,48,10
S00109081,133,62,7,0,1,60,3
S00109082,108,59,4,0,0,45,0
S00109083,115,55,2,0,0,43,15
S00109084,142,46,18,0,0,68,10
S00109085,163,72,3,0,0,74,14
S00109086,92,46,7,0,0,29,10
S00109087,69,25,6,0,0,27,11
S00109088,72,34,2,0,0,34,2
S00109089,94,41,7,0,0,44,2
S00109090,213,73,18,0,0,103,19
S00109091,184,77,8,0,0,82,17
S00109092,120,52,7,0,0,53,8
S00109093,120,51,6,0,0,53,10
S00109094,117,55,8,0,0,47,7
S00109095,112,52,5,0,0,44,11
S00109096,78,27,7,0,0,34,10
S00109097,117,47,7,0,0,50,13
S00109098,101,39,3,0,0,53,6
S00109099,123,68,7,0,0,34,14
S00109100,96,44,8,0,0,38,6
S00109101,79,35,9,0,0,23,12
S00109102,142,65,15,0,0,53,9
S00109103,88,37,3,0,0,39,9
S00109104,133,55,15,0,0,50,13
S00109105,70,27,0,0,0,32,11
S00109106,172,90,8,0,0,65,9
S00109107,70,25,2,0,0,38,5
S00109108,97,47,7,0,0,35,8
S00109109,66,37,0,0,0,23,6
S00109110,120,66,2,0,0,50,2
S00109111,80,29,6,1,0,37,7
S00109112,98,53,3,0,0,38,4
S00109113,75,31,8,0,0,29,7
S00109114,150,82,10,0,0,40,18
S00109115,110,54,15,0,0,36,5
S00109116,182,86,17,0,0,65,14
S00109117,125,47,20,0,0,52,6
S00109118,152,97,7,0,0,43,5
S00109119,239,69,17,0,0,142,11
S00109120,171,78,11,0,0,58,24
S00109121,66,21,11,0,0,31,3
S00109122,156,63,12,0,0,66,15
S00109123,113,46,6,0,0,54,7
S00109124,138,70,8,0,1,39,20
S00109125,134,61,12,1,0,47,13
S00109126,145,68,20,3,0,41,13
S00109127,109,56,9,0,3,35,6
S00109128,116,57,4,0,0,43,12
S00109129,95,34,5,0,0,36,20
S00109130,89,33,10,0,1,41,4
S00109131,117,46,9,0,0,48,14
S00109132,82,40,9,1,0,25,7
S00109133,136,56,11,0,0,53,16
S00109134,94,43,10,0,0,23,18
S00109135,179,70,16,0,0,59,34
S00109136,105,42,12,0,3,39,9
S00109137,83,29,9,0,0,34,11
S00109138,165,96,9,0,0,47,13
S00109139,156,86,9,0,0,44,17
S00109140,122,49,19,0,0,49,5
S00109141,128,59,14,0,0,47,8
S00109142,174,47,2,0,0,63,62
S00109143,144,79,11,1,5,40,8
S00109144,145,59,14,0,0,62,10
S00109145,176,85,14,0,0,59,18
S00109146,149,62,16,0,1,66,4
S00109147,125,63,17,0,1,32,12
S00109148,133,47,3,1,0,61,21
S00109149,134,61,14,0,1,56,2
S00109150,112,37,7,0,0,60,8
S00109151,135,32,8,1,1,76,17
S00109152,99,38,7,0,0,37,17
S00109153,156,79,10,0,0,42,25
S00109154,154,72,10,0,0,60,12
S00109155,131,61,13,0,3,48,6
S00109156,160,72,8,0,0,62,18
S00109157,169,45,6,0,0,97,21
S00109158,103,37,9,0,0,53,4
S00109159,165,84,11,0,0,53,17
S00109160,137,54,17,0,0,58,8
S00109161,110,36,29,0,0,40,5
S00109162,105,35,11,0,1,56,2
S00109163,76,29,9,0,0,34,4
S00109164,71,34,5,0,0,21,11
S00109165,145,79,2,0,0,55,9
S00109166,140,77,12,0,0,41,10
S00109167,123,66,5,0,4,42,6
S00109168,117,56,7,0,0,39,15
S00109169,109,56,2,0,0,47,4
S00109170,143,67,5,0,0,58,13
S00109171,138,75,13,0,0,42,8
S00109172,135,76,12,1,0,38,8
S00109173,101,36,8,0,0,51,6
S00109174,71,48,3,0,1,17,2
S00109175,113,36,9,0,4,57,7
S00109176,71,36,3,0,0,27,5
S00109177,172,79,8,0,0,69,16
S00109178,74,28,8,0,0,29,9
S00109179,191,94,12,0,2,67,16
S00109180,134,44,11,0,4,70,5
S00109181,141,28,12,0,0,93,8
S00109182,105,52,2,0,0,42,9
S00109183,112,17,16,0,0,74,5
S00109184,161,53,6,0,0,88,14
S00109185,125,36,16,0,0,64,9
S00109186,114,24,9,0,1,73,7
S00109187,368,34,18,0,7,69,240
S00109188,70,19,4,0,0,45,2
S00109189,138,54,15,0,7,56,6
S00109190,194,61,28,0,0,86,19
S00109191,183,68,20,0,0,83,12
S00109192,82,39,11,0,0,29,3
S00109193,76,38,1,0,0,33,4
S00109194,148,50,8,0,2,80,8
S00109195,219,53,15,0,3,132,16
S00109196,174,47,21,0,0,90,16
S00109197,183,39,13,0,0,125,6
S00109198,108,37,8,0,1,55,7
S00109199,117,29,13,0,0,70,5
S00109200,129,27,10,0,1,83,8
S00109201,270,107,26,0,4,125,8
S00109202,157,66,17,0,0,69,5
S00109203,133,32,22,0,0,65,14
S00109204,124,56,9,0,0,53,6
S00109205,167,51,17,0,5,77,17
S00109206,93,34,9,0,0,35,15
S00109207,105,25,7,0,0,67,6
S00109208,88,30,7,0,0,42,9
S00109209,98,48,6,0,2,31,11
S00109210,112,30,10,0,0,66,6
S00109211,75,17,10,0,1,39,8
S00109212,87,21,9,0,0,49,8
S00109213,87,30,7,0,0,46,4
S00109214,138,59,19,0,0,56,4
S00109215,131,45,9,0,0,67,10
S00109216,88,22,3,0,0,55,8
S00109217,91,28,9,0,0,52,2
S00109218,101,28,11,0,0,54,8
S00109219,137,42,6,0,0,72,17
S00109220,121,47,9,0,8,44,13
S00109221,121,44,8,0,0,49,20
S00109222,104,39,7,0,0,56,2
S00109223,132,50,18,0,0,51,13
S00109224,114,40,9,0,5,52,8
S00109225,142,56,8,0,0,74,4
S00109226,140,54,20,0,0,59,7
S00109227,128,37,10,0,1,74,6
S00109228,99,31,7,0,0,52,9
S00109229,117,44,5,0,0,54,14
S00109230,118,40,10,0,0,50,18
S00109231,103,22,11,0,3,58,9
S00109232,106,42,6,0,1,50,7
S00109233,107,28,3,0,0,65,11
S00109234,115,41,17,0,0,51,6
S00109235,82,16,10,0,0,47,9
S00109236,121,32,11,0,0,69,9
S00109237,121,40,6,0,0,73,2
S00109238,111,33,6,0,0,59,13
S00109239,102,29,11,0,0,55,7
S00109240,106,32,7,0,0,63,4
S00109241,88,18,14,0,0,53,3
S00109242,115,49,14,0,4,45,3
S00109243,150,54,13,0,3,66,14
S00109244,139,55,21,0,0,58,5
S00109245,72,28,3,0,0,38,3
S00109246,100,26,8,0,0,64,2
S00109247,152,42,14,0,0,91,5
S00109248,116,42,8,0,1,54,11
S00109249,152,40,19,0,0,85,8
S00109250,103,39,7,0,0,51,6
S00109251,96,45,15,0,0,30,6
S00109252,102,44,8,0,0,48,2
S00109253,82,31,3,1,0,42,5
S00109254,150,38,8,0,0,86,18
S00109255,73,28,4,0,0,36,5
S00109256,77,31,8,0,0,38,0
S00109257,158,40,19,0,1,88,10
S00109258,138,59,13,0,0,53,13
S00109259,99,35,22,0,4,35,3
S00109260,140,52,11,0,1,72,4
S00109261,135,43,12,0,0,67,13
S00109262,101,30,13,0,0,53,5
S00109263,90,37,12,0,0,32,9
S00109264,129,44,6,0,0,68,11
S00109265,145,41,11,0,0,76,17
S00109266,92,32,7,0,0,50,3
S00109267,147,34,5,0,0,100,8
S00109268,103,32,5,0,1,62,3
S00109269,134,50,7,0,0,65,12
S00109270,69,9,8,0,0,50,2
S00109271,64,15,4,0,0,30,15
S00109272,64,13,12,0,1,31,7
S00109273,99,12,13,0,0,67,7
S00109274,76,25,17,0,0,33,1
S00109275,143,42,11,0,0,79,11
S00109276,164,39,29,0,0,90,6
S00109277,114,45,12,0,0,49,8
S00109278,95,45,9,0,0,31,10
S00109279,61,13,4,0,0,38,6
S00109280,139,52,21,0,0,66,0
S00109281,101,28,10,0,4,50,9
S00109282,115,47,17,0,0,47,4
S00109283,84,37,11,0,0,29,7
S00109284,145,40,13,0,0,81,11
S00109285,82,29,10,0,0,40,3
S00109286,96,23,11,0,0,54,8
S00109287,119,52,7,0,0,51,9
S00109288,125,40,9,0,0,64,12
S00109289,92,28,10,0,0,49,5
S00109290,74,23,8,0,0,39,4
S00109291,105,31,15,0,0,46,13
S00109292,78,25,9,0,0,41,3
S00109293,51,27,2,0,0,16,6
S00109294,84,32,7,0,0,41,4
S00109295,78,20,6,0,0,47,5
S00109296,147,67,15,0,0,57,8
S00109297,53,29,4,0,0,17,3
S00109298,147,78,14,0,0,50,5
S00109299,94,23,7,0,1,56,7
S00109300,112,46,12,0,0,45,9
S00109301,139,34,14,0,0,88,3
S00109302,92,22,13,0,0,54,3
S00109303,122,45,13,0,0,56,8
S00109304,118,53,12,0,0,44,9
S00109305,99,9,18,0,0,66,6
S00109306,75,10,8,0,0,45,12
S00109307,195,62,20,0,4,91,18
S00109308,119,44,5,0,0,57,13
S00109309,75,9,3,0,0,61,2
S00109310,86,26,14,1,0,39,6
S00109311,103,32,7,0,0,51,13
S00109312,138,31,11,0,0,83,13
S00109313,82,17,14,0,0,48,3
S00109314,71,37,8,0,1,20,5
S00109315,88,23,7,0,0,53,5
S00109316,62,18,10,0,1,31,2
S00109317,150,66,16,0,0,61,7
S00109318,161,41,16,0,2,91,11
S00109319,140,52,15,0,0,63,10
S00109320,83,37,5,0,0,32,9
S00109321,89,33,7,0,0,36,13
S00109322,143,55,6,0,0,66,16
S00109323,100,54,8,0,0,31,7
S00109324,117,48,11,0,0,49,9
S00109325,102,69,7,0,0,24,2
S00109326,100,50,6,0,0,40,4
S00109327,99,45,14,0,0,31,9
S00109328,133,49,11,0,0,56,17
S00109329,133,62,13,0,0,55,3
S00109330,117,47,9,0,0,55,6
S00109331,61,28,8,0,1,19,5
S00109332,87,44,9,0,0,27,7
S00109333,105,46,13,0,0,40,6
S00109334,161,67,14,0,0,62,18
S00109335,93,43,6,0,0,40,4
S00109336,108,47,9,0,0,44,8
S00109337,114,36,20,0,0,50,8
S00109338,158,41,37,0,0,52,28
S00109339,123,34,23,0,0,60,6
S00109340,89,39,21,0,0,22,7
S00109341,147,30,24,0,0,84,9
S00109342,121,34,11,0,2,59,15
S00109343,83,35,10,1,0,35,2
S00109344,90,24,16,0,0,46,4
S00109345,97,15,12,0,0,66,4
S00109346,120,29,20,0,0,52,19
S00109347,120,35,25,0,0,50,10
S00109348,87,33,10,0,0,36,8
S00109349,157,43,26,0,0,74,14
S00109350,73,26,5,0,0,35,7
S00109351,107,35,5,0,0,55,12
S00109352,81,41,10,0,0,27,3
S00109353,120,51,13,0,0,52,4
S00109354,107,49,9,0,0,38,11
S00109355,108,51,8,0,0,39,10
S00109356,110,49,8,0,0,43,10
S00109357,67,21,8,0,0,33,5
S00109358,100,45,9,0,0,35,11
S00109359,123,54,8,0,0,54,7
S00109360,92,39,3,0,0,42,8
S00109361,112,36,7,0,0,57,12
S00109362,158,81,11,0,0,56,10
S00109363,171,86,15,0,0,50,20
S00109364,135,46,6,0,0,71,12
S00109365,129,44,7,0,0,70,8
S00109366,175,55,19,0,0,89,12
S00109367,99,48,2,0,7,36,6
S00109368,157,51,7,0,10,81,8
S00109369,135,39,10,0,5,68,13
S00109370,173,38,5,0,0,113,17
S00109371,155,56,6,0,6,80,7
S00109372,67,24,8,0,0,31,4
S00109373,89,33,8,0,0,41,7
S00109374,117,44,23,0,0,33,17
S00109375,77,20,10,0,0,38,9
S00109376,102,29,12,0,3,57,1
S00109377,95,26,4,0,3,53,9
S00109378,172,52,16,0,1,89,14
S00109379,156,56,14,0,0,72,14
S00109380,122,35,11,0,0,61,15
S00109381,114,42,16,0,0,47,9
S00109382,178,55,31,0,3,73,16
S00109383,97,39,5,0,0,45,8
S00109384,109,24,10,0,0,62,13
S00109385,97,21,12,0,0,57,7
S00109386,77,26,16,0,1,32,2
S00109387,70,22,8,0,0,33,7
S00109388,95,21,10,0,0,55,9
S00109389,84,32,13,0,0,37,2
S00109390,166,70,19,0,0,61,16
S00109391,119,34,14,0,0,56,15
S00109392,127,54,14,0,0,54,5
S00109393,120,35,8,0,0,73,4
S00109394,109,27,16,0,0,59,7
S00109395,61,21,10,0,0,28,2
S00109396,63,20,9,0,0,32,2
S00109397,160,52,25,0,0,76,7
S00109398,99,28,16,0,0,39,16
S00109399,108,30,14,0,0,57,7
S00109400,113,32,8,0,0,60,13
S00109401,83,26,6,0,0,44,7
S00109402,93,31,5,0,0,52,5
S00109403,119,32,10,0,2,66,9
S00109404,109,41,7,0,0,56,5
S00109405,107,32,14,0,2,48,11
S00109406,147,37,15,0,0,88,7
S00109407,57,33,3,0,0,14,7
S00109408,149,36,2,0,2,92,17
S00109409,75,20,2,0,1,43,9
S00109410,131,55,8,0,2,50,16
S00109411,84,7,9,0,0,58,10
S00109412,126,26,16,0,0,75,9
S00109413,98,22,5,0,0,66,5
S00109414,108,19,7,0,1,79,2
S00109415,105,23,7,0,3,71,1
S00109416,111,37,9,0,0,58,7
S00109417,98,32,6,0,1,45,14
S00109418,100,31,10,0,0,54,5
S00109419,150,23,5,0,0,110,12
S00109420,160,32,5,0,0,116,7
S00109421,78,29,10,0,0,28,11
S00109422,140,45,16,0,0,72,7
S00109423,75,32,3,0,0,37,3
S00109424,84,20,1,1,2,50,10
S00109425,150,56,19,0,0,70,5
S00109426,193,66,20,0,0,96,11
S00109427,164,52,9,0,0,84,19
S00109428,177,66,25,0,1,72,13
S00109429,123,51,10,0,0,45,17
S00109430,104,38,9,0,0,53,4
S00109431,127,35,9,0,0,73,10
S00109432,78,28,5,0,0,32,13
S00109433,102,34,5,0,0,60,3
S00109434,95,33,7,0,0,45,10
S00109435,116,30,7,0,0,69,10
S00109436,97,28,8,0,0,50,11
S00109437,74,26,4,0,0,39,5
S00109438,56,7,16,0,0,32,1
S00109439,94,20,8,0,0,58,8
S00109440,84,32,5,0,0,42,5
S00109441,55,23,2,0,0,22,8
S00109442,157,47,22,0,0,81,7
S00109443,81,10,2,0,0,63,6
S00109444,76,17,14,0,0,44,1
S00109445,62,13,8,0,0,38,3
S00109446,146,47,11,0,0,84,4
S00109447,75,14,1,0,0,60,0
S00109448,76,23,2,0,0,49,2
S00109449,91,34,4,0,0,47,6
S00109450,87,26,3,0,0,50,8
S00109451,85,25,2,0,0,56,2
S00109452,93,31,5,0,1,52,4
S00109453,110,50,11,0,1,44,4
S00109454,192,55,20,0,0,110,7
S00109455,109,36,4,0,0,63,6
S00109456,93,24,6,0,0,62,1
S00109457,95,35,8,0,0,50,2
S00109458,113,40,10,0,0,54,9
S00109459,83,22,5,0,0,51,5
S00109460,75,25,3,0,5,42,0
S00109461,117,39,7,0,0,66,5
S00109462,71,44,5,0,0,18,4
S00109463,109,27,18,0,2,51,11
S00109464,172,88,15,0,0,60,9
S00109465,113,39,6,0,0,46,22
S00109466,156,75,14,0,0,61,6
S00109467,61,13,6,0,0,41,1
S00109468,120,59,2,0,0,50,9
S00109469,98,48,9,0,0,29,12
S00109470,110,58,2,0,0,44,6
S00109471,139,75,14,0,3,38,9
S00109472,73,16,11,0,0,42,4
S00109473,170,63,28,0,4,69,6
S00109474,181,69,20,0,0,75,17
S00109475,169,56,20,0,4,69,20
S00109476,117,43,8,0,0,57,9
S00109477,145,55,9,0,4,62,15
S00109478,120,55,17,0,0,41,7
S00109479,113,49,14,0,1,41,8
S00109480,170,74,10,0,0,72,14
S00109481,60,16,1,0,0,36,7
S00109482,152,63,10,0,0,69,10
S00109483,100,48,7,0,0,39,6
S00109484,104,43,5,0,0,50,6
S00109485,155,87,11,0,0,50,7
S00109486,162,64,21,0,2,60,15
S00109487,103,44,11,0,0,38,10
S00109488,159,70,9,0,1,66,13
S00109489,108,38,6,0,2,53,9
S00109490,206,84,16,0,4,78,24
S00109491,69,26,9,0,1,28,5
S00109492,90,48,6,0,0,33,3
S00109493,121,57,3,0,7,44,10
S00109494,176,60,27,0,4,77,8
S00109495,94,49,3,0,0,35,7
S00109496,132,39,13,0,0,66,14
S00109497,136,26,12,0,4,85,9
S00109498,86,23,19,0,0,38,6
S00109499,81,28,6,0,0,42,5
S00109500,109,26,15,0,1,57,10
S00109501,81,26,11,0,4,28,12
S00109502,81,30,9,0,0,42,0
S00109503,55,38,5,0,0,9,3
S00109504,86,24,11,0,0,49,2
S00109505,105,28,11,0,0,50,16
S00109506,99,36,6,0,0,51,6
S00109507,134,46,11,0,0,65,12
S00109508,159,46,26,0,0,76,11
S00109509,72,25,4,0,0,42,1
S00109510,174,89,4,0,0,71,10
S00109511,186,68,24,0,1,80,13
S00109512,134,56,14,1,0,50,13
S00109513,98,40,13,0,0,38,7
S00109514,182,79,22,0,0,61,20
S00109515,191,89,23,0,0,65,14
S00109516,197,65,27,0,0,85,20
S00109517,150,63,14,0,0,63,10
S00109518,120,45,12,0,0,43,20
S00109519,113,50,18,0,1,38,6
S00109520,152,59,22,0,8,55,8
S00109521,123,59,16,1,0,39,8
S00109522,140,52,21,0,0,58,9
S00109523,130,59,13,0,0,52,6
S00109524,158,65,21,0,2,58,12
S00109525,80,51,1,0,1,24,3
S00109526,95,57,0,0,0,28,10
S00109527,115,48,9,0,0,53,5
S00109528,52,14,3,0,0,30,5
S00109529,55,19,8,0,0,22,6
S00109530,117,40,10,0,0,60,7
S00109531,85,28,6,0,0,44,7
S00109532,136,35,6,0,6,80,9
S00109533,102,37,10,0,0,50,5
S00109534,145,49,21,0,0,62,13
S00109535,160,52,32,0,1,72,3
S00109536,137,40,18,0,2,63,14
S00109537,129,35,6,0,0,68,20
S00109538,107,31,14,0,0,62,0
S00109539,117,28,13,0,1,67,8
S00109540,137,33,21,0,3,69,11
S00109541,138,43,7,1,0,83,4
S00109542,84,17,6,0,0,55,6
S00109543,106,26,17,0,0,53,10
S00109544,111,16,7,0,0,75,13
S00109545,90,23,7,0,0,54,6
S00109546,95,19,11,0,0,50,15
S00109547,70,14,5,0,0,50,1
S00109548,131,38,10,0,0,74,9
S00109549,94,46,13,0,0,32,3
S00109550,147,53,11,0,1,65,17
S00109551,55,18,9,0,0,25,3
S00109552,111,35,10,0,0,55,11
S00109553,95,49,7,0,0,29,10
S00109554,88,35,5,0,0,39,9
S00109555,75,40,2,0,0,24,9
S00109556,52,9,4,0,0,37,2
S00109557,101,29,19,0,0,47,6
S00109558,167,70,11,0,11,64,11
S00109559,133,55,10,0,0,59,9
S00109560,96,44,10,0,0,37,5
S00109561,86,44,12,0,0,20,10
S00109562,119,47,6,0,0,53,13
