output_area,total,house,flat,caravan,shared
60QS001039,102,33,69,0,0
60QS001040,89,3,86,0,0
60QS001041,51,6,45,0,0
60QS001042,80,5,75,0,0
60QS001043,136,48,88,0,0
60QS001044,108,10,98,0,0
60QS001045,80,48,32,0,0
60QS001046,142,30,112,0,0
60QS001047,111,40,71,0,0
60QS001048,96,58,38,0,0
60QS001049,72,10,62,0,0
60QS001050,85,3,82,0,0
60QS001051,90,0,90,0,0
60QS001052,139,28,111,0,0
60QS001053,225,90,135,0,0
60QS001054,185,53,132,0,0
60QS001055,99,55,44,0,0
60QS001056,123,9,114,0,0
60QS001057,90,0,90,0,0
60QS001058,122,36,86,0,0
60QS001059,69,29,40,0,0
60QS001060,98,0,98,0,0
60QS001061,105,1,104,0,0
60QS001062,83,41,42,0,0
60QS001063,93,50,43,0,0
60QS001064,119,52,67,0,0
60QS001065,143,105,38,0,0
60QS001066,94,41,53,0,0
60QS001067,131,128,3,0,0
60QS001068,94,39,55,0,0
60QS001069,144,12,132,0,0
60QS001070,86,4,82,0,0
60QS001071,93,55,38,0,0
60QS001072,163,147,16,0,0
60QS001073,105,88,17,0,0
60QS001074,120,5,115,0,0
60QS001075,66,1,65,0,0
60QS001076,75,4,71,0,0
60QS001077,122,6,116,0,0
60QS001078,90,0,90,0,0
60QS001079,114,0,114,0,0
60QS001080,93,0,90,3,0
60QS001081,96,2,94,0,0
60QS001082,108,4,104,0,0
60QS001083,90,8,82,0,0
60QS001084,81,8,73,0,0
60QS001085,150,4,146,0,0
60QS001086,113,6,107,0,0
60QS001087,86,2,84,0,0
60QS001088,78,9,69,0,0
60QS001089,124,0,124,0,0
60QS001090,108,11,97,0,0
60QS001091,117,3,114,0,0
60QS001092,78,0,78,0,0
60QS001093,123,1,122,0,0
60QS001094,123,5,118,0,0
60QS001095,86,1,85,0,0
60QS001096,140,7,133,0,0
60QS001097,115,7,108,0,0
60QS001098,168,12,156,0,0
60QS001099,116,8,108,0,0
60QS001100,88,13,75,0,0
60QS001101,86,9,77,0,0
60QS001102,97,8,89,0,0
60QS001103,155,1,154,0,0
60QS001104,120,3,115,2,0
60QS001105,74,2,72,0,0
60QS001106,126,20,106,0,0
60QS001107,132,67,65,0,0
60QS001108,179,17,162,0,0
60QS001109,78,5,73,0,0
60QS001110,109,8,101,0,0
60QS001111,74,0,74,0,0
60QS001112,198,190,8,0,0
60QS001113,91,26,65,0,0
60QS001114,63,21,42,0,0
60QS001115,67,23,44,0,0
60QS001116,94,30,64,0,0
60QS001117,129,3,126,0,0
60QS001118,152,6,146,0,0
60QS001119,177,28,149,0,0
60QS001120,102,13,89,0,0
60QS001121,139,1,138,0,0
60QS001122,150,15,135,0,0
60QS001123,127,125,2,0,0
60QS001124,52,17,35,0,0
60QS001125,122,86,36,0,0
60QS001126,163,114,49,0,0
60QS001127,150,133,17,0,0
60QS001128,111,58,53,0,0
60QS001129,72,61,11,0,0
60QS001130,101,32,69,0,0
60QS001131,90,53,37,0,0
60QS001132,148,7,141,0,0
60QS001133,82,24,58,0,0
60QS001134,126,13,113,0,0
60QS001135,111,12,99,0,0
60QS001136,88,1,87,0,0
60QS001137,58,0,58,0,0
60QS001138,153,6,147,0,0
60QS001139,186,71,115,0,0
60QS001140,91,33,58,0,0
60QS001141,99,25,74,0,0
60QS001142,139,102,37,0,0
60QS001143,131,126,5,0,0
60QS001144,106,69,37,0,0
60QS001145,124,109,15,0,0
60QS001146,98,96,2,0,0
60QS001147,153,94,59,0,0
60QS001148,111,52,59,0,0
60QS001149,105,45,60,0,0
60QS001150,124,76,48,0,0
60QS001151,195,152,43,0,0
60QS001152,197,120,77,0,0
60QS001153,104,70,34,0,0
60QS001154,99,76,23,0,0
60QS001155,125,62,63,0,0
60QS001156,114,92,22,0,0
60QS001157,156,94,62,0,0
60QS001158,163,114,49,0,0
60QS001159,214,134,80,0,0
60QS001160,139,67,72,0,0
60QS001161,70,20,50,0,0
60QS001162,126,119,7,0,0
60QS001163,142,97,45,0,0
60QS001164,124,118,6,0,0
60QS001165,193,168,21,4,0
60QS001166,143,135,8,0,0
60QS001167,122,117,5,0,0
60QS001168,109,108,1,0,0
60QS001169,106,103,3,0,0
60QS001170,84,2,82,0,0
60QS001171,126,126,0,0,0
60QS001172,170,146,24,0,0
60QS001173,118,114,4,0,0
60QS001174,112,105,7,0,0
60QS001175,81,44,37,0,0
60QS001176,172,34,136,2,0
60QS001177,202,152,50,0,0
60QS001178,164,50,114,0,0
60QS001179,159,27,132,0,0
60QS001180,114,2,112,0,0
60QS001181,98,42,56,0,0
60QS001182,122,3,119,0,0
60QS001183,74,33,41,0,0
60QS001184,92,3,89,0,0
60QS001185,71,3,68,0,0
60QS001186,129,26,103,0,0
60QS001187,79,5,74,0,0
60QS001188,83,10,73,0,0
60QS001189,92,65,27,0,0
60QS001190,130,64,66,0,0
60QS001191,80,18,62,0,0
60QS001192,112,5,107,0,0
60QS001193,100,29,71,0,0
60QS001194,124,40,84,0,0
60QS001195,88,16,72,0,0
60QS001196,129,75,54,0,0
60QS001197,122,74,48,0,0
60QS001198,177,27,150,0,0
60QS001199,123,60,63,0,0
60QS001200,172,29,143,0,0
60QS001201,117,10,107,0,0
60QS001202,102,42,60,0,0
60QS001203,102,55,47,0,0
60QS001204,119,12,107,0,0
60QS001205,76,3,73,0,0
60QS001206,90,0,90,0,0
60QS001207,94,53,41,0,0
60QS001208,119,77,42,0,0
60QS001209,117,50,67,0,0
60QS001210,82,1,81,0,0
60QS001211,132,105,27,0,0
60QS001212,85,39,46,0,0
60QS001213,127,74,53,0,0
60QS001214,109,41,68,0,0
60QS001215,86,16,70,0,0
60QS001216,70,15,55,0,0
60QS001217,108,50,55,3,0
60QS001218,137,53,84,0,0
60QS001219,105,73,32,0,0
60QS001220,104,1,103,0,0
60QS001221,70,0,70,0,0
60QS001222,64,0,64,0,0
60QS001223,99,8,91,0,0
60QS001224,80,1,79,0,0
60QS001225,104,20,84,0,0
60QS001226,69,0,69,0,0
60QS001227,83,0,83,0,0
60QS001228,114,27,87,0,0
60QS001229,110,0,110,0,0
60QS001230,106,3,103,0,0
60QS001231,84,0,84,0,0
60QS001232,119,8,111,0,0
60QS001233,113,55,58,0,0
60QS001234,112,53,59,0,0
60QS001235,83,1,82,0,0
60QS001236,121,23,98,0,0
60QS001237,104,4,100,0,0
60QS001238,71,4,67,0,0
60QS001239,128,7,121,0,0
60QS001240,165,36,129,0,0
60QS001241,142,2,140,0,0
60QS001242,83,1,82,0,0
60QS001243,71,0,68,3,0
60QS001244,88,22,36,30,0
60QS001245,180,48,132,0,0
60QS001246,153,66,87,0,0
60QS001247,87,2,85,0,0
60QS001248,166,29,137,0,0
60QS001249,102,18,84,0,0
60QS001250,105,2,103,0,0
60QS001251,154,135,19,0,0
60QS001252,57,0,57,0,0
60QS001253,81,2,79,0,0
60QS001254,78,6,72,0,0
60QS001255,109,17,92,0,0
60QS001256,94,4,90,0,0
60QS001257,98,7,91,0,0
60QS001258,92,58,34,0,0
60QS001259,102,71,31,0,0
60QS001260,98,68,30,0,0
60QS001261,71,33,38,0,0
60QS001262,110,4,106,0,0
60QS001263,82,9,73,0,0
60QS001264,77,0,77,0,0
60QS001265,78,6,72,0,0
60QS001266,115,5,110,0,0
60QS001267,74,2,72,0,0
60QS001268,79,0,79,0,0
60QS001269,89,0,89,0,0
60QS001270,96,4,92,0,0
60QS001271,66,0,66,0,0
60QS001272,127,88,39,0,0
60QS001273,75,23,52,0,0
60QS001274,86,41,45,0,0
60QS001275,161,89,72,0,0
60QS001276,89,54,35,0,0
60QS001277,100,65,34,1,0
60QS001278,117,50,67,0,0
60QS001279,111,33,78,0,0
60QS001280,166,119,47,0,0
60QS001281,140,58,82,0,0
60QS001282,140,50,90,0,0
60QS001283,125,23,102,0,0
60QS001284,98,43,55,0,0
60QS001285,136,59,77,0,0
60QS001286,97,65,32,0,0
60QS001287,172,32,140,0,0
60QS001288,67,1,66,0,0
60QS001289,51,9,42,0,0
60QS001290,78,11,67,0,0
60QS001291,150,58,92,0,0
60QS001292,184,111,73,0,0
60QS001293,68,2,66,0,0
60QS001294,82,5,77,0,0
60QS001295,64,0,64,0,0
60QS001296,164,144,20,0,0
60QS001297,77,40,37,0,0
60QS001298,114,107,7,0,0
60QS001299,182,146,36,0,0
60QS001300,183,146,37,0,0
60QS001301,184,164,20,0,0
60QS001302,142,138,4,0,0
60QS001303,176,148,28,0,0
60QS001304,87,79,8,0,0
60QS001305,149,2,147,0,0
60QS001306,111,3,108,0,0
60QS001307,78,78,0,0,0
60QS001308,67,67,0,0,0
60QS001309,151,105,46,0,0
60QS001310,162,144,18,0,0
60QS001311,92,71,21,0,0
60QS001312,113,110,3,0,0
60QS001313,132,120,12,0,0
60QS001314,181,91,90,0,0
60QS001315,155,155,0,0,0
60QS001316,160,154,6,0,0
60QS001317,172,165,7,0,0
60QS001318,168,16,152,0,0
60QS001319,141,136,5,0,0
60QS001320,120,116,4,0,0
60QS001321,131,112,19,0,0
60QS001322,149,147,2,0,0
60QS001323,153,147,6,0,0
60QS001324,124,117,7,0,0
60QS001325,71,0,71,0,0
60QS001326,85,1,84,0,0
60QS001327,105,77,28,0,0
60QS001328,150,110,40,0,0
60QS001329,89,65,24,0,0
60QS001330,131,15,116,0,0
60QS001331,220,85,135,0,0
60QS001332,213,65,148,0,0
60QS001333,134,80,54,0,0
60QS001334,198,130,68,0,0
60QS001335,153,59,94,0,0
60QS001336,86,0,86,0,0
60QS001337,73,0,73,0,0
60QS001338,114,4,110,0,0
60QS001339,83,3,80,0,0
60QS001340,84,34,50,0,0
60QS001341,119,83,36,0,0
60QS001342,77,13,64,0,0
60QS001343,110,9,101,0,0
60QS001344,97,20,77,0,0
60QS001345,80,9,71,0,0
60QS001346,116,112,4,0,0
60QS001347,106,27,79,0,0
60QS001348,89,27,62,0,0
60QS001349,113,106,7,0,0
60QS001350,106,12,94,0,0
60QS001351,174,97,77,0,0
60QS001352,147,122,25,0,0
60QS001353,123,5,118,0,0
60QS001354,108,5,103,0,0
60QS001355,91,12,79,0,0
60QS001356,110,73,37,0,0
60QS001357,90,4,86,0,0
60QS001358,121,49,72,0,0
60QS001359,72,1,71,0,0
60QS001360,102,15,87,0,0
60QS001361,97,10,83,4,0
60QS001362,150,9,141,0,0
60QS001363,86,49,37,0,0
60QS001364,132,0,132,0,0
60QS001365,129,0,129,0,0
60QS001366,113,16,97,0,0
60QS001367,79,0,79,0,0
60QS001368,221,208,13,0,0
60QS001369,117,92,25,0,0
60QS001370,111,72,39,0,0
60QS001371,114,48,66,0,0
60QS001372,115,95,20,0,0
60QS001373,197,189,8,0,0
60QS001374,114,89,25,0,0
60QS001375,107,94,13,0,0
60QS001376,200,185,15,0,0
60QS001377,102,77,25,0,0
60QS001378,145,112,33,0,0
60QS001379,112,85,27,0,0
60QS001380,87,55,32,0,0
60QS001381,106,15,91,0,0
60QS001382,158,20,138,0,0
60QS001383,97,0,97,0,0
60QS001384,125,3,122,0,0
60QS001385,61,0,61,0,0
60QS001386,55,3,43,9,0
60QS001387,62,2,60,0,0
60QS001388,96,1,95,0,0
60QS001389,62,2,60,0,0
60QS001390,132,8,124,0,0
60QS001391,74,0,74,0,0
60QS001392,96,2,94,0,0
60QS001393,110,4,106,0,0
60QS001394,121,1,120,0,0
60QS001395,61,3,58,0,0
60QS001396,67,6,61,0,0
60QS001397,75,4,71,0,0
60QS001398,110,0,110,0,0
60QS001399,66,2,64,0,0
60QS001400,151,6,145,0,0
60QS001401,100,0,100,0,0
60QS001402,141,3,138,0,0
60QS001403,58,3,55,0,0
60QS001404,122,1,121,0,0
60QS001405,124,3,121,0,0
60QS001406,80,0,80,0,0
60QS001407,114,17,97,0,0
60QS001408,71,3,68,0,0
60QS001409,83,8,75,0,0
60QS001410,76,1,75,0,0
60QS001411,77,2,75,0,0
60QS001412,145,22,123,0,0
60QS001413,128,5,123,0,0
60QS001414,118,10,108,0,0
60QS001415,100,54,43,0,3
60QS001416,72,65,7,0,0
60QS001417,71,0,71,0,0
60QS001418,118,3,115,0,0
60QS001419,81,2,79,0,0
60QS001420,96,38,56,0,2
60QS001421,87,3,84,0,0
60QS001422,53,2,51,0,0
60QS001423,156,1,155,0,0
60QS001424,105,6,99,0,0
60QS001425,103,1,100,0,2
60QS001426,74,1,73,0,0
60QS001427,84,4,76,0,4
60QS001428,136,11,125,0,0
60QS001429,105,0,105,0,0
60QS001430,118,3,115,0,0
60QS001431,82,2,80,0,0
60QS001432,98,0,98,0,0
60QS001433,88,0,88,0,0
60QS001434,86,0,86,0,0
60QS001435,110,9,101,0,0
60QS001436,102,1,101,0,0
60QS001437,97,0,97,0,0
60QS001438,100,4,96,0,0
60QS001439,93,3,90,0,0
60QS001440,176,3,173,0,0
60QS001441,101,6,95,0,0
60QS001442,65,5,60,0,0
60QS001443,117,1,116,0,0
60QS001444,104,0,104,0,0
60QS001445,157,7,150,0,0
60QS001446,93,2,91,0,0
60QS001447,98,4,94,0,0
60QS001448,79,2,77,0,0
60QS001449,86,2,84,0,0
60QS001450,86,8,78,0,0
60QS001451,110,4,106,0,0
60QS001452,111,5,106,0,0
60QS001453,124,6,118,0,0
60QS001454,134,1,133,0,0
60QS001455,115,7,108,0,0
60QS001456,125,0,125,0,0
60QS001457,136,3,133,0,0
60QS001458,196,9,187,0,0
60QS001459,76,5,71,0,0
60QS001460,138,8,130,0,0
60QS001461,76,0,76,0,0
60QS001462,103,2,101,0,0
60QS001463,105,7,98,0,0
60QS001464,76,2,74,0,0
60QS001465,57,3,54,0,0
60QS001466,102,0,102,0,0
60QS001467,103,2,101,0,0
60QS001468,104,8,96,0,0
60QS001469,95,1,94,0,0
60QS001470,129,9,120,0,0
60QS001471,119,3,116,0,0
60QS001472,133,4,129,0,0
60QS001473,71,2,69,0,0
60QS001474,129,2,127,0,0
60QS001475,118,2,116,0,0
60QS001476,104,1,103,0,0
60QS001477,68,0,68,0,0
60QS001478,165,1,164,0,0
60QS001479,105,10,95,0,0
60QS001480,148,2,146,0,0
60QS001481,123,2,121,0,0
60QS001482,74,9,65,0,0
60QS001483,99,0,99,0,0
60QS001484,114,12,102,0,0
60QS001485,110,18,92,0,0
60QS001486,92,7,85,0,0
60QS001487,108,1,107,0,0
60QS001488,61,0,61,0,0
60QS001489,116,1,115,0,0
60QS001490,73,3,70,0,0
60QS001491,75,3,72,0,0
60QS001492,105,1,104,0,0
60QS001493,99,0,99,0,0
60QS001494,122,3,119,0,0
60QS001495,107,4,103,0,0
60QS001496,87,4,83,0,0
60QS001497,94,12,78,0,4
60QS001498,123,7,116,0,0
60QS001499,118,2,116,0,0
60QS001500,158,4,154,0,0
60QS001501,147,2,145,0,0
60QS001502,140,3,135,0,2
60QS001503,124,2,122,0,0
60QS001504,122,4,118,0,0
60QS001505,111,41,70,0,0
60QS001506,132,61,71,0,0
60QS001507,69,22,47,0,0
60QS001508,92,92,0,0,0
60QS001509,165,3,162,0,0
60QS001510,101,18,83,0,0
60QS001511,97,3,92,2,0
60QS001512,91,77,14,0,0
60QS001513,117,90,27,0,0
60QS001514,70,7,63,0,0
60QS001515,103,3,100,0,0
60QS001516,62,26,36,0,0
60QS001517,53,1,52,0,0
60QS001518,52,0,52,0,0
60QS001519,52,2,50,0,0
60QS001520,102,21,81,0,0
60QS001521,80,0,80,0,0
60QS001522,76,25,50,1,0
60QS001523,134,76,58,0,0
60QS001524,131,112,19,0,0
60QS001525,75,15,60,0,0
60QS001526,75,33,42,0,0
60QS001527,115,16,99,0,0
60QS001528,70,1,69,0,0
60QS001529,130,7,123,0,0
60QS001530,70,9,61,0,0
60QS001531,97,2,95,0,0
60QS001532,150,34,116,0,0
60QS001533,185,7,178,0,0
60QS001534,108,6,102,0,0
60QS001535,110,23,87,0,0
60QS001536,111,0,111,0,0
60QS001537,77,2,75,0,0
60QS001538,99,41,58,0,0
60QS001539,82,37,45,0,0
60QS001540,62,45,17,0,0
60QS001541,107,38,69,0,0
60QS001542,159,156,3,0,0
60QS001543,87,78,9,0,0
60QS001544,121,119,2,0,0
60QS001545,90,45,45,0,0
60QS001546,118,101,17,0,0
60QS001547,122,37,85,0,0
60QS001548,132,58,74,0,0
60QS001549,91,36,52,3,0
60QS001550,152,56,92,4,0
60QS001551,121,70,51,0,0
60QS001552,74,34,40,0,0
60QS001553,76,76,0,0,0
60QS001554,72,68,4,0,0
60QS001555,72,43,29,0,0
60QS001556,82,26,56,0,0
60QS001557,95,40,55,0,0
60QS001558,101,57,44,0,0
60QS001559,157,70,87,0,0
60QS001560,134,67,67,0,0
60QS001561,130,73,57,0,0
60QS001562,140,81,55,4,0
60QS001563,134,89,45,0,0
60QS001564,144,84,60,0,0
60QS001565,107,55,52,0,0
60QS001566,125,53,72,0,0
60QS001567,87,58,29,0,0
60QS001568,90,56,34,0,0
60QS001569,80,41,39,0,0
60QS001570,115,53,62,0,0
60QS001571,67,36,31,0,0
60QS001572,135,98,37,0,0
60QS001573,156,44,62,50,0
60QS001574,81,45,36,0,0
60QS001575,100,30,69,1,0
60QS001576,147,52,95,0,0
60QS001577,75,21,54,0,0
60QS001578,58,22,36,0,0
60QS001579,203,133,70,0,0
60QS001580,161,125,36,0,0
60QS001581,104,31,73,0,0
60QS001582,96,62,34,0,0
60QS001583,159,106,53,0,0
60QS001584,97,16,81,0,0
60QS001585,103,98,5,0,0
60QS001586,140,54,86,0,0
60QS001587,115,79,36,0,0
60QS001588,90,0,90,0,0
60QS001589,123,1,122,0,0
60QS001590,165,5,160,0,0
60QS001591,163,11,152,0,0
60QS001592,115,61,54,0,0
60QS001593,52,38,14,0,0
60QS001594,101,71,30,0,0
60QS001595,112,63,49,0,0
60QS001596,101,75,26,0,0
60QS001597,109,97,12,0,0
60QS001598,96,56,40,0,0
60QS001599,83,39,44,0,0
60QS001600,94,83,11,0,0
60QS001601,88,28,60,0,0
60QS001602,97,29,68,0,0
60QS001603,92,59,33,0,0
60QS001604,78,46,32,0,0
60QS001605,108,104,4,0,0
60QS001606,96,76,20,0,0
60QS001607,150,16,134,0,0
60QS001608,70,38,32,0,0
60QS001609,123,0,123,0,0
60QS001610,102,3,99,0,0
60QS001611,83,4,79,0,0
60QS001612,52,0,52,0,0
60QS001613,144,4,140,0,0
60QS001614,74,5,69,0,0
60QS001615,58,0,58,0,0
60QS001616,63,0,63,0,0
60QS001617,127,2,125,0,0
60QS001618,116,9,107,0,0
60QS001619,141,13,122,6,0
60QS001620,78,42,33,3,0
60QS001621,89,6,83,0,0
60QS001622,110,0,110,0,0
60QS001623,57,0,57,0,0
60QS001624,137,42,95,0,0
60QS001625,78,0,78,0,0
60QS001626,96,19,77,0,0
60QS001627,53,14,39,0,0
60QS001628,95,93,2,0,0
60QS001629,65,40,25,0,0
60QS001630,131,90,37,4,0
60QS001631,139,83,56,0,0
60QS001632,116,73,43,0,0
60QS001633,164,1,163,0,0
60QS001634,153,131,22,0,0
60QS001635,163,45,118,0,0
60QS001636,85,62,23,0,0
60QS001637,134,102,32,0,0
60QS001638,84,2,82,0,0
60QS001639,97,45,52,0,0
60QS001640,86,19,67,0,0
60QS001641,113,14,99,0,0
60QS001642,83,53,30,0,0
60QS001643,126,13,113,0,0
60QS001644,83,5,78,0,0
60QS001645,197,187,10,0,0
60QS001646,52,20,32,0,0
60QS001647,136,135,1,0,0
60QS001648,144,30,114,0,0
60QS001649,134,7,127,0,0
60QS001650,129,34,95,0,0
60QS001651,101,6,95,0,0
60QS001652,69,49,20,0,0
60QS001653,131,1,130,0,0
60QS001654,124,29,95,0,0
60QS001655,189,133,56,0,0
60QS001656,174,142,32,0,0
60QS001657,161,99,60,2,0
60QS001658,121,66,55,0,0
60QS001659,75,24,51,0,0
60QS001660,115,10,105,0,0
60QS001661,74,0,74,0,0
60QS001662,76,5,71,0,0
60QS001663,80,8,72,0,0
60QS001664,132,59,73,0,0
60QS001665,121,89,32,0,0
60QS001666,126,82,44,0,0
60QS001667,102,26,76,0,0
60QS001668,109,79,30,0,0
60QS001669,75,2,73,0,0
60QS001670,82,4,78,0,0
60QS001671,108,9,95,4,0
60QS001672,104,4,100,0,0
60QS001673,128,3,125,0,0
60QS001674,79,0,79,0,0
60QS001675,63,6,57,0,0
60QS001676,50,7,38,5,0
60QS001677,93,12,81,0,0
60QS001678,99,16,83,0,0
60QS001679,133,114,19,0,0
60QS001680,235,231,4,0,0
60QS001681,203,177,26,0,0
60QS001682,129,109,20,0,0
60QS001683,184,178,6,0,0
60QS001684,215,211,4,0,0
60QS001685,216,214,2,0,0
60QS001686,138,55,83,0,0
60QS001687,131,89,42,0,0
60QS001688,131,131,0,0,0
60QS001689,126,123,3,0,0
60QS001690,178,144,34,0,0
60QS001691,115,81,34,0,0
60QS001692,192,183,9,0,0
60QS001693,118,108,10,0,0
60QS001694,132,129,3,0,0
60QS001695,148,145,3,0,0
60QS001696,166,156,10,0,0
60QS001697,117,107,7,3,0
60QS001698,123,123,0,0,0
60QS001699,135,133,2,0,0
60QS001700,124,124,0,0,0
60QS001701,130,121,9,0,0
60QS001702,80,25,55,0,0
60QS001703,114,96,18,0,0
60QS001704,84,64,20,0,0
60QS001705,69,44,25,0,0
60QS001706,194,193,1,0,0
60QS001707,93,76,17,0,0
60QS001708,74,28,46,0,0
60QS001709,101,78,23,0,0
60QS001710,119,119,0,0,0
60QS001711,133,131,2,0,0
60QS001712,117,86,31,0,0
60QS001713,87,31,56,0,0
60QS001714,68,26,42,0,0
60QS001715,86,20,64,2,0
60QS001716,95,45,50,0,0
60QS001717,124,96,28,0,0
60QS001718,126,74,52,0,0
60QS001719,88,30,58,0,0
60QS001720,79,30,49,0,0
60QS001721,116,16,100,0,0
60QS001722,66,4,62,0,0
60QS001723,128,34,94,0,0
60QS001724,91,9,82,0,0
60QS001725,90,4,86,0,0
60QS001726,65,3,62,0,0
60QS001727,78,1,77,0,0
60QS001728,181,146,35,0,0
60QS001729,156,128,28,0,0
60QS001730,67,56,11,0,0
60QS001731,90,65,25,0,0
60QS001732,75,33,42,0,0
60QS001733,126,122,4,0,0
60QS001734,88,74,14,0,0
60QS001735,74,60,14,0,0
60QS001736,48,48,0,0,0
60QS001737,131,131,0,0,0
60QS001738,165,162,3,0,0
60QS001739,145,141,4,0,0
60QS001740,180,168,12,0,0
60QS001741,124,122,2,0,0
60QS001742,140,140,0,0,0
60QS001743,105,101,4,0,0
60QS001744,104,103,1,0,0
60QS001745,202,192,10,0,0
60QS001746,144,137,7,0,0
60QS001747,124,119,5,0,0
60QS001748,95,6,89,0,0
60QS001749,204,181,23,0,0
60QS001750,155,130,25,0,0
60QS001751,186,79,107,0,0
60QS001752,120,2,118,0,0
60QS001753,93,0,93,0,0
60QS001754,111,3,108,0,0
60QS001755,156,25,131,0,0
60QS001756,152,75,77,0,0
60QS001757,59,52,7,0,0
60QS001758,135,62,73,0,0
60QS001759,116,57,59,0,0
60QS001760,111,111,0,0,0
60QS001761,103,97,6,0,0
60QS001762,99,91,8,0,0
60QS001763,147,143,4,0,0
60QS001764,114,87,27,0,0
60QS001765,90,85,5,0,0
60QS001766,180,176,4,0,0
60QS001767,85,81,4,0,0
60QS001768,93,93,0,0,0
60QS001769,138,15,123,0,0
60QS001770,117,0,117,0,0
60QS001771,120,96,24,0,0
60QS001772,104,104,0,0,0
60QS001773,155,149,6,0,0
60QS001774,125,114,11,0,0
60QS001775,81,29,52,0,0
60QS001776,114,72,42,0,0
60QS001777,94,88,6,0,0
60QS001778,83,49,34,0,0
60QS001779,191,177,14,0,0
60QS001780,132,132,0,0,0
60QS001781,171,161,10,0,0
60QS001782,131,128,3,0,0
60QS001783,200,200,0,0,0
60QS001784,77,71,6,0,0
60QS001785,134,110,24,0,0
60QS001786,182,182,0,0,0
60QS001787,131,129,2,0,0
60QS001788,137,135,2,0,0
60QS001789,165,165,0,0,0
60QS001790,134,130,1,3,0
60QS001791,137,70,67,0,0
60QS001792,139,63,72,4,0
60QS001793,132,67,65,0,0
60QS001794,164,99,65,0,0
60QS001795,151,111,40,0,0
60QS001796,153,135,18,0,0
60QS001797,150,75,75,0,0
60QS001798,140,90,50,0,0
60QS001799,93,70,23,0,0
60QS001800,166,104,62,0,0
60QS001801,113,104,9,0,0
60QS001802,71,70,0,1,0
60QS001803,161,111,50,0,0
60QS001804,86,28,54,4,0
60QS001805,117,59,58,0,0
60QS001806,149,88,61,0,0
60QS001807,63,12,51,0,0
60QS001808,54,30,24,0,0
60QS001809,105,66,39,0,0
60QS001810,92,87,5,0,0
60QS001811,135,128,7,0,0
60QS001812,172,145,27,0,0
60QS001813,148,138,10,0,0
60QS001814,101,76,25,0,0
60QS001815,171,170,1,0,0
60QS001816,121,120,1,0,0
60QS001817,203,193,10,0,0
60QS001818,166,146,20,0,0
60QS001819,142,138,4,0,0
60QS001820,84,24,60,0,0
60QS001821,95,50,45,0,0
60QS001822,97,59,38,0,0
60QS001823,87,45,42,0,0
60QS001824,78,41,37,0,0
60QS001825,78,61,17,0,0
60QS001826,75,5,70,0,0
60QS001827,58,16,42,0,0
60QS001828,118,0,118,0,0
60QS001829,117,2,115,0,0
60QS001830,94,0,94,0,0
60QS001831,87,0,87,0,0
60QS001832,118,9,109,0,0
60QS001833,129,35,94,0,0
60QS001834,125,41,84,0,0
60QS001835,135,57,78,0,0
60QS001836,111,41,70,0,0
60QS001837,165,158,7,0,0
60QS001838,78,77,1,0,0
60QS001839,120,109,11,0,0
60QS001840,215,206,9,0,0
60QS001841,98,89,9,0,0
60QS001842,106,94,12,0,0
60QS001843,124,116,8,0,0
60QS001844,46,0,46,0,0
60QS001845,96,88,8,0,0
60QS001846,82,58,24,0,0
60QS001847,140,121,19,0,0
60QS001848,82,55,27,0,0
60QS001849,81,78,3,0,0
60QS001850,163,50,113,0,0
60QS001851,142,80,62,0,0
60QS001852,121,36,85,0,0
60QS001853,155,31,124,0,0
60QS001854,117,92,25,0,0
60QS001855,115,115,0,0,0
60QS001856,78,35,43,0,0
60QS001857,116,28,88,0,0
60QS001858,122,44,78,0,0
60QS001859,67,1,66,0,0
60QS001860,97,42,55,0,0
60QS001861,79,12,67,0,0
60QS001862,88,29,59,0,0
60QS001863,86,50,36,0,0
60QS001864,106,57,49,0,0
60QS001865,92,42,50,0,0
60QS001866,78,27,51,0,0
60QS001867,104,86,18,0,0
60QS001868,77,33,44,0,0
60QS001869,112,98,14,0,0
60QS001870,93,65,28,0,0
60QS001871,155,153,2,0,0
60QS001872,140,123,17,0,0
60QS001873,103,63,40,0,0
60QS001874,76,19,57,0,0
60QS001875,153,121,32,0,0
60QS001876,60,15,45,0,0
60QS001877,73,25,48,0,0
60QS001878,129,79,50,0,0
60QS001879,103,6,97,0,0
60QS001880,92,0,92,0,0
60QS001881,128,35,93,0,0
60QS001882,197,101,96,0,0
60QS001883,67,37,30,0,0
60QS001884,215,179,36,0,0
60QS001885,117,6,111,0,0
60QS001886,184,97,86,1,0
60QS001887,143,103,40,0,0
60QS001888,72,2,70,0,0
60QS001889,106,99,7,0,0
60QS001890,175,43,132,0,0
60QS001891,137,5,132,0,0
60QS001892,116,62,54,0,0
60QS001893,166,14,152,0,0
60QS001894,164,10,154,0,0
60QS001895,73,44,29,0,0
60QS001896,138,7,131,0,0
60QS001897,101,6,95,0,0
60QS001898,137,0,137,0,0
60QS001899,90,5,85,0,0
60QS001900,152,20,132,0,0
60QS001901,51,0,51,0,0
60QS001902,111,36,75,0,0
60QS001903,119,7,112,0,0
60QS001904,52,5,47,0,0
60QS001905,50,3,47,0,0
60QS001906,152,116,36,0,0
60QS001907,60,2,58,0,0
60QS001908,94,4,90,0,0
60QS001909,134,8,126,0,0
60QS001910,68,3,65,0,0
60QS001911,145,0,145,0,0
