dz_2001,total,owned,nonowned
S01005070,819,630,189
S01005071,296,39,257
S01005072,602,337,265
S01005073,633,476,157
S01005074,769,518,251
S01005075,504,53,451
S01005076,765,371,394
S01005077,693,669,24
S01005078,730,439,291
S01005079,668,358,310
S01005080,449,248,201
S01005081,661,388,273
S01005082,696,606,90
S01005083,926,686,240
S01005084,621,348,273
S01005085,568,408,160
S01005086,732,342,390
S01005087,508,321,187
S01005088,570,409,161
S01005089,783,557,226
S01005090,863,724,139
S01005091,696,678,18
S01005092,668,473,195
S01005093,785,447,338
S01005094,519,347,172
S01005095,954,648,306
S01005096,607,504,103
S01005097,753,666,87
S01005098,574,413,161
S01005099,834,682,152
S01005100,580,528,52
S01005101,825,647,178
S01005102,944,689,255
S01005103,875,725,150
S01005104,670,290,380
S01005105,877,599,278
S01005106,558,333,225
S01005107,463,400,63
S01005108,569,411,158
S01005109,901,575,326
S01005110,999,589,410
S01005111,527,453,74
S01005112,848,493,355
S01005113,1038,694,344
S01005114,939,460,479
S01005115,855,473,382
S01005116,647,309,338
S01005117,621,427,194
S01005118,742,520,222
S01005119,649,629,20
S01005120,595,542,53
S01005121,745,531,214
S01005122,773,654,119
S01005123,746,690,56
S01005124,724,545,179
S01005125,788,400,388
S01005126,537,376,161
S01005127,620,212,408
S01005128,807,695,112
S01005129,873,509,364
S01005130,651,205,446
S01005131,829,542,287
S01005132,646,554,92
S01005133,386,247,139
S01005134,969,652,317
S01005135,674,540,134
S01005136,762,430,332
S01005137,859,390,469
S01005138,1079,657,422
S01005139,618,251,367
S01005140,558,294,264
S01005141,850,470,380
S01005142,604,351,253
S01005143,935,612,323
S01005144,909,737,172
S01005145,776,463,313
S01005146,623,339,284
S01005147,871,400,471
S01005148,600,532,68
S01005149,600,442,158
S01005150,641,441,200
S01005151,712,457,255
S01005152,738,631,107
S01005153,748,670,78
S01005154,566,526,40
S01005155,746,567,179
S01005156,719,364,355
S01005157,913,526,387
S01005158,757,633,124
S01005159,940,615,325
S01005160,1023,535,488
S01005161,953,714,239
S01005162,973,534,439
S01005163,581,305,276
S01005164,924,696,228
S01005165,765,548,217
S01005166,1038,564,474
S01005167,722,264,458
S01005168,687,583,104
S01005169,619,572,47
S01005170,837,776,61
S01005171,874,341,533
S01005172,825,774,51
S01005173,705,639,66
S01005174,769,273,496
S01005175,690,626,64
S01005176,684,310,374
S01005177,948,352,596
S01005178,857,597,260
S01005179,979,826,153
S01005180,910,889,21
S01005181,907,685,222
S01005182,722,298,424
S01005183,938,431,507
S01005184,825,150,675
S01005185,533,334,199
S01005186,747,506,241
S01005187,945,723,222
S01005188,985,978,7
S01005189,851,397,454
S01005190,902,893,9
S01005191,880,395,485
S01005192,788,717,71
S01005193,793,765,28
S01005194,593,418,175
S01005195,1007,998,9
S01005196,804,227,577
S01005197,768,479,289
S01005198,920,896,24
S01005199,900,564,336
S01005200,632,617,15
S01005201,873,474,399
S01005202,905,502,403
S01005203,803,643,160
S01005204,551,543,8
S01005205,877,820,57
S01005206,932,878,54
S01005207,954,386,568
S01005208,543,244,299
S01005209,801,532,269
S01005210,961,352,609
S01005211,723,272,451
S01005212,588,570,18
S01005213,943,809,134
S01005214,778,335,443
S01005215,873,477,396
S01005216,593,365,228
S01005217,835,658,177
S01005218,888,362,526
S01005219,817,419,398
S01005220,674,550,124
S01005221,650,594,56
S01005222,696,328,368
S01005223,735,550,185
S01005224,780,766,14
S01005225,897,785,112
S01005226,553,381,172
S01005227,844,463,381
S01005228,1045,987,58
S01005229,852,569,283
S01005230,789,560,229
S01005231,751,672,79
S01005232,841,374,467
S01005233,565,272,293
S01005234,967,844,123
S01005235,570,368,202
S01005236,945,786,159
S01005237,961,937,24
S01005238,822,628,194
S01005239,921,517,404
S01005240,837,252,585
S01005241,950,928,22
S01005242,842,355,487
S01005243,750,327,423
S01005244,958,936,22
S01005245,671,368,303
S01005246,945,252,693
S01005247,735,48,687
S01005248,574,308,266
S01005249,728,420,308
S01005250,795,318,477
S01005251,935,465,470
S01005252,548,230,318
S01005253,555,527,28
S01005254,707,455,252
S01005255,557,124,433
S01005256,721,701,20
S01005257,958,792,166
S01005258,1035,995,40
S01005259,653,270,383
S01005260,645,292,353
S01005261,519,174,345
S01005262,933,785,148
S01005263,517,100,417
S01005264,733,371,362
S01005265,437,153,284
S01005266,860,422,438
S01005267,929,535,394
S01005268,896,412,484
S01005269,711,482,229
S01005270,1059,954,105
S01005271,594,563,31
S01005272,660,82,578
S01005273,809,732,77
S01005274,733,340,393
S01005275,487,249,238
S01005276,660,322,338
S01005277,655,577,78
S01005278,840,546,294
S01005279,546,513,33
S01005280,762,376,386
S01005281,882,567,315
S01005282,764,303,461
S01005283,813,800,13
S01005284,681,212,469
S01005285,687,634,53
S01005286,743,714,29
S01005287,807,551,256
S01005288,886,378,508
S01005289,778,467,311
S01005290,594,386,208
S01005291,672,649,23
S01005292,708,199,509
S01005293,832,442,390
S01005294,574,559,15
S01005295,602,338,264
S01005296,890,880,10
S01005297,703,693,10
S01005298,1069,985,84
S01005299,578,562,16
S01005300,949,925,24
S01005301,891,874,17
S01005302,1014,715,299
S01005303,763,569,194
S01005304,726,715,11
S01005305,826,538,288
S01005306,1021,990,31
S01005307,919,915,4
S01005308,529,159,370
S01005309,945,679,266
S01005310,1010,683,327
S01005311,940,926,14
S01005312,585,528,57
S01005313,918,908,10
S01005314,543,532,11
S01005315,646,161,485
S01005316,900,847,53
S01005317,569,560,9
S01005318,534,416,118
S01005319,691,679,12
S01005320,651,513,138
S01005321,640,483,157
S01005322,806,678,128
S01005323,703,537,166
S01005324,719,467,252
S01005325,815,555,260
S01005326,961,369,592
S01005327,649,412,237
S01005328,625,321,304
S01005329,551,369,182
S01005330,693,483,210
S01005331,724,429,295
S01005332,518,473,45
S01005333,820,804,16
S01005334,678,596,82
S01005335,549,549,0
S01005336,614,527,87
S01005337,966,949,17
S01005338,580,569,11
S01005339,763,602,161
S01005340,589,559,30
S01005341,699,547,152
S01005342,777,621,156
S01005343,970,899,71
S01005344,775,543,232
S01005345,774,749,25
S01005346,840,831,9
S01005347,740,730,10
S01005348,834,680,154
S01005349,889,833,56
S01005350,766,746,20
S01005351,770,544,226
S01005352,912,735,177
S01005353,1024,821,203
S01005354,966,962,4
S01005355,750,584,166
S01005356,735,714,21
S01005357,742,529,213
S01005358,871,639,232
S01005359,930,924,6
S01005360,889,885,4
S01005361,903,882,21
S01005362,667,473,194
S01005363,687,347,340
S01005364,914,631,283
S01005365,610,317,293
S01005366,759,587,172
S01005367,817,353,464
S01005368,663,422,241
S01005369,988,559,429
S01005370,815,671,144
S01005371,991,934,57
S01005372,813,623,190
S01005373,701,465,236
S01005374,870,680,190
S01005375,992,762,230
S01005376,940,755,185
S01005377,900,462,438
S01005378,778,216,562
S01005379,973,639,334
S01005380,693,242,451
S01005381,682,202,480
S01005382,762,100,662
S01005383,660,257,403
S01005384,823,629,194
S01005385,778,321,457
S01005386,608,458,150
S01005387,960,536,424
S01005388,756,486,270
S01005389,736,389,347
S01005390,846,504,342
S01005391,716,462,254
S01005392,880,410,470
S01005393,855,511,344
S01005394,841,557,284
S01005395,859,668,191
S01005396,659,330,329
S01005397,591,369,222
S01005398,974,825,149
S01005399,965,601,364
S01005400,950,323,627
S01005401,926,687,239
S01005402,924,751,173
S01005403,935,501,434
S01005404,813,512,301
S01005405,537,415,122
S01005406,549,354,195
S01005407,943,413,530
S01005408,555,270,285
S01005409,644,454,190
S01005410,730,252,478
S01005411,897,734,163
S01005412,927,676,251
S01005413,841,451,390
S01005414,933,763,170
S01005415,744,559,185
S01005416,924,390,534
S01005417,747,572,175
S01005418,747,681,66
S01005419,712,418,294
S01005420,836,665,171
S01005421,941,698,243
S01005422,784,585,199
S01005423,978,760,218
S01005424,799,625,174
S01005425,898,190,708
S01005426,760,288,472
S01005427,782,408,374
S01005428,953,498,455
S01005429,659,425,234
S01005430,639,560,79
S01005431,747,366,381
S01005432,790,616,174
S01005433,858,539,319
S01005434,655,408,247
S01005435,812,561,251
S01005436,867,641,226
S01005437,909,668,241
S01005438,857,474,383
S01005439,647,388,259
S01005440,918,554,364
S01005441,889,626,263
S01005442,874,611,263
S01005443,895,762,133
S01005444,906,640,266
S01005445,928,743,185
S01005446,783,509,274
S01005447,835,565,270
S01005448,952,787,165
S01005449,821,475,346
S01005450,893,495,398
S01005451,967,718,249
S01005452,912,903,9
S01005453,905,549,356
S01005454,725,549,176
S01005455,885,576,309
S01005456,864,684,180
S01005457,945,561,384
S01005458,828,443,385
S01005459,834,546,288
S01005460,791,454,337
S01005461,720,386,334
S01005462,967,599,368
S01005463,548,448,100
S01005464,579,400,179
S01005465,565,444,121
S01005466,864,569,295
S01005467,516,426,90
S01005468,848,662,186
S01005469,835,438,397
S01005470,688,565,123
S01005471,771,712,59
S01005472,817,548,269
S01005473,728,436,292
S01005474,842,487,355
S01005475,767,409,358
S01005476,840,704,136
S01005477,898,589,309
S01005478,826,463,363
S01005479,558,374,184
S01005480,778,625,153
S01005481,646,374,272
S01005482,609,388,221
S01005483,697,436,261
S01005484,557,397,160
S01005485,796,403,393
S01005486,856,511,345
S01005487,591,432,159
S01005488,891,426,465
S01005489,919,554,365
S01005490,600,505,95
S01005491,918,637,281
S01005492,939,598,341
S01005493,670,591,79
S01005494,683,501,182
S01005495,658,510,148
S01005496,981,813,168
S01005497,590,576,14
S01005498,853,516,337
S01005499,705,249,456
S01005500,781,502,279
S01005501,801,653,148
S01005502,853,550,303
S01005503,593,360,233
S01005504,596,375,221
S01005505,655,293,362
S01005506,821,456,365
S01005507,533,260,273
S01005508,740,400,340
S01005509,508,408,100
S01005510,607,575,32
S01005511,577,423,154
S01005512,645,462,183
S01005513,722,494,228
S01005514,570,451,119
S01005515,582,488,94
S01005516,520,451,69
S01005517,920,473,447
S01005518,961,590,371
S01005519,681,400,281
S01005520,950,662,288
S01005521,792,459,333
S01005522,628,370,258
S01005523,879,598,281
S01005524,710,528,182
S01005525,753,507,246
S01005526,718,343,375
S01005527,525,246,279
S01005528,498,388,110
S01005529,861,477,384
S01005530,660,241,419
S01005531,576,482,94
S01005532,796,646,150
S01005533,778,520,258
S01005534,650,471,179
S01005535,844,407,437
S01005536,925,743,182
S01005537,682,373,309
S01005538,885,696,189
S01005539,908,564,344
S01005540,799,424,375
S01005541,663,380,283
S01005542,726,473,253
S01005543,752,490,262
S01005544,728,454,274
S01005545,851,605,246
S01005546,683,431,252
S01005547,689,497,192
S01005548,846,705,141
S01005549,980,868,112
S01005550,627,603,24
S01005551,902,886,16
S01005552,813,794,19
S01005553,831,786,45
S01005554,726,711,15
S01005555,689,664,25
S01005556,540,520,20
S01005557,796,458,338
S01005558,747,742,5
S01005559,698,312,386
S01005560,662,362,300
S01005561,872,825,47
S01005562,833,805,28
S01005563,782,491,291
S01005564,782,762,20
S01005565,596,585,11
S01005566,543,350,193
S01005567,994,717,277
S01005568,573,398,175
S01005569,720,706,14
S01005570,797,658,139
S01005571,733,709,24
S01005572,799,762,37
S01005573,711,564,147
S01005574,836,615,221
S01005575,750,738,12
S01005576,796,592,204
S01005577,747,703,44
S01005578,962,685,277
S01005579,806,723,83
S01005580,527,503,24
S01005581,743,547,196
S01005582,746,665,81
S01005583,610,559,51
S01005584,576,555,21
S01005585,751,423,328
S01005586,701,536,165
S01005587,960,661,299
S01005588,697,396,301
S01005589,814,591,223
S01005590,790,269,521
S01005591,910,507,403
S01005592,500,146,354
S01005593,893,407,486
S01005594,827,377,450
S01005595,838,244,594
S01005596,539,260,279
S01005597,972,625,347
S01005598,940,372,568
S01005599,500,303,197
S01005600,720,209,511
S01005601,710,509,201
S01005602,729,312,417
S01005603,550,256,294
S01005604,559,227,332
S01005605,977,772,205
S01005606,620,453,167
S01005607,626,551,75
S01005608,907,830,77
S01005609,777,620,157
S01005610,563,504,59
S01005611,725,200,525
S01005612,766,723,43
S01005613,742,551,191
S01005614,793,497,296
S01005615,963,710,253
S01005616,658,499,159
S01005617,781,469,312
S01005618,622,320,302
S01005619,605,575,30
S01005620,459,384,75
S01005621,725,453,272
S01005622,924,886,38
S01005623,787,565,222
S01005624,891,860,31
S01005625,887,804,83
S01005626,839,537,302
S01005627,692,587,105
S01005628,907,591,316
S01005629,781,752,29
S01005630,542,449,93
S01005631,758,506,252
S01005632,509,441,68
S01005633,735,512,223
S01005634,796,770,26
S01005635,818,795,23
S01005636,849,788,61
S01005637,907,694,213
S01005638,831,737,94
S01005639,768,359,409
S01005640,534,376,158
S01005641,869,609,260
S01005642,680,660,20
S01005643,618,569,49
S01005644,610,606,4
S01005645,838,770,68
S01005646,802,514,288
S01005647,734,611,123
S01005648,765,643,122
S01005649,902,559,343
S01005650,628,298,330
S01005651,760,491,269
S01005652,717,576,141
S01005653,900,602,298
S01005654,761,606,155
S01005655,883,724,159
S01005656,613,278,335
S01005657,608,427,181
S01005658,886,877,9
S01005659,889,869,20
S01005660,647,391,256
S01005661,639,607,32
S01005662,621,611,10
S01005663,663,617,46
S01005664,592,585,7
S01005665,512,490,22
S01005666,868,500,368
S01005667,778,647,131
S01005668,842,608,234
S01005669,615,444,171
S01005670,683,432,251
S01005671,514,275,239
S01005672,856,291,565
S01005673,643,460,183
S01005674,936,605,331
S01005675,923,273,650
S01005676,876,460,416
S01005677,836,657,179
S01005678,848,702,146
S01005679,753,503,250
S01005680,646,575,71
S01005681,879,599,280
S01005682,635,528,107
S01005683,881,274,607
S01005684,923,486,437
S01005685,667,605,62
S01005686,584,462,122
S01005687,551,463,88
S01005688,812,662,150
S01005689,505,428,77
S01005690,749,541,208
S01005691,622,478,144
S01005692,667,431,236
S01005693,804,740,64
S01005694,598,251,347
S01005695,564,312,252
S01005696,651,481,170
S01005697,640,261,379
S01005698,578,528,50
S01005699,799,503,296
S01005700,508,446,62
S01005701,709,262,447
S01005702,683,399,284
S01005703,629,624,5
S01005704,620,329,291
S01005705,569,473,96
S01005706,772,745,27
S01005707,529,292,237
S01005708,721,467,254
S01005709,812,460,352
S01005710,426,402,24
S01005711,867,800,67
S01005712,566,337,229
S01005713,638,578,60
S01005714,782,689,93
S01005715,795,560,235
S01005716,600,582,18
S01005717,563,502,61
S01005718,794,591,203
S01005719,556,487,69
S01005720,712,689,23
S01005721,792,349,443
S01005722,542,497,45
S01005723,697,529,168
S01005724,715,690,25
S01005725,638,537,101
S01005726,864,634,230
S01005727,572,453,119
S01005728,828,549,279
S01005729,623,331,292
S01005730,743,400,343
S01005731,575,324,251
S01005732,889,439,450
S01005733,771,674,97
S01005734,674,542,132
S01005735,793,774,19
S01005736,710,640,70
S01005737,787,501,286
S01005738,875,459,416
S01005739,764,697,67
S01005740,732,512,220
S01005741,996,799,197
S01005742,653,524,129
S01005743,668,630,38
S01005744,873,567,306
S01005745,928,623,305
S01005746,879,782,97
S01005747,894,684,210
S01005748,451,247,204
S01005749,857,757,100
S01005750,843,528,315
S01005751,772,594,178
S01005752,810,264,546
S01005753,731,483,248
S01005754,921,790,131
S01005755,788,361,427
S01005756,884,335,549
S01005757,622,196,426
S01005758,853,535,318
S01005759,828,388,440
S01005760,607,585,22
S01005761,651,616,35
S01005762,781,363,418
S01005763,786,746,40
S01005764,611,290,321
S01005765,873,416,457
S01005766,644,562,82
S01005767,728,713,15
S01005768,900,529,371
S01005769,786,478,308
S01005770,597,334,263
S01005771,817,809,8
S01005772,716,702,14
S01005773,860,813,47
S01005774,719,448,271
S01005775,861,556,305
S01005776,713,696,17
S01005777,600,395,205
S01005778,699,400,299
S01005779,716,609,107
S01005780,683,670,13
S01005781,840,697,143
S01005782,802,488,314
S01005783,576,414,162
S01005784,509,492,17
S01005785,826,813,13
S01005786,661,424,237
S01005787,765,602,163
S01005788,537,381,156
S01005789,931,682,249
S01005790,655,507,148
S01005791,507,448,59
S01005792,918,472,446
S01005793,550,414,136
S01005794,972,930,42
S01005795,726,551,175
S01005796,494,419,75
S01005797,799,792,7
S01005798,663,413,250
S01005799,791,539,252
S01005800,694,506,188
S01005801,787,381,406
S01005802,667,557,110
S01005803,667,440,227
S01005804,626,414,212
S01005805,627,550,77
S01005806,698,296,402
S01005807,948,530,418
S01005808,808,492,316
S01005809,563,442,121
S01005810,522,308,214
S01005811,612,425,187
S01005812,660,528,132
S01005813,869,616,253
S01005814,711,364,347
S01005815,958,656,302
S01005816,784,529,255
S01005817,538,519,19
S01005818,755,750,5
S01005819,723,370,353
S01005820,713,481,232
S01005821,527,389,138
S01005822,891,679,212
S01005823,697,405,292
S01005824,747,737,10
S01005825,734,551,183
S01005826,984,971,13
S01005827,790,759,31
S01005828,787,513,274
S01005829,791,773,18
S01005830,925,459,466
S01005831,953,821,132
S01005832,804,432,372
S01005833,719,604,115
S01005834,653,464,189
S01005835,719,710,9
S01005836,724,718,6
S01005837,513,500,13
S01005838,748,390,358
S01005839,884,756,128
S01005840,812,616,196
S01005841,690,516,174
S01005842,616,376,240
S01005843,579,504,75
S01005844,768,663,105
S01005845,549,527,22
S01005846,914,594,320
S01005847,784,601,183
S01005848,622,306,316
S01005849,845,645,200
S01005850,725,353,372
S01005851,760,562,198
S01005852,571,473,98
S01005853,970,759,211
S01005854,864,503,361
S01005855,909,387,522
S01005856,781,550,231
S01005857,708,421,287
S01005858,789,495,294
S01005859,765,665,100
S01005860,778,555,223
S01005861,598,592,6
S01005862,827,708,119
S01005863,903,716,187
S01005864,903,659,244
S01005865,747,342,405
S01005866,773,695,78
S01005867,954,748,206
S01005868,786,743,43
S01005869,731,289,442
S01005870,762,544,218
S01005871,726,599,127
S01005872,800,703,97
S01005873,998,826,172
S01005874,903,179,724
S01005875,740,667,73
S01005876,885,868,17
S01005877,901,710,191
S01005878,686,676,10
S01005879,675,555,120
S01005880,797,359,438
S01005881,803,503,300
S01005882,575,552,23
S01005883,509,433,76
S01005884,830,755,75
S01005885,681,674,7
S01005886,789,772,17
S01005887,527,432,95
S01005888,622,413,209
S01005889,810,571,239
S01005890,786,766,20
S01005891,634,276,358
S01005892,738,331,407
S01005893,770,586,184
S01005894,638,503,135
S01005895,644,636,8
S01005896,658,651,7
S01005897,796,681,115
S01005898,739,559,180
S01005899,713,468,245
S01005900,663,649,14
S01005901,762,710,52
S01005902,861,808,53
S01005903,918,663,255
S01005904,761,650,111
S01005905,714,632,82
S01005906,937,658,279
S01005907,763,546,217
S01005908,830,623,207
S01005909,548,493,55
S01005910,784,730,54
S01005911,995,759,236
S01005912,834,632,202
S01005913,944,278,666
S01005914,789,491,298
S01005915,733,549,184
S01005916,710,685,25
S01005917,886,358,528
S01005918,932,757,175
S01005919,555,546,9
S01005920,902,727,175
S01005921,623,509,114
S01005922,952,822,130
S01005923,769,636,133
S01005924,666,654,12
S01005925,770,760,10
S01005926,748,641,107
S01005927,800,756,44
S01005928,784,383,401
S01005929,616,440,176
S01005930,643,450,193
S01005931,795,603,192
S01005932,710,310,400
S01005933,808,795,13
S01005934,747,581,166
S01005935,651,475,176
S01005936,883,608,275
S01005937,646,634,12
S01005938,698,352,346
S01005939,772,318,454
S01005940,633,419,214
S01005941,513,501,12
S01005942,806,438,368
S01005943,934,717,217
S01005944,869,631,238
S01005945,868,645,223
S01005946,894,565,329
S01005947,786,301,485
S01005948,693,338,355
S01005949,711,292,419
S01005950,543,206,337
S01005951,849,325,524
S01005952,884,422,462
S01005953,936,753,183
S01005954,540,190,350
S01005955,517,395,122
S01005956,860,489,371
S01005957,968,335,633
S01005958,593,364,229
S01005959,464,189,275
S01005960,513,322,191
S01005961,800,395,405
S01005962,519,289,230
S01005963,545,332,213
S01005964,744,385,359
S01005965,808,319,489
S01005966,927,263,664
S01005967,889,395,494
S01005968,695,630,65
S01005969,750,619,131
S01005970,797,502,295
S01005971,512,268,244
S01005972,791,514,277
S01005973,789,571,218
S01005974,776,410,366
S01005975,760,394,366
S01005976,786,717,69
S01005977,781,487,294
S01005978,720,618,102
S01005979,950,632,318
S01005980,677,670,7
S01005981,571,337,234
S01005982,606,328,278
S01005983,987,959,28
S01005984,669,627,42
S01005985,829,479,350
S01005986,776,753,23
S01005987,584,351,233
S01005988,558,308,250
S01005989,810,804,6
S01005990,965,59,906
S01005991,714,440,274
S01005992,607,281,326
S01005993,797,791,6
S01005994,943,549,394
S01005995,674,205,469
S01005996,761,749,12
S01005997,674,336,338
S01005998,690,125,565
S01005999,869,832,37
S01006000,792,415,377
S01006001,753,553,200
S01006002,564,303,261
S01006003,668,418,250
S01006004,623,589,34
S01006005,646,375,271
S01006006,795,771,24
S01006007,559,259,300
S01006008,780,250,530
S01006009,579,569,10
S01006010,907,893,14
S01006011,840,452,388
S01006012,846,497,349
S01006013,540,496,44
S01006014,648,368,280
S01006015,744,707,37
S01006016,958,946,12
S01006017,698,292,406
S01006018,852,805,47
S01006019,798,531,267
S01006020,820,782,38
S01006021,901,729,172
S01006022,557,265,292
S01006023,786,778,8
S01006024,849,418,431
S01006025,786,585,201
S01006026,786,551,235
S01006027,691,667,24
S01006028,624,492,132
S01006029,747,696,51
S01006030,947,875,72
S01006031,870,639,231
S01006032,888,414,474
S01006033,700,590,110
S01006034,737,269,468
S01006035,968,821,147
S01006036,809,719,90
S01006037,896,803,93
S01006038,695,654,41
S01006039,833,618,215
S01006040,765,338,427
S01006041,895,432,463
S01006042,842,649,193
S01006043,621,523,98
S01006044,726,643,83
S01006045,662,537,125
S01006046,827,720,107
S01006047,754,473,281
S01006048,799,775,24
S01006049,775,570,205
S01006050,861,644,217
S01006051,959,850,109
S01006052,756,721,35
S01006053,867,854,13
S01006054,733,700,33
S01006055,616,576,40
S01006056,960,937,23
S01006057,488,235,253
S01006058,820,396,424
S01006059,804,485,319
S01006060,620,360,260
S01006061,551,154,397
S01006062,686,358,328
S01006063,614,114,500
S01006064,652,297,355
S01006065,779,315,464
S01006066,837,642,195
S01006067,930,817,113
S01006068,497,347,150
S01006069,736,626,110
S01006070,644,560,84
S01006071,958,911,47
S01006072,607,511,96
S01006073,504,361,143
S01006074,705,592,113
S01006075,941,385,556
S01006076,911,409,502
S01006077,800,441,359
S01006078,997,762,235
S01006079,783,464,319
S01006080,853,581,272
S01006081,719,546,173
S01006082,950,359,591
S01006083,830,651,179
S01006084,825,468,357
S01006085,800,644,156
S01006086,716,468,248
S01006087,743,499,244
S01006088,822,744,78
S01006089,762,509,253
S01006090,899,318,581
S01006091,606,499,107
S01006092,641,321,320
S01006093,602,390,212
S01006094,909,625,284
S01006095,879,791,88
S01006096,641,448,193
S01006097,948,540,408
S01006098,673,478,195
S01006099,578,563,15
S01006100,612,134,478
S01006101,627,421,206
S01006102,781,423,358
S01006103,701,660,41
S01006104,777,510,267
S01006105,697,404,293
S01006106,626,404,222
S01006107,697,332,365
S01006108,944,423,521
S01006109,775,639,136
S01006110,779,295,484
S01006111,799,574,225
S01006112,750,665,85
S01006113,879,868,11
S01006114,722,413,309
S01006115,758,681,77
S01006116,934,897,37
S01006117,826,595,231
S01006118,551,404,147
S01006119,959,852,107
S01006120,835,404,431
S01006121,492,301,191
S01006122,824,734,90
S01006123,653,273,380
S01006124,632,279,353
S01006125,553,410,143
S01006126,705,288,417
S01006127,644,433,211
S01006128,812,263,549
S01006129,709,527,182
S01006130,562,72,490
S01006131,922,728,194
S01006132,823,159,664
S01006133,584,501,83
S01006134,501,415,86
S01006135,560,150,410
S01006136,888,124,764
S01006137,650,134,516
S01006138,636,614,22
S01006139,410,203,207
S01006140,849,588,261
S01006141,710,269,441
S01006142,657,633,24
S01006143,500,459,41
S01006144,1002,902,100
S01006145,948,585,363
S01006146,824,728,96
S01006147,791,556,235
S01006148,784,546,238
S01006149,974,740,234
S01006150,908,725,183
S01006151,406,35,371
S01006152,715,665,50
S01006153,599,425,174
S01006154,794,778,16
S01006155,869,687,182
S01006156,576,470,106
S01006157,769,538,231
S01006158,873,792,81
S01006159,791,666,125
S01006160,722,669,53
S01006161,750,712,38
S01006162,649,588,61
S01006163,924,701,223
S01006164,627,393,234
S01006165,579,373,206
S01006166,893,798,95
S01006167,878,724,154
S01006168,775,520,255
S01006169,674,468,206
S01006170,916,776,140
S01006171,847,594,253
S01006172,523,322,201
S01006173,586,448,138
S01006174,543,283,260
S01006175,769,559,210
S01006176,523,359,164
S01006177,660,171,489
S01006178,851,654,197
S01006179,796,498,298
S01006180,816,454,362
S01006181,754,190,564
S01006182,560,342,218
S01006183,714,196,518
S01006184,795,471,324
S01006185,980,613,367
S01006186,862,454,408
S01006187,891,204,687
S01006188,744,273,471
S01006189,780,162,618
S01006190,812,536,276
S01006191,587,129,458
S01006192,790,188,602
S01006193,537,56,481
S01006194,918,296,622
S01006195,769,62,707
S01006196,912,412,500
S01006197,861,347,514
S01006198,537,38,499
S01006199,744,327,417
S01006200,862,578,284
S01006201,982,522,460
S01006202,703,133,570
S01006203,617,411,206
S01006204,942,552,390
S01006205,713,569,144
S01006206,841,526,315
S01006207,908,442,466
S01006208,740,448,292
S01006209,755,643,112
S01006210,766,608,158
S01006211,594,242,352
S01006212,856,839,17
S01006213,891,517,374
S01006214,766,562,204
S01006215,818,528,290
S01006216,790,560,230
S01006217,989,502,487
S01006218,572,492,80
S01006219,910,640,270
S01006220,858,736,122
S01006221,818,390,428
S01006222,994,546,448
S01006223,759,721,38
S01006224,655,552,103
S01006225,828,266,562
S01006226,753,690,63
S01006227,715,529,186
S01006228,793,769,24
S01006229,971,273,698
S01006230,828,216,612
S01006231,931,207,724
S01006232,774,767,7
S01006233,648,450,198
S01006234,556,461,95
S01006235,759,678,81
S01006236,641,525,116
S01006237,866,564,302
S01006238,944,807,137
S01006239,523,505,18
S01006240,813,218,595
S01006241,830,456,374
S01006242,764,438,326
S01006243,593,549,44
S01006244,628,315,313
S01006245,629,323,306
S01006246,693,424,269
S01006247,896,653,243
S01006248,828,744,84
S01006249,778,667,111
S01006250,707,385,322
S01006251,598,507,91
S01006252,640,573,67
S01006253,706,213,493
S01006254,700,608,92
S01006255,938,745,193
S01006256,669,325,344
S01006257,779,482,297
S01006258,739,337,402
S01006259,705,325,380
S01006260,748,228,520
S01006261,869,459,410
S01006262,688,428,260
S01006263,827,493,334
S01006264,958,932,26
S01006265,822,655,167
S01006266,680,335,345
S01006267,647,347,300
S01006268,723,403,320
S01006269,659,234,425
S01006270,937,751,186
S01006271,731,356,375
S01006272,782,532,250
S01006273,681,246,435
S01006274,605,332,273
S01006275,801,553,248
S01006276,846,592,254
S01006277,761,647,114
S01006278,731,339,392
S01006279,969,377,592
S01006280,650,324,326
S01006281,779,478,301
S01006282,727,451,276
S01006283,732,449,283
S01006284,820,449,371
S01006285,791,635,156
S01006286,855,632,223
S01006287,619,482,137
S01006288,792,258,534
S01006289,896,731,165
S01006290,928,244,684
S01006291,524,173,351
S01006292,889,798,91
S01006293,958,910,48
S01006294,650,530,120
S01006295,618,344,274
S01006296,969,778,191
S01006297,762,378,384
S01006298,877,563,314
S01006299,781,393,388
S01006300,761,324,437
S01006301,626,217,409
S01006302,933,616,317
S01006303,684,397,287
S01006304,716,170,546
S01006305,677,454,223
S01006306,746,437,309
S01006307,799,518,281
S01006308,655,237,418
S01006309,882,831,51
S01006310,786,665,121
S01006311,782,552,230
S01006312,664,253,411
S01006313,978,597,381
S01006314,597,585,12
S01006315,882,334,548
S01006316,929,578,351
S01006317,873,533,340
S01006318,774,347,427
S01006319,881,507,374
S01006320,913,256,657
S01006321,698,677,21
S01006322,673,664,9
S01006323,904,786,118
S01006324,612,586,26
S01006325,671,362,309
S01006326,930,323,607
S01006327,563,302,261
S01006328,554,238,316
S01006329,965,798,167
S01006330,754,372,382
S01006331,752,568,184
S01006332,654,347,307
S01006333,905,370,535
S01006334,803,489,314
S01006335,881,588,293
S01006336,787,754,33
S01006337,732,696,36
S01006338,876,861,15
S01006339,808,579,229
