"dz_2011","la_name","year","total","white","pakistani","chinese","other"
"S01008356","East Renfrewshire",2001,666,657,0,3,6
"S01008357","East Renfrewshire",2001,677,672,5,0,0
"S01008358","East Renfrewshire",2001,851,846,0,4,1
"S01008359","East Renfrewshire",2001,689,683,0,5,1
"S01008360","East Renfrewshire",2001,835,825,2,3,5
"S01008361","East Renfrewshire",2001,568,566,1,0,1
"S01008362","East Renfrewshire",2001,838,807,16,3,12
"S01008363","East Renfrewshire",2001,762,737,14,5,6
"S01008364","East Renfrewshire",2001,1000,963,6,8,23
"S01008365","East Renfrewshire",2001,886,868,9,8,1
"S01008366","East Renfrewshire",2001,889,881,0,0,8
"S01008367","East Renfrewshire",2001,693,693,0,0,0
"S01008368","East Renfrewshire",2001,1036,1023,1,6,6
"S01008369","East Renfrewshire",2001,523,508,7,0,8
"S01008370","East Renfrewshire",2001,881,874,0,0,7
"S01008371","East Renfrewshire",2001,776,757,7,1,11
"S01008372","East Renfrewshire",2001,765,744,7,5,9
"S01008373","East Renfrewshire",2001,795,761,18,0,16
"S01008374","East Renfrewshire",2001,707,699,0,0,8
"S01008375","East Renfrewshire",2001,784,777,4,3,0
"S01008376","East Renfrewshire",2001,505,504,0,0,1
"S01008377","East Renfrewshire",2001,754,733,12,0,9
"S01008378","East Renfrewshire",2001,1036,1014,4,2,16
"S01008379","East Renfrewshire",2001,527,514,13,0,0
"S01008380","East Renfrewshire",2001,662,654,0,3,5
"S01008381","East Renfrewshire",2001,672,648,10,6,8
"S01008382","East Renfrewshire",2001,630,612,4,1,13
"S01008383","East Renfrewshire",2001,506,496,1,0,9
"S01008384","East Renfrewshire",2001,970,960,5,2,3
"S01008385","East Renfrewshire",2001,635,634,1,0,0
"S01008386","East Renfrewshire",2001,830,822,0,0,8
"S01008387","East Renfrewshire",2001,614,614,0,0,0
"S01008388","East Renfrewshire",2001,628,619,0,0,9
"S01008389","East Renfrewshire",2001,653,631,12,4,6
"S01008390","East Renfrewshire",2001,640,615,5,0,20
"S01008391","East Renfrewshire",2001,766,746,5,0,15
"S01008392","East Renfrewshire",2001,924,898,16,1,9
"S01008393","East Renfrewshire",2001,873,854,11,7,1
"S01008394","East Renfrewshire",2001,840,820,12,1,7
"S01008395","East Renfrewshire",2001,530,454,50,12,14
"S01008396","East Renfrewshire",2001,718,617,78,2,21
"S01008397","East Renfrewshire",2001,994,956,26,3,9
"S01008398","East Renfrewshire",2001,794,765,17,6,6
"S01008399","East Renfrewshire",2001,538,498,12,6,22
"S01008400","East Renfrewshire",2001,669,585,49,2,33
"S01008401","East Renfrewshire",2001,1129,1051,46,0,32
"S01008402","East Renfrewshire",2001,999,960,12,2,25
"S01008403","East Renfrewshire",2001,619,588,23,0,8
"S01008404","East Renfrewshire",2001,1019,987,26,0,6
"S01008405","East Renfrewshire",2001,820,793,17,1,9
"S01008406","East Renfrewshire",2001,987,908,64,1,14
"S01008407","East Renfrewshire",2001,539,485,42,0,12
"S01008408","East Renfrewshire",2001,631,600,14,0,17
"S01008409","East Renfrewshire",2001,807,778,20,3,6
"S01008410","East Renfrewshire",2001,587,432,83,23,49
"S01008411","East Renfrewshire",2001,617,591,17,1,8
"S01008412","East Renfrewshire",2001,658,580,53,1,24
"S01008413","East Renfrewshire",2001,471,440,10,0,21
"S01008414","East Renfrewshire",2001,653,597,37,5,14
"S01008415","East Renfrewshire",2001,804,689,81,3,31
"S01008416","East Renfrewshire",2001,956,917,32,0,7
"S01008417","City of Edinburgh",2001,748,745,0,0,3
"S01008418","City of Edinburgh",2001,762,744,1,2,15
"S01008419","City of Edinburgh",2001,521,515,4,0,2
"S01008420","City of Edinburgh",2001,521,519,0,0,2
"S01008421","City of Edinburgh",2001,1110,1092,1,0,17
"S01008422","City of Edinburgh",2001,629,620,1,0,8
"S01008423","City of Edinburgh",2001,1221,1199,2,3,17
"S01008424","City of Edinburgh",2001,813,799,0,0,14
"S01008425","City of Edinburgh",2001,2647,2332,5,146,164
"S01008426","City of Edinburgh",2001,641,636,0,1,4
"S01008427","City of Edinburgh",2001,1142,1109,5,14,14
"S01008428","City of Edinburgh",2001,701,683,1,1,16
"S01008429","City of Edinburgh",2001,844,831,0,9,4
"S01008430","City of Edinburgh",2001,825,816,6,0,3
"S01008431","City of Edinburgh",2001,879,872,1,0,6
"S01008432","City of Edinburgh",2001,736,730,0,0,6
"S01008433","City of Edinburgh",2001,916,901,7,0,8
"S01008434","City of Edinburgh",2001,909,876,28,1,4
"S01008435","City of Edinburgh",2001,808,775,17,8,8
"S01008436","City of Edinburgh",2001,872,856,1,8,7
"S01008437","City of Edinburgh",2001,705,687,8,0,10
"S01008438","City of Edinburgh",2001,875,864,4,4,3
"S01008439","City of Edinburgh",2001,1076,1060,0,0,16
"S01008440","City of Edinburgh",2001,1032,1013,7,0,12
"S01008441","City of Edinburgh",2001,528,517,0,4,7
"S01008442","City of Edinburgh",2001,834,817,2,2,13
"S01008443","City of Edinburgh",2001,828,808,0,0,20
"S01008444","City of Edinburgh",2001,645,607,15,10,13
"S01008445","City of Edinburgh",2001,1178,1079,0,1,98
"S01008446","City of Edinburgh",2001,1074,1002,0,35,37
"S01008447","City of Edinburgh",2001,704,687,8,2,7
"S01008448","City of Edinburgh",2001,785,757,17,0,11
"S01008449","City of Edinburgh",2001,695,642,44,3,6
"S01008450","City of Edinburgh",2001,428,401,22,1,4
"S01008451","City of Edinburgh",2001,707,662,10,1,34
"S01008452","City of Edinburgh",2001,622,584,8,0,30
"S01008453","City of Edinburgh",2001,390,366,0,8,16
"S01008454","City of Edinburgh",2001,1257,1189,8,5,55
"S01008455","City of Edinburgh",2001,973,950,0,8,15
"S01008456","City of Edinburgh",2001,927,895,3,9,20
"S01008457","City of Edinburgh",2001,590,571,12,4,3
"S01008458","City of Edinburgh",2001,991,954,23,2,12
"S01008459","City of Edinburgh",2001,745,692,12,13,28
"S01008460","City of Edinburgh",2001,739,721,6,0,12
"S01008461","City of Edinburgh",2001,1044,1005,0,5,34
"S01008462","City of Edinburgh",2001,548,542,0,1,5
"S01008463","City of Edinburgh",2001,669,645,7,9,8
"S01008464","City of Edinburgh",2001,1088,1071,0,3,14
"S01008465","City of Edinburgh",2001,793,789,0,1,3
"S01008466","City of Edinburgh",2001,766,740,1,5,20
"S01008467","City of Edinburgh",2001,1004,986,12,2,4
"S01008468","City of Edinburgh",2001,644,622,2,6,14
"S01008469","City of Edinburgh",2001,571,544,7,0,20
"S01008470","City of Edinburgh",2001,754,740,3,0,11
"S01008471","City of Edinburgh",2001,838,817,2,4,15
"S01008472","City of Edinburgh",2001,621,586,8,1,26
"S01008473","City of Edinburgh",2001,724,704,6,3,11
"S01008474","City of Edinburgh",2001,914,896,5,0,13
"S01008475","City of Edinburgh",2001,603,589,8,4,2
"S01008476","City of Edinburgh",2001,689,674,1,2,12
"S01008477","City of Edinburgh",2001,955,939,0,1,15
"S01008478","City of Edinburgh",2001,931,876,29,5,21
"S01008479","City of Edinburgh",2001,830,811,2,2,15
"S01008480","City of Edinburgh",2001,573,572,0,0,1
"S01008481","City of Edinburgh",2001,1338,1311,7,4,16
"S01008482","City of Edinburgh",2001,602,591,0,7,4
"S01008483","City of Edinburgh",2001,637,629,0,2,6
"S01008484","City of Edinburgh",2001,783,768,6,3,6
"S01008485","City of Edinburgh",2001,1053,1029,7,4,13
"S01008486","City of Edinburgh",2001,1170,1107,19,20,24
"S01008487","City of Edinburgh",2001,618,601,6,0,11
"S01008488","City of Edinburgh",2001,660,622,27,6,5
"S01008489","City of Edinburgh",2001,648,620,8,6,14
"S01008490","City of Edinburgh",2001,907,872,10,5,20
"S01008491","City of Edinburgh",2001,1082,1046,4,6,26
"S01008492","City of Edinburgh",2001,867,848,0,0,19
"S01008493","City of Edinburgh",2001,973,911,9,8,45
"S01008494","City of Edinburgh",2001,659,624,1,3,31
"S01008495","City of Edinburgh",2001,941,889,8,12,32
"S01008496","City of Edinburgh",2001,1118,1057,0,5,56
"S01008497","City of Edinburgh",2001,766,726,4,3,33
"S01008498","City of Edinburgh",2001,753,714,7,2,30
"S01008499","City of Edinburgh",2001,1117,1055,1,12,49
"S01008500","City of Edinburgh",2001,368,351,1,0,16
"S01008501","City of Edinburgh",2001,649,616,3,2,28
"S01008502","City of Edinburgh",2001,622,597,1,8,16
"S01008503","City of Edinburgh",2001,787,763,3,7,14
"S01008504","City of Edinburgh",2001,1116,1076,1,7,32
"S01008505","City of Edinburgh",2001,765,746,0,6,13
"S01008506","City of Edinburgh",2001,836,807,23,0,6
"S01008507","City of Edinburgh",2001,994,953,2,19,20
"S01008508","City of Edinburgh",2001,866,825,18,12,11
"S01008509","City of Edinburgh",2001,961,939,8,2,12
"S01008510","City of Edinburgh",2001,849,839,2,1,7
"S01008511","City of Edinburgh",2001,907,854,26,10,17
"S01008512","City of Edinburgh",2001,498,485,9,1,3
"S01008513","City of Edinburgh",2001,600,592,1,1,6
"S01008514","City of Edinburgh",2001,1129,1104,1,2,22
"S01008515","City of Edinburgh",2001,760,745,0,1,14
"S01008516","City of Edinburgh",2001,866,833,2,4,27
"S01008517","City of Edinburgh",2001,815,781,8,5,21
"S01008518","City of Edinburgh",2001,920,893,10,3,14
"S01008519","City of Edinburgh",2001,844,832,0,5,7
"S01008520","City of Edinburgh",2001,953,930,8,2,13
"S01008521","City of Edinburgh",2001,880,869,0,1,10
"S01008522","City of Edinburgh",2001,569,537,8,4,20
"S01008523","City of Edinburgh",2001,632,632,0,0,0
"S01008524","City of Edinburgh",2001,980,945,4,9,22
"S01008525","City of Edinburgh",2001,868,840,11,0,17
"S01008526","City of Edinburgh",2001,902,878,15,0,9
"S01008527","City of Edinburgh",2001,784,772,5,0,7
"S01008528","City of Edinburgh",2001,740,699,15,6,20
"S01008529","City of Edinburgh",2001,765,757,0,2,6
"S01008530","City of Edinburgh",2001,927,896,6,2,23
"S01008531","City of Edinburgh",2001,788,772,5,3,8
"S01008532","City of Edinburgh",2001,470,470,0,0,0
"S01008533","City of Edinburgh",2001,524,481,0,1,42
"S01008534","City of Edinburgh",2001,753,708,10,0,35
"S01008535","City of Edinburgh",2001,715,694,8,7,6
"S01008536","City of Edinburgh",2001,593,574,12,1,6
"S01008537","City of Edinburgh",2001,716,698,0,9,9
"S01008538","City of Edinburgh",2001,545,538,0,6,1
"S01008539","City of Edinburgh",2001,877,834,6,16,21
"S01008540","City of Edinburgh",2001,912,897,1,2,12
"S01008541","City of Edinburgh",2001,943,897,11,6,29
"S01008542","City of Edinburgh",2001,936,891,18,4,23
"S01008543","City of Edinburgh",2001,823,754,50,2,17
"S01008544","City of Edinburgh",2001,680,657,10,9,4
"S01008545","City of Edinburgh",2001,1022,1005,0,10,7
"S01008546","City of Edinburgh",2001,909,889,8,0,12
"S01008547","City of Edinburgh",2001,1003,910,28,33,32
"S01008548","City of Edinburgh",2001,819,768,32,7,12
"S01008549","City of Edinburgh",2001,1292,1246,14,22,10
"S01008550","City of Edinburgh",2001,815,762,21,10,22
"S01008551","City of Edinburgh",2001,1014,970,10,10,24
"S01008552","City of Edinburgh",2001,947,909,19,11,8
"S01008553","City of Edinburgh",2001,633,615,6,5,7
"S01008554","City of Edinburgh",2001,1193,1162,14,1,16
"S01008555","City of Edinburgh",2001,1087,1050,15,0,22
"S01008556","City of Edinburgh",2001,800,766,14,7,13
"S01008557","City of Edinburgh",2001,1154,1106,18,13,17
"S01008558","City of Edinburgh",2001,956,928,5,13,10
"S01008559","City of Edinburgh",2001,677,674,0,0,3
"S01008560","City of Edinburgh",2001,694,671,9,0,14
"S01008561","City of Edinburgh",2001,583,567,2,6,8
"S01008562","City of Edinburgh",2001,789,765,3,0,21
"S01008563","City of Edinburgh",2001,1081,1044,3,5,29
"S01008564","City of Edinburgh",2001,760,750,0,2,8
"S01008565","City of Edinburgh",2001,823,819,2,0,2
"S01008566","City of Edinburgh",2001,1088,1082,2,1,3
"S01008567","City of Edinburgh",2001,834,806,18,0,10
"S01008568","City of Edinburgh",2001,771,693,9,18,51
"S01008569","City of Edinburgh",2001,947,907,13,3,24
"S01008570","City of Edinburgh",2001,1158,1143,0,2,13
"S01008571","City of Edinburgh",2001,806,786,12,4,4
"S01008572","City of Edinburgh",2001,1016,992,2,5,17
"S01008573","City of Edinburgh",2001,786,668,19,81,18
"S01008574","City of Edinburgh",2001,814,737,7,50,20
"S01008575","City of Edinburgh",2001,940,821,9,96,14
"S01008576","City of Edinburgh",2001,845,813,10,3,19
"S01008577","City of Edinburgh",2001,890,875,0,10,5
"S01008578","City of Edinburgh",2001,809,782,7,7,13
"S01008579","City of Edinburgh",2001,673,641,7,1,24
"S01008580","City of Edinburgh",2001,577,494,1,37,45
"S01008581","City of Edinburgh",2001,998,966,11,1,20
"S01008582","City of Edinburgh",2001,1244,1196,5,4,39
"S01008583","City of Edinburgh",2001,744,733,0,1,10
"S01008584","City of Edinburgh",2001,756,739,5,0,12
"S01008585","City of Edinburgh",2001,588,563,3,10,12
"S01008586","City of Edinburgh",2001,794,769,0,3,22
"S01008587","City of Edinburgh",2001,978,851,23,53,51
"S01008588","City of Edinburgh",2001,729,702,3,2,22
"S01008589","City of Edinburgh",2001,380,354,11,9,6
"S01008590","City of Edinburgh",2001,790,727,10,28,25
"S01008591","City of Edinburgh",2001,926,850,29,13,34
"S01008592","City of Edinburgh",2001,720,671,18,11,20
"S01008593","City of Edinburgh",2001,807,747,24,14,22
"S01008594","City of Edinburgh",2001,1097,1021,17,18,41
"S01008595","City of Edinburgh",2001,1207,1119,31,18,39
"S01008596","City of Edinburgh",2001,876,851,5,0,20
"S01008597","City of Edinburgh",2001,879,841,5,14,19
"S01008598","City of Edinburgh",2001,908,856,18,7,27
"S01008599","City of Edinburgh",2001,879,812,6,9,52
"S01008600","City of Edinburgh",2001,916,831,6,20,59
"S01008601","City of Edinburgh",2001,2692,2497,16,55,124
"S01008602","City of Edinburgh",2001,595,526,11,21,37
"S01008603","City of Edinburgh",2001,1096,1027,12,6,51
"S01008604","City of Edinburgh",2001,806,765,1,13,27
"S01008605","City of Edinburgh",2001,765,728,7,12,18
"S01008606","City of Edinburgh",2001,764,720,12,10,22
"S01008607","City of Edinburgh",2001,780,760,2,2,16
"S01008608","City of Edinburgh",2001,729,697,10,9,13
"S01008609","City of Edinburgh",2001,913,897,0,13,3
"S01008610","City of Edinburgh",2001,845,817,6,7,15
"S01008611","City of Edinburgh",2001,1359,1272,4,43,40
"S01008612","City of Edinburgh",2001,717,674,6,9,28
"S01008613","City of Edinburgh",2001,938,892,1,10,35
"S01008614","City of Edinburgh",2001,680,630,6,15,29
"S01008615","City of Edinburgh",2001,814,762,2,22,28
"S01008616","City of Edinburgh",2001,738,668,25,7,38
"S01008617","City of Edinburgh",2001,1309,1236,12,2,59
"S01008618","City of Edinburgh",2001,748,701,7,10,30
"S01008619","City of Edinburgh",2001,514,472,5,20,17
"S01008620","City of Edinburgh",2001,788,688,24,23,53
"S01008621","City of Edinburgh",2001,756,680,11,24,41
"S01008622","City of Edinburgh",2001,580,511,18,19,32
"S01008623","City of Edinburgh",2001,999,903,6,44,46
"S01008624","City of Edinburgh",2001,782,771,0,3,8
"S01008625","City of Edinburgh",2001,603,583,1,0,19
"S01008626","City of Edinburgh",2001,1067,1036,0,0,31
"S01008627","City of Edinburgh",2001,724,702,0,0,22
"S01008628","City of Edinburgh",2001,808,774,0,2,32
"S01008629","City of Edinburgh",2001,562,532,1,7,22
"S01008630","City of Edinburgh",2001,475,453,5,2,15
"S01008631","City of Edinburgh",2001,772,749,0,2,21
"S01008632","City of Edinburgh",2001,1097,1046,1,12,38
"S01008633","City of Edinburgh",2001,1253,1215,5,8,25
"S01008634","City of Edinburgh",2001,761,693,19,1,48
"S01008635","City of Edinburgh",2001,900,840,18,9,33
"S01008636","City of Edinburgh",2001,926,889,0,6,31
"S01008637","City of Edinburgh",2001,630,612,9,3,6
"S01008638","City of Edinburgh",2001,761,709,6,21,25
"S01008639","City of Edinburgh",2001,929,853,25,18,33
"S01008640","City of Edinburgh",2001,760,703,17,22,18
"S01008641","City of Edinburgh",2001,867,812,4,27,24
"S01008642","City of Edinburgh",2001,863,797,7,27,32
"S01008643","City of Edinburgh",2001,935,885,0,11,39
"S01008644","City of Edinburgh",2001,866,770,12,34,50
"S01008645","City of Edinburgh",2001,778,690,36,19,33
"S01008646","City of Edinburgh",2001,917,880,6,5,26
"S01008647","City of Edinburgh",2001,550,515,5,9,21
"S01008648","City of Edinburgh",2001,704,669,0,12,23
"S01008649","City of Edinburgh",2001,828,774,7,6,41
"S01008650","City of Edinburgh",2001,771,730,1,5,35
"S01008651","City of Edinburgh",2001,668,630,11,4,23
"S01008652","City of Edinburgh",2001,573,532,2,6,33
"S01008653","City of Edinburgh",2001,711,656,6,5,44
"S01008654","City of Edinburgh",2001,896,830,3,6,57
"S01008655","City of Edinburgh",2001,921,822,24,15,60
"S01008656","City of Edinburgh",2001,785,700,7,15,63
"S01008657","City of Edinburgh",2001,697,656,9,9,23
"S01008658","City of Edinburgh",2001,860,813,5,1,41
"S01008659","City of Edinburgh",2001,942,889,13,9,31
"S01008660","City of Edinburgh",2001,1161,1078,17,5,61
"S01008661","City of Edinburgh",2001,908,844,8,7,49
"S01008662","City of Edinburgh",2001,654,616,3,2,33
"S01008663","City of Edinburgh",2001,838,786,18,9,25
"S01008664","City of Edinburgh",2001,663,628,8,5,22
"S01008665","City of Edinburgh",2001,1274,1192,13,30,39
"S01008666","City of Edinburgh",2001,953,894,15,13,31
"S01008667","City of Edinburgh",2001,764,720,3,12,29
"S01008668","City of Edinburgh",2001,522,472,10,8,32
"S01008669","City of Edinburgh",2001,525,490,7,8,20
"S01008670","City of Edinburgh",2001,866,777,35,21,33
"S01008671","City of Edinburgh",2001,742,685,9,10,38
"S01008672","City of Edinburgh",2001,706,656,4,21,25
"S01008673","City of Edinburgh",2001,883,795,5,21,62
"S01008674","City of Edinburgh",2001,1243,1098,1,27,117
"S01008675","City of Edinburgh",2001,1019,988,2,5,24
"S01008676","City of Edinburgh",2001,710,674,5,12,19
"S01008677","City of Edinburgh",2001,904,845,3,10,46
"S01008678","City of Edinburgh",2001,1042,945,5,30,62
"S01008679","City of Edinburgh",2001,895,843,0,10,42
"S01008680","City of Edinburgh",2001,651,567,5,8,71
"S01008681","City of Edinburgh",2001,858,799,8,11,40
"S01008682","City of Edinburgh",2001,926,807,31,14,74
"S01008683","City of Edinburgh",2001,1207,1072,18,27,90
"S01008684","City of Edinburgh",2001,1129,997,30,18,84
"S01008685","City of Edinburgh",2001,979,928,10,3,38
"S01008686","City of Edinburgh",2001,1077,1043,2,5,27
"S01008687","City of Edinburgh",2001,631,609,0,3,19
"S01008688","City of Edinburgh",2001,750,708,19,3,20
"S01008689","City of Edinburgh",2001,842,812,1,1,28
"S01008690","City of Edinburgh",2001,973,925,13,7,28
"S01008691","City of Edinburgh",2001,1212,1160,8,6,38
"S01008692","City of Edinburgh",2001,722,713,0,1,8
"S01008693","City of Edinburgh",2001,501,500,1,0,0
"S01008694","City of Edinburgh",2001,913,886,4,3,20
"S01008695","City of Edinburgh",2001,855,817,15,0,23
"S01008696","City of Edinburgh",2001,890,850,21,1,18
"S01008697","City of Edinburgh",2001,1103,1035,29,0,39
"S01008698","City of Edinburgh",2001,556,541,8,0,7
"S01008699","City of Edinburgh",2001,924,897,19,4,4
"S01008700","City of Edinburgh",2001,652,633,11,5,3
"S01008701","City of Edinburgh",2001,411,403,2,0,6
"S01008702","City of Edinburgh",2001,690,690,0,0,0
"S01008703","City of Edinburgh",2001,1239,1168,0,0,71
"S01008704","City of Edinburgh",2001,627,615,0,3,9
"S01008705","City of Edinburgh",2001,382,375,0,1,6
"S01008706","City of Edinburgh",2001,749,713,20,4,12
"S01008707","City of Edinburgh",2001,1058,1053,0,4,1
"S01008708","City of Edinburgh",2001,720,710,0,1,9
"S01008709","City of Edinburgh",2001,963,936,0,12,15
"S01008710","City of Edinburgh",2001,486,446,12,11,17
"S01008711","City of Edinburgh",2001,651,636,1,1,13
"S01008712","City of Edinburgh",2001,1227,1211,8,0,8
"S01008713","City of Edinburgh",2001,703,689,0,0,14
"S01008714","City of Edinburgh",2001,625,618,5,0,2
"S01008715","City of Edinburgh",2001,818,813,1,0,4
"S01008716","City of Edinburgh",2001,544,542,0,0,2
"S01008717","City of Edinburgh",2001,459,424,13,14,8
"S01008718","City of Edinburgh",2001,504,461,22,0,21
"S01008719","City of Edinburgh",2001,1101,985,56,10,50
"S01008720","City of Edinburgh",2001,454,448,5,0,1
"S01008721","City of Edinburgh",2001,854,821,7,18,8
"S01008722","City of Edinburgh",2001,1256,1248,5,0,3
"S01008723","City of Edinburgh",2001,783,776,0,0,7
"S01008724","City of Edinburgh",2001,908,898,5,2,3
"S01008725","City of Edinburgh",2001,785,768,0,5,12
"S01008726","City of Edinburgh",2001,682,682,0,0,0
"S01008727","City of Edinburgh",2001,1262,1245,3,1,13
"S01008728","City of Edinburgh",2001,623,606,0,6,11
"S01008729","City of Edinburgh",2001,714,688,10,0,16
"S01008730","City of Edinburgh",2001,944,923,4,3,14
"S01008731","City of Edinburgh",2001,485,477,0,8,0
"S01008732","City of Edinburgh",2001,594,581,0,1,12
